,group,round,id_in_group,split,high,guess,win,turker,strategy
46,3,8,1,1,1,35.0,1,A4IX0UUC3A3GY,i started with the basic avg of 50. i moved around a bit based on where the previous # was but in general tried to stay between 30-65 kinda like a bell curve
47,3,8,2,1,1,40.0,0,A1S2MN0E9BHPVA,Picking odd numbers in my mind
48,4,1,1,1,1,69.0,1,A2SNMMSKX224GR,
49,4,1,2,1,1,70.0,0,A2KQ5323UX4K1O,
50,4,2,1,1,1,47.0,1,A2SNMMSKX224GR,
51,4,2,2,1,1,54.0,0,A2KQ5323UX4K1O,
52,4,3,1,1,1,29.0,1,A2SNMMSKX224GR,
53,4,3,2,1,1,38.0,0,A2KQ5323UX4K1O,
54,4,4,1,1,1,63.0,1,A2SNMMSKX224GR,
55,4,4,2,1,1,90.0,0,A2KQ5323UX4K1O,
56,4,5,1,1,1,51.0,1,A2SNMMSKX224GR,
57,4,5,2,1,1,99.0,0,A2KQ5323UX4K1O,
58,4,6,1,1,1,59.0,1,A2SNMMSKX224GR,
59,4,6,2,1,1,70.0,0,A2KQ5323UX4K1O,
60,4,7,1,1,1,48.0,1,A2SNMMSKX224GR,
61,4,7,2,1,1,99.0,0,A2KQ5323UX4K1O,
62,4,8,1,1,1,58.0,0,A2SNMMSKX224GR,Tried to pick the numbers that I thought would win.  Mostly luck.
63,4,8,2,1,1,45.0,1,A2KQ5323UX4K1O,"It took me a few rounds to figure out what was going on and then a few more to try and sway the average away from others. But still, it didn't work too well for me until the end. "
64,5,1,1,1,1,59.0,0,A3A9NHZWTB5EKH,
65,5,1,2,1,1,45.0,1,A1VPD12Q3TBJNY,
66,5,2,1,1,1,20.0,0,A3A9NHZWTB5EKH,
67,5,2,2,1,1,14.0,1,A1VPD12Q3TBJNY,
68,5,3,1,1,1,4.0,1,A3A9NHZWTB5EKH,
69,5,3,2,1,1,79.0,0,A1VPD12Q3TBJNY,
70,5,4,1,1,1,7.0,1,A3A9NHZWTB5EKH,
71,5,4,2,1,1,56.0,0,A1VPD12Q3TBJNY,
72,5,5,1,1,1,2.0,1,A3A9NHZWTB5EKH,
73,5,5,2,1,1,18.0,0,A1VPD12Q3TBJNY,
74,5,6,1,1,1,13.0,1,A3A9NHZWTB5EKH,
75,5,6,2,1,1,92.0,0,A1VPD12Q3TBJNY,
76,5,7,1,1,1,14.0,0,A3A9NHZWTB5EKH,
77,5,7,2,1,1,5.0,1,A1VPD12Q3TBJNY,
78,5,8,1,1,1,6.0,1,A3A9NHZWTB5EKH,i tried to beat the opponent previous number to get closer
79,5,8,2,1,1,7.0,0,A1VPD12Q3TBJNY,"I noticed the numbers seemed to be low after awhile, so I went low."
80,6,1,1,1,1,48.0,0,A32WJMEO2ZEEBN,
81,6,1,2,1,1,43.0,1,A2U8QOJRKUCTWG,
82,6,2,1,1,1,71.0,0,A32WJMEO2ZEEBN,
83,6,2,2,1,1,58.0,1,A2U8QOJRKUCTWG,
84,6,3,1,1,1,58.0,0,A32WJMEO2ZEEBN,
85,6,3,2,1,1,39.0,1,A2U8QOJRKUCTWG,
86,6,4,1,1,1,27.0,1,A32WJMEO2ZEEBN,
87,6,4,2,1,1,61.0,0,A2U8QOJRKUCTWG,
88,6,5,1,1,1,19.0,1,A32WJMEO2ZEEBN,
89,6,5,2,1,1,31.0,0,A2U8QOJRKUCTWG,
90,6,6,1,1,1,24.0,1,A32WJMEO2ZEEBN,
91,6,6,2,1,1,25.0,0,A2U8QOJRKUCTWG,
92,6,7,1,1,1,15.0,1,A32WJMEO2ZEEBN,
93,6,7,2,1,1,18.0,0,A2U8QOJRKUCTWG,
94,6,8,1,1,1,25.0,0,A32WJMEO2ZEEBN,At first I thought it was to keep selecting lower numbers; but then I changed my mind; should have stuck with my original plan!
95,6,8,2,1,1,10.0,1,A2U8QOJRKUCTWG,"Just starting off guessing high and once I seen the numbers lower, I lowered my numbers. "
96,7,1,1,1,1,45.0,0,A1PE5GCMNEFIT4,
97,7,1,2,1,1,29.0,1,A17CM9QPETQYGH,
98,7,2,1,1,1,67.0,0,A1PE5GCMNEFIT4,
99,7,2,2,1,1,52.0,1,A17CM9QPETQYGH,
100,7,3,1,1,1,78.0,0,A1PE5GCMNEFIT4,
101,7,3,2,1,1,10.0,1,A17CM9QPETQYGH,
102,7,4,1,1,1,11.0,1,A1PE5GCMNEFIT4,
103,7,4,2,1,1,49.0,0,A17CM9QPETQYGH,
104,7,5,1,1,1,50.0,0,A1PE5GCMNEFIT4,
105,7,5,2,1,1,15.0,1,A17CM9QPETQYGH,
106,7,6,1,1,1,50.0,0,A1PE5GCMNEFIT4,
107,7,6,2,1,1,10.0,1,A17CM9QPETQYGH,
108,7,7,1,1,1,50.0,0,A1PE5GCMNEFIT4,
109,7,7,2,1,1,15.0,1,A17CM9QPETQYGH,
110,7,8,1,1,1,35.0,0,A1PE5GCMNEFIT4,Random guessing. 
111,7,8,2,1,1,10.0,1,A17CM9QPETQYGH,Tried to use a low number as they were continuously using large numbers.
112,8,1,1,1,1,35.0,1,A39EH9228GV09X,
113,8,1,2,1,1,75.0,0,A5B73N9C2HVEG,
114,8,2,1,1,1,27.0,1,A39EH9228GV09X,
115,8,2,2,1,1,50.0,0,A5B73N9C2HVEG,
116,8,3,1,1,1,64.0,0,A39EH9228GV09X,
117,8,3,2,1,1,40.0,1,A5B73N9C2HVEG,
118,8,4,1,1,1,48.0,1,A39EH9228GV09X,
119,8,4,2,1,1,65.0,0,A5B73N9C2HVEG,
120,8,5,1,1,1,82.0,0,A39EH9228GV09X,
121,8,5,2,1,1,55.0,1,A5B73N9C2HVEG,
122,8,6,1,1,1,75.0,0,A39EH9228GV09X,
123,8,6,2,1,1,45.0,1,A5B73N9C2HVEG,
124,8,7,1,1,1,34.0,1,A39EH9228GV09X,
125,8,7,2,1,1,41.0,0,A5B73N9C2HVEG,
126,8,8,1,1,1,45.0,1,A39EH9228GV09X,"After a while it seemed like the numbers were lower and toward the mid range, so I went with those numbers."
127,8,8,2,1,1,61.0,0,A5B73N9C2HVEG,just guessed
128,9,1,1,1,1,75.0,0,A2D1MZDJBGTBMK,
129,9,1,2,1,1,31.0,1,A3JUDO6ZDIIDNB,
130,9,2,1,1,1,75.0,0,A2D1MZDJBGTBMK,
131,9,2,2,1,1,49.0,1,A3JUDO6ZDIIDNB,
132,9,3,1,1,1,51.0,1,A2D1MZDJBGTBMK,
133,9,3,2,1,1,75.0,0,A3JUDO6ZDIIDNB,
134,9,4,1,1,1,45.0,0,A2D1MZDJBGTBMK,
135,9,4,2,1,1,13.0,1,A3JUDO6ZDIIDNB,
136,9,5,1,1,1,30.0,1,A2D1MZDJBGTBMK,
137,9,5,2,1,1,43.0,0,A3JUDO6ZDIIDNB,
138,9,6,1,1,1,30.0,1,A2D1MZDJBGTBMK,
139,9,6,2,1,1,89.0,0,A3JUDO6ZDIIDNB,
140,9,7,1,1,1,35.0,0,A2D1MZDJBGTBMK,
141,9,7,2,1,1,33.0,1,A3JUDO6ZDIIDNB,
142,9,8,1,1,1,30.0,1,A2D1MZDJBGTBMK,I tried to guess a number in the middle somewhere so I would be closer more often
143,9,8,2,1,1,43.0,0,A3JUDO6ZDIIDNB,After the first two guesses I decided to place my guess higher and lost. I noticed the P.1 numbers were lower on the 1-100 scale and also chose lower numbers until round 6 just in case there was a curve ball thrown at me.
144,10,1,1,1,1,29.0,1,A3UUOBU7X17LUW,
145,10,1,2,1,1,55.0,0,AUVD9A0XSB1YA,
146,10,2,1,1,1,82.0,0,A3UUOBU7X17LUW,
147,10,2,2,1,1,45.0,1,AUVD9A0XSB1YA,
148,10,3,1,1,1,82.0,0,A3UUOBU7X17LUW,
149,10,3,2,1,1,77.0,1,AUVD9A0XSB1YA,
150,10,4,1,1,1,1.0,1,A3UUOBU7X17LUW,
151,10,4,2,1,1,80.0,0,AUVD9A0XSB1YA,
152,10,5,1,1,1,100.0,0,A3UUOBU7X17LUW,
153,10,5,2,1,1,50.0,1,AUVD9A0XSB1YA,
154,10,6,1,1,1,12.0,1,A3UUOBU7X17LUW,
155,10,6,2,1,1,45.0,0,AUVD9A0XSB1YA,
156,10,7,1,1,1,77.0,0,A3UUOBU7X17LUW,
157,10,7,2,1,1,33.0,1,AUVD9A0XSB1YA,
158,10,8,1,1,1,11.0,1,A3UUOBU7X17LUW,"Random, just chose randomly"
159,10,8,2,1,1,47.0,0,AUVD9A0XSB1YA,I paid attention to what the outcome was in the turn prior.
160,11,1,1,1,1,88.0,0,A1AMP9RUXAAV9K,
161,11,1,2,1,1,50.0,1,A3RDU1A50907K7,
162,11,2,1,1,1,69.0,0,A1AMP9RUXAAV9K,
163,11,2,2,1,1,46.0,1,A3RDU1A50907K7,
164,11,3,1,1,1,50.0,1,A1AMP9RUXAAV9K,
165,11,3,2,1,1,60.0,0,A3RDU1A50907K7,
166,11,4,1,1,1,49.0,1,A1AMP9RUXAAV9K,
167,11,4,2,1,1,50.0,0,A3RDU1A50907K7,
168,11,5,1,1,1,51.0,0,A1AMP9RUXAAV9K,
169,11,5,2,1,1,50.0,1,A3RDU1A50907K7,
170,11,6,1,1,1,48.0,1,A1AMP9RUXAAV9K,
171,11,6,2,1,1,50.0,0,A3RDU1A50907K7,
172,11,7,1,1,1,50.0,0,A1AMP9RUXAAV9K,
173,11,7,2,1,1,40.0,1,A3RDU1A50907K7,
174,11,8,1,1,1,51.0,0,A1AMP9RUXAAV9K,after a few attempts i found that staying in the middle was seeming to be close.  I stuck with that strategy.  I didnt do great but I at least was close a few times
175,11,8,2,1,1,39.0,1,A3RDU1A50907K7,"Trying to go slightly lower than the other person. I went higher once to see if they were varying their guesses, but apparently they weren't."
176,12,1,1,1,1,33.0,1,AMDX0UNZS4A1G,
177,12,1,2,1,1,88.0,0,A1X94LTZZQMHTP,
178,12,2,1,1,1,46.0,1,AMDX0UNZS4A1G,
179,12,2,2,1,1,53.0,0,A1X94LTZZQMHTP,
180,12,3,1,1,1,42.0,1,AMDX0UNZS4A1G,
181,12,3,2,1,1,77.0,0,A1X94LTZZQMHTP,
182,12,4,1,1,1,37.0,0,AMDX0UNZS4A1G,
183,12,4,2,1,1,33.0,1,A1X94LTZZQMHTP,
184,12,5,1,1,1,38.0,0,AMDX0UNZS4A1G,
185,12,5,2,1,1,22.0,1,A1X94LTZZQMHTP,
186,12,6,1,1,1,21.0,1,AMDX0UNZS4A1G,
187,12,6,2,1,1,23.0,0,A1X94LTZZQMHTP,
188,12,7,1,1,1,20.0,1,AMDX0UNZS4A1G,
189,12,7,2,1,1,22.0,0,A1X94LTZZQMHTP,
190,12,8,1,1,1,16.0,1,AMDX0UNZS4A1G,"I went down and looked at previous results, I played based on the trends of the results to make my estimations. "
191,12,8,2,1,1,25.0,0,A1X94LTZZQMHTP,try to win
192,13,1,1,1,1,70.0,1,A1UNHWWHOUKI8J,
193,13,1,2,1,1,77.0,0,A1XIIHV1GTI97H,
194,13,2,1,1,1,80.0,0,A1UNHWWHOUKI8J,
195,13,2,2,1,1,45.0,1,A1XIIHV1GTI97H,
196,13,3,1,1,1,10.0,1,A1UNHWWHOUKI8J,
197,13,3,2,1,1,55.0,0,A1XIIHV1GTI97H,
198,13,4,1,1,1,60.0,0,A1UNHWWHOUKI8J,
199,13,4,2,1,1,39.0,1,A1XIIHV1GTI97H,
200,13,5,1,1,1,50.0,1,A1UNHWWHOUKI8J,
201,13,5,2,1,1,83.0,0,A1XIIHV1GTI97H,
202,13,6,1,1,1,60.0,0,A1UNHWWHOUKI8J,
203,13,6,2,1,1,30.0,1,A1XIIHV1GTI97H,
204,13,7,1,1,1,45.0,0,A1UNHWWHOUKI8J,
205,13,7,2,1,1,30.0,1,A1XIIHV1GTI97H,
206,13,8,1,1,1,15.0,1,A1UNHWWHOUKI8J,I watched the average guess of the other players and made my decision based on what I think they would do next.
207,13,8,2,1,1,30.0,0,A1XIIHV1GTI97H,The strategy was I try to choose odd numbers from ascending to descending.
208,14,1,1,1,1,25.0,1,A3PIQY6PK42RIS,
209,14,1,2,1,1,53.0,0,AZK4ECEKY5KIR,
210,14,2,1,1,1,50.0,1,A3PIQY6PK42RIS,
211,14,2,2,1,1,56.0,0,AZK4ECEKY5KIR,
212,14,3,1,1,1,40.0,1,A3PIQY6PK42RIS,
213,14,3,2,1,1,45.0,0,AZK4ECEKY5KIR,
214,14,4,1,1,1,80.0,0,A3PIQY6PK42RIS,
215,14,4,2,1,1,25.0,1,AZK4ECEKY5KIR,
216,14,5,1,1,1,25.0,1,A3PIQY6PK42RIS,
217,14,5,2,1,1,42.0,0,AZK4ECEKY5KIR,
218,14,6,1,1,1,80.0,0,A3PIQY6PK42RIS,
219,14,6,2,1,1,34.0,1,AZK4ECEKY5KIR,
220,14,7,1,1,1,45.0,0,A3PIQY6PK42RIS,
221,14,7,2,1,1,23.0,1,AZK4ECEKY5KIR,
222,14,8,1,1,1,50.0,0,A3PIQY6PK42RIS,Very interesting task improve bonus points . 
223,14,8,2,1,1,35.0,1,AZK4ECEKY5KIR,I guessed low numbers and stuck with similar numbers to the averages before the round. 
224,15,1,1,1,1,83.0,0,A38R2NKZDQXOPW,
225,15,1,2,1,1,75.0,1,A35O3H71CM4LVZ,
226,15,2,1,1,1,15.0,1,A38R2NKZDQXOPW,
227,15,2,2,1,1,70.0,0,A35O3H71CM4LVZ,
228,15,3,1,1,1,28.0,1,A38R2NKZDQXOPW,
229,15,3,2,1,1,52.0,0,A35O3H71CM4LVZ,
230,15,4,1,1,1,7.0,1,A38R2NKZDQXOPW,
231,15,4,2,1,1,55.0,0,A35O3H71CM4LVZ,
232,15,5,1,1,1,23.0,1,A38R2NKZDQXOPW,
233,15,5,2,1,1,40.0,0,A35O3H71CM4LVZ,
234,15,6,1,1,1,19.0,1,A38R2NKZDQXOPW,
235,15,6,2,1,1,30.0,0,A35O3H71CM4LVZ,
236,15,7,1,1,1,25.0,0,A38R2NKZDQXOPW,
237,15,7,2,1,1,15.0,1,A35O3H71CM4LVZ,
238,15,8,1,1,1,82.0,0,A38R2NKZDQXOPW,used my favorite number
239,15,8,2,1,1,5.0,1,A35O3H71CM4LVZ,Tried to guess what the pattern was
240,16,1,1,1,1,50.0,0,A1OVGCI9KUL4MI,
241,16,1,2,1,1,30.0,1,A27A3Z6J7745DI,
242,16,2,1,1,1,60.0,1,A1OVGCI9KUL4MI,
243,16,2,2,1,1,60.0,1,A27A3Z6J7745DI,
244,16,3,1,1,1,55.0,0,A1OVGCI9KUL4MI,
245,16,3,2,1,1,15.0,1,A27A3Z6J7745DI,
246,16,4,1,1,1,25.0,1,A1OVGCI9KUL4MI,
247,16,4,2,1,1,35.0,0,A27A3Z6J7745DI,
248,16,5,1,1,1,70.0,1,A1OVGCI9KUL4MI,
249,16,5,2,1,1,80.0,0,A27A3Z6J7745DI,
250,16,6,1,1,1,65.0,1,A1OVGCI9KUL4MI,
251,16,6,2,1,1,65.0,1,A27A3Z6J7745DI,
252,16,7,1,1,1,45.0,0,A1OVGCI9KUL4MI,
253,16,7,2,1,1,15.0,1,A27A3Z6J7745DI,
254,16,8,1,1,1,10.0,1,A1OVGCI9KUL4MI,I tried to guess the middle ground between a smaller set of numbers
255,16,8,2,1,1,18.0,0,A27A3Z6J7745DI,I mainly used random numbers and decided not to use the same number twice. 
256,17,1,1,1,1,40.0,1,A3GO4JVHJ9VD41,
257,17,1,2,1,1,56.0,0,AE2TB9H8K6Z1D,
258,17,2,1,1,1,57.0,0,A3GO4JVHJ9VD41,
259,17,2,2,1,1,56.0,1,AE2TB9H8K6Z1D,
260,17,3,1,1,1,81.0,0,A3GO4JVHJ9VD41,
261,17,3,2,1,1,78.0,1,AE2TB9H8K6Z1D,
262,17,4,1,1,1,33.0,1,A3GO4JVHJ9VD41,
263,17,4,2,1,1,34.0,0,AE2TB9H8K6Z1D,
264,17,5,1,1,1,12.0,1,A3GO4JVHJ9VD41,
265,17,5,2,1,1,56.0,0,AE2TB9H8K6Z1D,
266,17,6,1,1,1,22.0,1,A3GO4JVHJ9VD41,
267,17,6,2,1,1,56.0,0,AE2TB9H8K6Z1D,
268,17,7,1,1,1,5.0,1,A3GO4JVHJ9VD41,
269,17,7,2,1,1,78.0,0,AE2TB9H8K6Z1D,
270,17,8,1,1,1,33.0,1,A3GO4JVHJ9VD41,random guessing
271,17,8,2,1,1,45.0,0,AE2TB9H8K6Z1D,No real strategy - just guessing.
272,18,1,1,1,1,70.0,0,A24MFJ893DQKW1,
273,18,1,2,1,1,35.0,1,ABN1ZLR3JPCNI,
274,18,2,1,1,1,30.0,1,A24MFJ893DQKW1,
275,18,2,2,1,1,55.0,0,ABN1ZLR3JPCNI,
276,18,3,1,1,1,30.0,1,A24MFJ893DQKW1,
277,18,3,2,1,1,45.0,0,ABN1ZLR3JPCNI,
278,18,4,1,1,1,32.0,0,A24MFJ893DQKW1,
279,18,4,2,1,1,30.0,1,ABN1ZLR3JPCNI,
280,18,5,1,1,1,28.0,1,A24MFJ893DQKW1,
281,18,5,2,1,1,30.0,0,ABN1ZLR3JPCNI,
282,18,6,1,1,1,25.0,1,A24MFJ893DQKW1,
283,18,6,2,1,1,30.0,0,ABN1ZLR3JPCNI,
284,18,7,1,1,1,26.0,1,A24MFJ893DQKW1,
285,18,7,2,1,1,27.0,0,ABN1ZLR3JPCNI,
286,18,8,1,1,1,22.0,0,A24MFJ893DQKW1,"I had no clue the first round, but then I saw that the number would have to be high 20s or low 30s."
287,18,8,2,1,1,19.0,1,ABN1ZLR3JPCNI,I looked at what player two had been chosing for numbers and tried to make my guess based on that.
288,19,1,1,1,1,28.0,0,A3R0TIQBS9FK5Y,
289,19,1,2,1,1,14.0,1,A1VWT23HZSYSH3,
290,19,2,1,1,1,31.0,1,A3R0TIQBS9FK5Y,
291,19,2,2,1,1,58.0,0,A1VWT23HZSYSH3,
292,19,3,1,1,1,39.0,1,A3R0TIQBS9FK5Y,
293,19,3,2,1,1,42.0,0,A1VWT23HZSYSH3,
294,19,4,1,1,1,19.0,1,A3R0TIQBS9FK5Y,
295,19,4,2,1,1,75.0,0,A1VWT23HZSYSH3,
296,19,5,1,1,1,27.0,1,A3R0TIQBS9FK5Y,
297,19,5,2,1,1,27.0,1,A1VWT23HZSYSH3,
298,19,6,1,1,1,40.0,1,A3R0TIQBS9FK5Y,
299,19,6,2,1,1,42.0,0,A1VWT23HZSYSH3,
300,19,7,1,1,1,40.0,1,A3R0TIQBS9FK5Y,
301,19,7,2,1,1,88.0,0,A1VWT23HZSYSH3,
302,19,8,1,1,1,19.0,1,A3R0TIQBS9FK5Y,"I tried to guess what my partner would end up guessing. If my partner's guess for the average for one round was very low, I estimated that he would guess a higher number in the next round and increased my estimation accordingly."
303,19,8,2,1,1,21.0,0,A1VWT23HZSYSH3,none
304,20,1,1,1,1,42.0,0,APITQRRX2PADB,
305,20,1,2,1,1,9.0,1,A2J37FCRL0S479,
306,20,2,1,1,1,11.0,1,APITQRRX2PADB,
307,20,2,2,1,1,42.0,0,A2J37FCRL0S479,
308,20,3,1,1,1,14.0,0,APITQRRX2PADB,
309,20,3,2,1,1,12.0,1,A2J37FCRL0S479,
310,20,4,1,1,1,11.0,1,APITQRRX2PADB,
311,20,4,2,1,1,15.0,0,A2J37FCRL0S479,
312,20,5,1,1,1,10.0,1,APITQRRX2PADB,
313,20,5,2,1,1,16.0,0,A2J37FCRL0S479,
314,20,6,1,1,1,10.0,1,APITQRRX2PADB,
315,20,6,2,1,1,11.0,0,A2J37FCRL0S479,
316,20,7,1,1,1,8.0,1,APITQRRX2PADB,
317,20,7,2,1,1,12.0,0,A2J37FCRL0S479,
318,20,8,1,1,1,8.0,1,APITQRRX2PADB,I used the last numbers from previous rounds to make my guess for the next round
319,20,8,2,1,1,10.0,0,A2J37FCRL0S479,Intelligence 
320,21,1,1,1,1,65.0,0,A3F6SDO4GYBE4Y,
321,21,1,2,1,1,50.0,1,A2A9GWHTIFSS3F,
322,21,2,1,1,1,55.0,0,A3F6SDO4GYBE4Y,
323,21,2,2,1,1,45.0,1,A2A9GWHTIFSS3F,
324,21,3,1,1,1,40.0,1,A3F6SDO4GYBE4Y,
325,21,3,2,1,1,40.0,1,A2A9GWHTIFSS3F,
326,21,4,1,1,1,35.0,0,A3F6SDO4GYBE4Y,
327,21,4,2,1,1,30.0,1,A2A9GWHTIFSS3F,
328,21,5,1,1,1,20.0,1,A3F6SDO4GYBE4Y,
329,21,5,2,1,1,25.0,0,A2A9GWHTIFSS3F,
330,21,6,1,1,1,20.0,0,A3F6SDO4GYBE4Y,
331,21,6,2,1,1,10.0,1,A2A9GWHTIFSS3F,
332,21,7,1,1,1,5.0,1,A3F6SDO4GYBE4Y,
333,21,7,2,1,1,5.0,1,A2A9GWHTIFSS3F,
334,21,8,1,1,1,15.0,0,A3F6SDO4GYBE4Y,I tried to pay attention to the pattern of the number chosen.
335,21,8,2,1,1,0.0,1,A2A9GWHTIFSS3F,"I tried to stay in the middle of the range at first, then I follow the trend of the guesses, since the players seemed to guess numbers following a decreasing trend"
336,22,1,1,1,1,33.0,1,APGP18KT9QZB6,
337,22,1,2,1,1,90.0,0,A3PE20PVSRKCLA,
338,22,2,1,1,1,25.0,1,APGP18KT9QZB6,
339,22,2,2,1,1,90.0,0,A3PE20PVSRKCLA,
340,22,3,1,1,1,30.0,1,APGP18KT9QZB6,
341,22,3,2,1,1,35.0,0,A3PE20PVSRKCLA,
342,22,4,1,1,1,22.0,1,APGP18KT9QZB6,
343,22,4,2,1,1,40.0,0,A3PE20PVSRKCLA,
344,22,5,1,1,1,18.0,1,APGP18KT9QZB6,
345,22,5,2,1,1,25.0,0,A3PE20PVSRKCLA,
346,22,6,1,1,1,99.0,0,APGP18KT9QZB6,
347,22,6,2,1,1,25.0,1,A3PE20PVSRKCLA,
348,22,7,1,1,1,33.0,0,APGP18KT9QZB6,
349,22,7,2,1,1,20.0,1,A3PE20PVSRKCLA,
350,22,8,1,1,1,15.0,1,APGP18KT9QZB6,I tried to outguess the other player
351,22,8,2,1,1,24.0,0,A3PE20PVSRKCLA,"I started with a high number, but realized that most of the players were using lower numbers.  I believe they may have been guessing closer to their ages.  So I lowered the number and actually won two rounds."
352,23,1,1,1,1,56.0,0,A29N66WIWNN8JK,
353,23,1,2,1,1,40.0,1,A12HZGOZQD5YK7,
354,23,2,1,1,1,52.0,0,A29N66WIWNN8JK,
355,23,2,2,1,1,29.0,1,A12HZGOZQD5YK7,
356,23,3,1,1,1,51.0,0,A29N66WIWNN8JK,
357,23,3,2,1,1,30.0,1,A12HZGOZQD5YK7,
358,23,4,1,1,1,41.0,0,A29N66WIWNN8JK,
359,23,4,2,1,1,29.0,1,A12HZGOZQD5YK7,
360,23,5,1,1,1,37.0,0,A29N66WIWNN8JK,
361,23,5,2,1,1,27.0,1,A12HZGOZQD5YK7,
362,23,6,1,1,1,25.0,0,A29N66WIWNN8JK,
363,23,6,2,1,1,20.0,1,A12HZGOZQD5YK7,
364,23,7,1,1,1,23.0,0,A29N66WIWNN8JK,
365,23,7,2,1,1,14.0,1,A12HZGOZQD5YK7,
366,23,8,1,1,1,18.0,0,A29N66WIWNN8JK,"I used no strategy, as I just guessed."
367,23,8,2,1,1,12.0,1,A12HZGOZQD5YK7,"I thought that most people would start with close to 2/3 of the total amount that could be chose which would be around 66 out of 100, then chose a lower number closer to 2/3 of that. Then as the rounds when on I paid attention to what the other person picked as their number and adjusted my number, usually going lower because most will lower their number if they lose trying to get closer to the 2/3 amount from the previous round."
368,24,1,1,1,1,73.0,0,A1IW8P2O4CK670,
369,24,1,2,1,1,60.0,1,AVOA1NE4QEHTW,
370,24,2,1,1,1,73.0,0,A1IW8P2O4CK670,
371,24,2,2,1,1,50.0,1,AVOA1NE4QEHTW,
372,24,3,1,1,1,36.0,1,A1IW8P2O4CK670,
373,24,3,2,1,1,50.0,0,AVOA1NE4QEHTW,
374,24,4,1,1,1,48.0,1,A1IW8P2O4CK670,
375,24,4,2,1,1,55.0,0,AVOA1NE4QEHTW,
376,24,5,1,1,1,52.0,0,A1IW8P2O4CK670,
377,24,5,2,1,1,50.0,1,AVOA1NE4QEHTW,
378,24,6,1,1,1,26.0,1,A1IW8P2O4CK670,
379,24,6,2,1,1,60.0,0,AVOA1NE4QEHTW,
380,24,7,1,1,1,33.0,1,A1IW8P2O4CK670,
381,24,7,2,1,1,65.0,0,AVOA1NE4QEHTW,
