,session,method,start,mturker,dots,views,id,confirm,hist,guess,time,bonus,pay
65,ua2230ux,max,2018-08-12 12:43:47.013208+00:00,A3P9OTCAYB6E9V,403,3,314,1,"[201, 235, 270]",2500.0,185.0,0.0,0.62
66,ua2230ux,max,2018-08-12 12:43:56.701775+00:00,A36UZHVNGAP6R6,403,3,315,1,"[201, 270, 314]",1000.0,243.0,0.0,0.81
67,ua2230ux,max,2018-08-12 12:44:33.885627+00:00,A2JWHS06PQMJ1,403,3,316,1,"[201, 270, 314]",350.0,274.0,0.0,0.92
68,ua2230ux,max,2018-08-12 12:45:52.995160+00:00,A1XBY84H8A6VFK,403,3,319,1,"[201, 270, 314]",250.0,192.0,0.0,0.64
69,ua2230ux,max,2018-08-12 12:47:03.406320+00:00,A2LVWKZEY0TOAV,403,3,323,1,"[201, 270, 314]",900.0,174.0,0.0,0.58
70,ua2230ux,max,2018-08-12 12:47:54.904864+00:00,A3P7UAEQM9EN2T,403,3,328,1,"[201, 270, 314]",1500.0,146.0,0.0,0.49
71,ua2230ux,max,2018-08-12 12:49:02.459994+00:00,A3IYPT63299YKH,403,3,331,1,"[201, 270, 314]",233.0,171.0,0.0,0.57
72,ua2230ux,max,2018-08-12 12:49:37.988659+00:00,AKZIBGDPU4UJG,403,3,333,1,"[201, 270, 314]",1400.0,199.0,0.0,0.67
73,ua2230ux,max,2018-08-12 12:48:24.174985+00:00,A3N6552D8M4QW8,403,3,330,1,"[201, 270, 314]",300.0,238.0,0.0,0.8
74,ua2230ux,max,2018-08-12 12:50:49.170747+00:00,A1BHR5XQ16T7LA,403,3,338,1,"[201, 270, 314]",2800.0,284.0,0.0,0.95
75,ua2230ux,max,2018-08-12 12:51:55.762770+00:00,A2EKQPPOBSXLQI,403,3,340,1,"[201, 270, 338]",510.0,250.0,0.0,0.84
76,ua2230ux,max,2018-08-12 12:54:55.990861+00:00,AFC9Q2YBBESIP,403,3,344,0,"[201, 270, 338]",400.0,78.0,0.0,0.0
77,ua2230ux,max,2018-08-12 12:54:42.402775+00:00,AHLADH7JTJRO8,403,3,342,1,"[201, 270, 338]",260.0,144.0,0.0,0.48
78,ua2230ux,max,2018-08-12 12:56:55.112405+00:00,A2B02APZ8OYZNT,403,3,348,1,"[201, 270, 338]",453.0,139.0,0.0,0.46
79,ua2230ux,max,2018-08-12 12:58:14.779622+00:00,A3PKJ0CX86ZAWN,403,3,350,1,"[201, 270, 338]",2220.0,112.0,0.0,0.38
80,ua2230ux,max,2018-08-12 12:56:17.535864+00:00,A3K6BSW10S4YKJ,403,3,347,1,"[201, 270, 338]",100.0,125.0,0.0,0.42
81,ua2230ux,max,2018-08-12 12:59:10.576646+00:00,AUE279FEB9M2C,403,3,351,1,"[201, 270, 338]",350.0,163.0,0.0,0.54
82,ua2230ux,max,2018-08-12 12:59:28.577060+00:00,A1C91K1GTNTZ8S,403,3,352,1,"[201, 270, 338]",400.0,194.0,1.0,1.65
83,ua2230ux,max,2018-08-12 13:01:29.437175+00:00,A1H72Y9Z5NJXDS,403,3,360,1,"[201, 270, 338]",3350.0,207.0,0.0,0.69
84,ua2230ux,max,2018-08-12 13:01:21.864573+00:00,A1I8EWT2DMNAKU,403,3,359,1,"[201, 338, 360]",1120.0,237.0,0.0,0.79
85,ua2230ux,max,2018-08-12 13:01:10.635162+00:00,A3S8TUZ94SKSDC,403,3,356,1,"[201, 338, 360]",650.0,257.0,0.0,0.86
86,ua2230ux,max,2018-08-12 13:02:30.956530+00:00,A3IVXZJS7DQIQQ,403,3,363,1,"[201, 338, 360]",1750.0,185.0,0.0,0.62
87,ua2230ux,max,2018-08-12 13:04:59.058095+00:00,A2G0GS8LJN1YMY,403,3,368,1,"[201, 338, 360]",2654.0,195.0,0.0,0.65
88,ua2230ux,max,2018-08-12 13:05:12.232936+00:00,A1GYW4MZ6NIN1O,403,3,369,1,"[201, 338, 360]",325.0,200.0,0.0,0.67
89,ua2230ux,max,2018-08-12 13:05:21.062976+00:00,AP9WIQ4P78XLH,403,3,372,1,"[201, 338, 360]",275.0,260.0,0.0,0.87
90,ua2230ux,max,2018-08-12 13:08:00.023475+00:00,ALAOEYIYW0CW7,403,3,380,1,"[201, 338, 360]",3000.0,193.0,0.0,0.64
91,ua2230ux,max,2018-08-12 13:08:56.621879+00:00,A2A028LRDJB7ZB,403,3,384,1,"[201, 360, 380]",3500.0,227.0,0.0,0.76
92,ua2230ux,max,2018-08-12 13:10:59.800509+00:00,A3QGDADFX3OQV3,403,3,400,1,"[201, 360, 384]",200.0,129.0,0.0,0.43
93,ua2230ux,max,2018-08-12 13:10:29.739743+00:00,A3F51C49T9A34D,403,3,394,1,"[201, 360, 384]",4500.0,142.0,0.0,0.48
94,ua2230ux,max,2018-08-12 13:12:21.453235+00:00,AOEPRL9QU4ZJX,403,3,410,1,"[201, 384, 394]",3300.0,210.0,0.0,0.7
