,session,method,start,mturker,dots,views,id,confirm,hist,guess,time,bonus,pay
77,9bbkjlye,history,2018-08-22 14:08:44.978995+00:00,AH5HMXXK35KZV,403,1,105,1,[102],500.0,4.0,0.0,0.02
78,9bbkjlye,history,2018-08-22 14:09:55.128586+00:00,A2VDGWD0BBMSP2,403,1,106,1,[105],311.0,10.0,0.0,0.03
79,9bbkjlye,history,2018-08-22 14:19:51.489412+00:00,AEHGZ3X74QSQL,403,1,107,1,[106],530.0,6.0,0.0,0.02
80,9bbkjlye,history,2018-08-22 14:26:29.160770+00:00,A1QPJS7T1WORA5,403,1,108,1,[107],600.0,5.0,0.0,0.02
81,9bbkjlye,history,2018-08-22 14:47:30.069627+00:00,A3MELYYGRJ61SX,403,1,109,1,[108],420.0,6.0,1.0,1.02
82,9bbkjlye,history,2018-08-22 14:49:22.134942+00:00,AZNKBBAYHH8SG,403,1,110,1,[109],225.0,5.0,0.0,0.02
83,9bbkjlye,history,2018-08-22 15:03:32.108347+00:00,AOSYDRWRK9TOH,403,1,111,1,[110],500.0,7.0,0.0,0.03
84,9bbkjlye,history,2018-08-22 15:07:00.739881+00:00,A34TMWLXTWLMUL,403,1,112,1,[111],479.0,10.0,0.0,0.03
85,9bbkjlye,history,2018-08-22 15:10:46.674885+00:00,A3DLPY6ABKCXSI,403,1,113,1,[112],150.0,4.0,0.0,0.02
86,9bbkjlye,history,2018-08-22 15:12:17.530630+00:00,A36TE52PSYAAD6,403,1,114,1,[113],180.0,5.0,0.0,0.02
87,9bbkjlye,history,2018-08-22 15:14:46.211286+00:00,AZ7TVJA1ZI3WE,403,1,115,1,[114],285.0,5.0,0.0,0.02
88,9bbkjlye,history,2018-08-22 15:19:58.144956+00:00,A3Q47PJX8J1J67,403,1,116,1,[115],329.0,6.0,0.0,0.02
89,9bbkjlye,history,2018-08-22 15:29:07.707979+00:00,A2O5J0420C1UPC,403,1,118,1,[116],200.0,6.0,0.0,0.02
90,9bbkjlye,history,2018-08-22 15:33:27.089481+00:00,A3IUP9C2OVBQ9F,403,1,119,1,[118],259.0,6.0,0.0,0.02
