participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4.1.player.id_in_group,GoR_4.1.player.guess,GoR_4.1.player.is_winner,GoR_4.1.player.strategy_guess,GoR_4.1.player.timeout,GoR_4.1.player.payoff,GoR_4.1.group.id_in_subsession,GoR_4.1.group.two_thirds_avg,GoR_4.1.group.best_guess,GoR_4.1.group.num_winners,GoR_4.1.group.high_info,GoR_4.1.group.split,GoR_4.1.subsession.round_number,GoR_4.2.player.id_in_group,GoR_4.2.player.guess,GoR_4.2.player.is_winner,GoR_4.2.player.strategy_guess,GoR_4.2.player.timeout,GoR_4.2.player.payoff,GoR_4.2.group.id_in_subsession,GoR_4.2.group.two_thirds_avg,GoR_4.2.group.best_guess,GoR_4.2.group.num_winners,GoR_4.2.group.high_info,GoR_4.2.group.split,GoR_4.2.subsession.round_number,GoR_4.3.player.id_in_group,GoR_4.3.player.guess,GoR_4.3.player.is_winner,GoR_4.3.player.strategy_guess,GoR_4.3.player.timeout,GoR_4.3.player.payoff,GoR_4.3.group.id_in_subsession,GoR_4.3.group.two_thirds_avg,GoR_4.3.group.best_guess,GoR_4.3.group.num_winners,GoR_4.3.group.high_info,GoR_4.3.group.split,GoR_4.3.subsession.round_number,GoR_4.4.player.id_in_group,GoR_4.4.player.guess,GoR_4.4.player.is_winner,GoR_4.4.player.strategy_guess,GoR_4.4.player.timeout,GoR_4.4.player.payoff,GoR_4.4.group.id_in_subsession,GoR_4.4.group.two_thirds_avg,GoR_4.4.group.best_guess,GoR_4.4.group.num_winners,GoR_4.4.group.high_info,GoR_4.4.group.split,GoR_4.4.subsession.round_number,GoR_4.5.player.id_in_group,GoR_4.5.player.guess,GoR_4.5.player.is_winner,GoR_4.5.player.strategy_guess,GoR_4.5.player.timeout,GoR_4.5.player.payoff,GoR_4.5.group.id_in_subsession,GoR_4.5.group.two_thirds_avg,GoR_4.5.group.best_guess,GoR_4.5.group.num_winners,GoR_4.5.group.high_info,GoR_4.5.group.split,GoR_4.5.subsession.round_number,GoR_4.6.player.id_in_group,GoR_4.6.player.guess,GoR_4.6.player.is_winner,GoR_4.6.player.strategy_guess,GoR_4.6.player.timeout,GoR_4.6.player.payoff,GoR_4.6.group.id_in_subsession,GoR_4.6.group.two_thirds_avg,GoR_4.6.group.best_guess,GoR_4.6.group.num_winners,GoR_4.6.group.high_info,GoR_4.6.group.split,GoR_4.6.subsession.round_number,GoR_4.7.player.id_in_group,GoR_4.7.player.guess,GoR_4.7.player.is_winner,GoR_4.7.player.strategy_guess,GoR_4.7.player.timeout,GoR_4.7.player.payoff,GoR_4.7.group.id_in_subsession,GoR_4.7.group.two_thirds_avg,GoR_4.7.group.best_guess,GoR_4.7.group.num_winners,GoR_4.7.group.high_info,GoR_4.7.group.split,GoR_4.7.subsession.round_number,GoR_4.8.player.id_in_group,GoR_4.8.player.guess,GoR_4.8.player.is_winner,GoR_4.8.player.strategy_guess,GoR_4.8.player.timeout,GoR_4.8.player.payoff,GoR_4.8.group.id_in_subsession,GoR_4.8.group.two_thirds_avg,GoR_4.8.group.best_guess,GoR_4.8.group.num_winners,GoR_4.8.group.high_info,GoR_4.8.group.split,GoR_4.8.subsession.round_number
11,7v7pvpm2,,0,17,64,GoR_4,1,WaitForPartnersPage,172.16.176.137,2018-01-18 13:18:06.788193+00:00,1,A2PVZDPID5909B,3W92K5RLWV0UZZN3NKM5VN9EATG5V6,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,11,1,0,0.00,1,1,11,0,0,0.00,1,2,11,0,0,0.00,1,3,11,0,0,0.00,1,4,11,0,0,0.00,1,5,11,0,0,0.00,1,6,11,0,0,0.00,1,7,11,0,0,0.00,1,8,11,,0,,0,0.00,1,,,,0,0,1,11,,0,,0,0.00,1,,,,0,0,2,11,,0,,0,0.00,1,,,,0,0,3,11,,0,,0,0.00,1,,,,0,0,4,11,,0,,0,0.00,1,,,,0,0,5,11,,0,,0,0.00,1,,,,0,0,6,11,,0,,0,0.00,1,,,,0,0,7,11,,0,,0,0.00,1,,,,0,0,8
12,tam86qst,,0,17,64,GoR_4,1,WaitForPartnersPage,172.16.176.137,2018-01-18 13:19:19.559589+00:00,1,A16OH8XXYY0AAS,3VNL7UK1XG27O4C3O1ZZGHC622EFTJ,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,12,1,0,0.00,1,1,12,0,0,0.00,1,2,12,0,0,0.00,1,3,12,0,0,0.00,1,4,12,0,0,0.00,1,5,12,0,0,0.00,1,6,12,0,0,0.00,1,7,12,0,0,0.00,1,8,12,,0,,0,0.00,1,,,,0,0,1,12,,0,,0,0.00,1,,,,0,0,2,12,,0,,0,0.00,1,,,,0,0,3,12,,0,,0,0.00,1,,,,0,0,4,12,,0,,0,0.00,1,,,,0,0,5,12,,0,,0,0.00,1,,,,0,0,6,12,,0,,0,0.00,1,,,,0,0,7,12,,0,,0,0.00,1,,,,0,0,8
13,tns59rup,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.790419+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,13,0,0,0.00,1,1,13,0,0,0.00,1,2,13,0,0,0.00,1,3,13,0,0,0.00,1,4,13,0,0,0.00,1,5,13,0,0,0.00,1,6,13,0,0,0.00,1,7,13,0,0,0.00,1,8,13,,0,,0,0.00,1,,,,0,0,1,13,,0,,0,0.00,1,,,,0,0,2,13,,0,,0,0.00,1,,,,0,0,3,13,,0,,0,0.00,1,,,,0,0,4,13,,0,,0,0.00,1,,,,0,0,5,13,,0,,0,0.00,1,,,,0,0,6,13,,0,,0,0.00,1,,,,0,0,7,13,,0,,0,0.00,1,,,,0,0,8
14,gv8hhdxl,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.822383+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,14,0,0,0.00,1,1,14,0,0,0.00,1,2,14,0,0,0.00,1,3,14,0,0,0.00,1,4,14,0,0,0.00,1,5,14,0,0,0.00,1,6,14,0,0,0.00,1,7,14,0,0,0.00,1,8,14,,0,,0,0.00,1,,,,0,0,1,14,,0,,0,0.00,1,,,,0,0,2,14,,0,,0,0.00,1,,,,0,0,3,14,,0,,0,0.00,1,,,,0,0,4,14,,0,,0,0.00,1,,,,0,0,5,14,,0,,0,0.00,1,,,,0,0,6,14,,0,,0,0.00,1,,,,0,0,7,14,,0,,0,0.00,1,,,,0,0,8
15,hqv933ik,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.847234+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,15,0,0,0.00,1,1,15,0,0,0.00,1,2,15,0,0,0.00,1,3,15,0,0,0.00,1,4,15,0,0,0.00,1,5,15,0,0,0.00,1,6,15,0,0,0.00,1,7,15,0,0,0.00,1,8,15,,0,,0,0.00,1,,,,0,0,1,15,,0,,0,0.00,1,,,,0,0,2,15,,0,,0,0.00,1,,,,0,0,3,15,,0,,0,0.00,1,,,,0,0,4,15,,0,,0,0.00,1,,,,0,0,5,15,,0,,0,0.00,1,,,,0,0,6,15,,0,,0,0.00,1,,,,0,0,7,15,,0,,0,0.00,1,,,,0,0,8
16,xilw8118,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.871942+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,16,0,0,0.00,1,1,16,0,0,0.00,1,2,16,0,0,0.00,1,3,16,0,0,0.00,1,4,16,0,0,0.00,1,5,16,0,0,0.00,1,6,16,0,0,0.00,1,7,16,0,0,0.00,1,8,16,,0,,0,0.00,1,,,,0,0,1,16,,0,,0,0.00,1,,,,0,0,2,16,,0,,0,0.00,1,,,,0,0,3,16,,0,,0,0.00,1,,,,0,0,4,16,,0,,0,0.00,1,,,,0,0,5,16,,0,,0,0.00,1,,,,0,0,6,16,,0,,0,0.00,1,,,,0,0,7,16,,0,,0,0.00,1,,,,0,0,8
17,np0xgxsm,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.897169+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,17,0,0,0.00,1,1,17,0,0,0.00,1,2,17,0,0,0.00,1,3,17,0,0,0.00,1,4,17,0,0,0.00,1,5,17,0,0,0.00,1,6,17,0,0,0.00,1,7,17,0,0,0.00,1,8,17,,0,,0,0.00,1,,,,0,0,1,17,,0,,0,0.00,1,,,,0,0,2,17,,0,,0,0.00,1,,,,0,0,3,17,,0,,0,0.00,1,,,,0,0,4,17,,0,,0,0.00,1,,,,0,0,5,17,,0,,0,0.00,1,,,,0,0,6,17,,0,,0,0.00,1,,,,0,0,7,17,,0,,0,0.00,1,,,,0,0,8
18,imprghkh,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.921791+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,18,0,0,0.00,1,1,18,0,0,0.00,1,2,18,0,0,0.00,1,3,18,0,0,0.00,1,4,18,0,0,0.00,1,5,18,0,0,0.00,1,6,18,0,0,0.00,1,7,18,0,0,0.00,1,8,18,,0,,0,0.00,1,,,,0,0,1,18,,0,,0,0.00,1,,,,0,0,2,18,,0,,0,0.00,1,,,,0,0,3,18,,0,,0,0.00,1,,,,0,0,4,18,,0,,0,0.00,1,,,,0,0,5,18,,0,,0,0.00,1,,,,0,0,6,18,,0,,0,0.00,1,,,,0,0,7,18,,0,,0,0.00,1,,,,0,0,8
19,gp2ft7zd,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.946120+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,19,0,0,0.00,1,1,19,0,0,0.00,1,2,19,0,0,0.00,1,3,19,0,0,0.00,1,4,19,0,0,0.00,1,5,19,0,0,0.00,1,6,19,0,0,0.00,1,7,19,0,0,0.00,1,8,19,,0,,0,0.00,1,,,,0,0,1,19,,0,,0,0.00,1,,,,0,0,2,19,,0,,0,0.00,1,,,,0,0,3,19,,0,,0,0.00,1,,,,0,0,4,19,,0,,0,0.00,1,,,,0,0,5,19,,0,,0,0.00,1,,,,0,0,6,19,,0,,0,0.00,1,,,,0,0,7,19,,0,,0,0.00,1,,,,0,0,8
20,pf6h9yxh,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.970568+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,20,0,0,0.00,1,1,20,0,0,0.00,1,2,20,0,0,0.00,1,3,20,0,0,0.00,1,4,20,0,0,0.00,1,5,20,0,0,0.00,1,6,20,0,0,0.00,1,7,20,0,0,0.00,1,8,20,,0,,0,0.00,1,,,,0,0,1,20,,0,,0,0.00,1,,,,0,0,2,20,,0,,0,0.00,1,,,,0,0,3,20,,0,,0,0.00,1,,,,0,0,4,20,,0,,0,0.00,1,,,,0,0,5,20,,0,,0,0.00,1,,,,0,0,6,20,,0,,0,0.00,1,,,,0,0,7,20,,0,,0,0.00,1,,,,0,0,8
21,ou5epuhc,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:21.994882+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,21,0,0,0.00,1,1,21,0,0,0.00,1,2,21,0,0,0.00,1,3,21,0,0,0.00,1,4,21,0,0,0.00,1,5,21,0,0,0.00,1,6,21,0,0,0.00,1,7,21,0,0,0.00,1,8,21,,0,,0,0.00,1,,,,0,0,1,21,,0,,0,0.00,1,,,,0,0,2,21,,0,,0,0.00,1,,,,0,0,3,21,,0,,0,0.00,1,,,,0,0,4,21,,0,,0,0.00,1,,,,0,0,5,21,,0,,0,0.00,1,,,,0,0,6,21,,0,,0,0.00,1,,,,0,0,7,21,,0,,0,0.00,1,,,,0,0,8
22,ph1i6y54,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:22.019392+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,22,0,0,0.00,1,1,22,0,0,0.00,1,2,22,0,0,0.00,1,3,22,0,0,0.00,1,4,22,0,0,0.00,1,5,22,0,0,0.00,1,6,22,0,0,0.00,1,7,22,0,0,0.00,1,8,22,,0,,0,0.00,1,,,,0,0,1,22,,0,,0,0.00,1,,,,0,0,2,22,,0,,0,0.00,1,,,,0,0,3,22,,0,,0,0.00,1,,,,0,0,4,22,,0,,0,0.00,1,,,,0,0,5,22,,0,,0,0.00,1,,,,0,0,6,22,,0,,0,0.00,1,,,,0,0,7,22,,0,,0,0.00,1,,,,0,0,8
23,mxja029t,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:22.044786+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,23,0,0,0.00,1,1,23,0,0,0.00,1,2,23,0,0,0.00,1,3,23,0,0,0.00,1,4,23,0,0,0.00,1,5,23,0,0,0.00,1,6,23,0,0,0.00,1,7,23,0,0,0.00,1,8,23,,0,,0,0.00,1,,,,0,0,1,23,,0,,0,0.00,1,,,,0,0,2,23,,0,,0,0.00,1,,,,0,0,3,23,,0,,0,0.00,1,,,,0,0,4,23,,0,,0,0.00,1,,,,0,0,5,23,,0,,0,0.00,1,,,,0,0,6,23,,0,,0,0.00,1,,,,0,0,7,23,,0,,0,0.00,1,,,,0,0,8
24,tqjekhg7,,0,1,64,consent,1,Consent,127.0.0.1,2018-01-18 13:21:22.068766+00:00,1,,,0.00,$0.25,lrnmwekv,,,3Y40HMYLL1112JKJYYQT312R116XU1,330XZFCZ8SLN7635GYAT8N16N3ZXT4,,0,0.01,$0.25,24,0,0,0.00,1,1,24,0,0,0.00,1,2,24,0,0,0.00,1,3,24,0,0,0.00,1,4,24,0,0,0.00,1,5,24,0,0,0.00,1,6,24,0,0,0.00,1,7,24,0,0,0.00,1,8,24,,0,,0,0.00,1,,,,0,0,1,24,,0,,0,0.00,1,,,,0,0,2,24,,0,,0,0.00,1,,,,0,0,3,24,,0,,0,0.00,1,,,,0,0,4,24,,0,,0,0.00,1,,,,0,0,5,24,,0,,0,0.00,1,,,,0,0,6,24,,0,,0,0.00,1,,,,0,0,7,24,,0,,0,0.00,1,,,,0,0,8
