session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,e7wgc4u8,1,consent,Consent,1529485356,122,1,True
1,2,9sxod2yj,1,consent,Consent,1529485272,27,1,False
1,2,9sxod2yj,18,ox,Choose,1529485320,48,1,False
1,2,9sxod2yj,19,ox,Results,1529485325,5,1,False
1,3,j9u8y4ri,1,consent,Consent,1529485295,40,1,False
1,3,j9u8y4ri,17,ox,WaitingRoom,1529485362,67,1,False
1,3,j9u8y4ri,18,ox,Choose,1529485424,62,1,True
1,4,zxy03jwo,1,consent,Consent,1529485317,57,1,False
1,4,zxy03jwo,17,ox,WaitingRoom,1529485414,97,1,False
1,4,zxy03jwo,18,ox,Choose,1529485414,0,1,False
1,5,k80pusqh,1,consent,Consent,1529485288,22,1,False
1,5,k80pusqh,17,ox,WaitingRoom,1529485320,32,1,False
1,5,k80pusqh,18,ox,Choose,1529485360,40,1,False
1,5,k80pusqh,19,ox,Results,1529485372,12,1,False
1,6,7i0vyuw7,1,consent,Consent,1529485653,134,1,True
1,7,qr9fpogk,1,consent,Consent,1529485320,41,1,False
1,7,qr9fpogk,18,ox,Choose,1529485383,63,1,True
1,8,3kq9mcz4,1,consent,Consent,1529485341,61,1,False
1,8,3kq9mcz4,17,ox,WaitingRoom,1529485425,84,1,False
1,8,3kq9mcz4,18,ox,Choose,1529485463,38,1,False
1,8,3kq9mcz4,19,ox,Results,1529485522,59,1,False
1,9,ivvm7dbi,1,consent,Consent,1529485426,128,1,True
1,10,31w2q0vt,1,consent,Consent,1529485385,85,1,False
1,10,31w2q0vt,17,ox,WaitingRoom,1529485507,122,1,False
1,10,31w2q0vt,18,ox,Choose,1529485554,47,1,False
1,10,31w2q0vt,19,ox,Results,1529485577,23,1,False
1,11,za0qsqlk,1,consent,Consent,1529485343,35,1,False
1,11,za0qsqlk,17,ox,WaitingRoom,1529485444,101,1,False
1,11,za0qsqlk,18,ox,Choose,1529485506,62,1,True
1,11,za0qsqlk,19,ox,Results,1529485524,18,1,False
1,12,y6heglgw,1,consent,Consent,1529485430,121,1,True
1,13,ve45tzal,1,consent,Consent,1529485341,25,1,False
1,13,ve45tzal,17,ox,WaitingRoom,1529485376,35,1,False
1,13,ve45tzal,18,ox,Choose,1529485376,0,1,False
1,14,to3pwag1,1,consent,Consent,1529485339,21,1,False
1,14,to3pwag1,17,ox,WaitingRoom,1529485383,44,1,False
1,14,to3pwag1,18,ox,Choose,1529485444,61,1,True
1,14,to3pwag1,19,ox,Results,1529485455,11,1,False
1,15,woea2lav,1,consent,Consent,1529485365,37,1,False
1,15,woea2lav,17,ox,WaitingRoom,1529485493,128,1,False
1,15,woea2lav,18,ox,Choose,1529485542,49,1,False
1,15,woea2lav,19,ox,Results,1529485562,20,1,False
1,16,8ip9lk4g,1,consent,Consent,1529485344,8,1,False
1,16,8ip9lk4g,17,ox,WaitingRoom,1529485463,119,1,False
1,16,8ip9lk4g,18,ox,Choose,1529485491,28,1,False
1,16,8ip9lk4g,19,ox,Results,1529485500,9,1,False
1,17,42dev4cp,1,consent,Consent,1529485394,55,1,False
1,17,42dev4cp,17,ox,WaitingRoom,1529485543,149,1,False
1,17,42dev4cp,18,ox,Choose,1529485605,62,1,True
1,18,uv5c6vx2,1,consent,Consent,1529485481,130,1,True
1,19,fbza6cwd,1,consent,Consent,1529485473,121,1,True
1,20,2ijh2r8m,1,consent,Consent,1529485395,39,1,False
1,20,2ijh2r8m,17,ox,WaitingRoom,1529485555,160,1,False
1,20,2ijh2r8m,18,ox,Choose,1529485590,35,1,False
1,20,2ijh2r8m,19,ox,Results,1529485610,20,1,False
1,21,hqn9ukjc,1,consent,Consent,1529485496,128,1,True
1,22,2nxo7n5r,1,consent,Consent,1529485432,22,1,False
1,22,2nxo7n5r,17,ox,WaitingRoom,1529485500,68,1,False
1,22,2nxo7n5r,18,ox,Choose,1529485501,1,1,False
1,23,cij42c2c,1,consent,Consent,1529485456,31,1,False
1,23,cij42c2c,17,ox,WaitingRoom,1529485591,135,1,False
1,23,cij42c2c,18,ox,Choose,1529485653,62,1,True
1,24,ukt1u2p0,1,consent,Consent,1529485532,72,1,False
1,24,ukt1u2p0,17,ox,WaitingRoom,1529485568,36,1,False
1,24,ukt1u2p0,18,ox,Choose,1529485568,0,1,False
1,25,nj523jh8,1,consent,Consent,1529485527,56,1,False
1,25,nj523jh8,17,ox,WaitingRoom,1529485606,79,1,False
1,25,nj523jh8,18,ox,Choose,1529485653,47,1,False
1,25,nj523jh8,19,ox,Results,1529485666,13,1,False
1,26,ayq6brk0,1,consent,Consent,1529485527,25,1,False
1,26,ayq6brk0,17,ox,WaitingRoom,1529485613,86,1,False
1,26,ayq6brk0,18,ox,Choose,1529485663,50,1,False
1,26,ayq6brk0,19,ox,Results,1529485681,18,1,False
1,27,zhsx9710,1,consent,Consent,1529485554,25,1,False
1,27,zhsx9710,18,ox,Choose,1529485611,57,1,False
1,27,zhsx9710,19,ox,Results,1529485641,30,1,False
1,28,4xt72ynx,1,consent,Consent,1529485681,131,1,True
1,29,2zvvhumh,1,consent,Consent,1529485656,50,1,False
1,29,2zvvhumh,18,ox,Choose,1529485718,62,1,True
1,30,pqocsdq1,1,consent,Consent,1529485687,49,1,False
1,30,pqocsdq1,18,ox,Choose,1529485749,62,1,True
1,31,k8jqmsnp,1,consent,Consent,1529485767,39,1,False
1,31,k8jqmsnp,18,ox,Choose,1529485825,58,1,False
1,31,k8jqmsnp,19,ox,Results,1529485883,58,1,False
1,32,bpvgoqin,1,consent,Consent,1529485835,37,1,False
1,32,bpvgoqin,18,ox,Choose,1529485873,38,1,False
1,32,bpvgoqin,19,ox,Results,1529485889,16,1,False
1,33,mfj0y2c9,1,consent,Consent,1529485870,49,1,False
1,33,mfj0y2c9,17,ox,WaitingRoom,1529485873,3,1,False
1,33,mfj0y2c9,18,ox,Choose,1529485903,30,1,False
1,33,mfj0y2c9,19,ox,Results,1529485919,16,1,False
1,34,8jyaj2pf,1,consent,Consent,1529485957,132,1,True
1,35,w3ookgvk,1,consent,Consent,1529485921,17,1,False
1,35,w3ookgvk,17,ox,WaitingRoom,1529485956,35,1,False
1,35,w3ookgvk,18,ox,Choose,1529485983,27,1,False
1,35,w3ookgvk,19,ox,Results,1529485993,10,1,False
1,36,h8le9vsv,1,consent,Consent,1529485919,8,1,False
1,36,h8le9vsv,18,ox,Choose,1529485956,37,1,False
1,36,h8le9vsv,19,ox,Results,1529485965,9,1,False
1,37,l5gcl73b,1,consent,Consent,1529485927,12,1,False
1,37,l5gcl73b,17,ox,WaitingRoom,1529485984,57,1,False
1,37,l5gcl73b,18,ox,Choose,1529486049,65,1,True
1,38,qu8jke3m,1,consent,Consent,1529485987,5,1,False
1,38,qu8jke3m,17,ox,WaitingRoom,1529486023,36,1,False
1,38,qu8jke3m,18,ox,Choose,1529486023,0,1,False
1,39,tixdc0jd,1,consent,Consent,1529486157,122,1,False
1,39,tixdc0jd,18,ox,Choose,1529486210,53,1,False
