session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,3,vdofkzlk,1,consent,Consent,1517398981,9,1,False
1,3,vdofkzlk,17,GoR_2_45,WaitForPartnersPage,1517398988,7,1,False
1,3,vdofkzlk,18,GoR_2_45,Introduction,1517398996,8,1,False
1,3,vdofkzlk,19,GoR_2_45,Guess,1517398997,1,1,False
1,3,vdofkzlk,20,GoR_2_45,ResultsWaitPage,1517398997,0,1,False
1,3,vdofkzlk,21,GoR_2_45,Results,1517399077,80,1,True
1,3,vdofkzlk,26,GoR_2_45,Guess,1517399182,105,2,True
1,3,vdofkzlk,27,GoR_2_45,ResultsWaitPage,1517399183,1,2,False
1,3,vdofkzlk,34,GoR_2_45,ResultsWaitPage,1517399210,27,3,False
1,3,vdofkzlk,41,GoR_2_45,ResultsWaitPage,1517399210,0,4,False
1,3,vdofkzlk,48,GoR_2_45,ResultsWaitPage,1517399221,11,5,False
1,3,vdofkzlk,55,GoR_2_45,ResultsWaitPage,1517399221,0,6,False
1,3,vdofkzlk,62,GoR_2_45,ResultsWaitPage,1517399225,4,7,False
1,3,vdofkzlk,69,GoR_2_45,ResultsWaitPage,1517399225,0,8,False
1,4,pfziuqmi,1,consent,Consent,1517398987,3,1,False
1,4,pfziuqmi,17,GoR_2_45,WaitForPartnersPage,1517398988,1,1,False
1,4,pfziuqmi,18,GoR_2_45,Introduction,1517398990,2,1,False
1,4,pfziuqmi,19,GoR_2_45,Guess,1517398993,3,1,False
1,4,pfziuqmi,20,GoR_2_45,ResultsWaitPage,1517398997,4,1,False
1,4,pfziuqmi,21,GoR_2_45,Results,1517399077,80,1,True
1,4,pfziuqmi,26,GoR_2_45,Guess,1517399182,105,2,True
1,4,pfziuqmi,27,GoR_2_45,ResultsWaitPage,1517399196,14,2,False
1,4,pfziuqmi,34,GoR_2_45,ResultsWaitPage,1517399196,0,3,False
1,4,pfziuqmi,41,GoR_2_45,ResultsWaitPage,1517399210,14,4,False
1,4,pfziuqmi,48,GoR_2_45,ResultsWaitPage,1517399211,1,5,False
1,4,pfziuqmi,55,GoR_2_45,ResultsWaitPage,1517399221,10,6,False
1,4,pfziuqmi,62,GoR_2_45,ResultsWaitPage,1517399221,0,7,False
1,4,pfziuqmi,69,GoR_2_45,ResultsWaitPage,1517399225,4,8,False
2,1,t79pfwdn,1,consent,Consent,1517399311,15,9,False
2,1,t79pfwdn,17,GoR_2_45,WaitForPartnersPage,1517399316,5,9,False
2,1,t79pfwdn,18,GoR_2_45,Introduction,1517399408,92,9,True
2,1,t79pfwdn,19,GoR_2_45,Guess,1517399499,91,9,True
2,1,t79pfwdn,20,GoR_2_45,ResultsWaitPage,1517399499,0,9,False
2,1,t79pfwdn,27,GoR_2_45,ResultsWaitPage,1517399500,1,10,False
2,1,t79pfwdn,34,GoR_2_45,ResultsWaitPage,1517399500,0,11,False
2,1,t79pfwdn,41,GoR_2_45,ResultsWaitPage,1517399502,2,12,False
2,1,t79pfwdn,48,GoR_2_45,ResultsWaitPage,1517399502,0,13,False
2,1,t79pfwdn,55,GoR_2_45,ResultsWaitPage,1517399503,1,14,False
2,1,t79pfwdn,62,GoR_2_45,ResultsWaitPage,1517399504,1,15,False
2,1,t79pfwdn,69,GoR_2_45,ResultsWaitPage,1517399504,0,16,False
2,2,nj80v31k,1,consent,Consent,1517399316,18,9,False
2,2,nj80v31k,17,GoR_2_45,WaitForPartnersPage,1517399316,0,9,False
2,2,nj80v31k,18,GoR_2_45,Introduction,1517399354,38,9,False
2,2,nj80v31k,19,GoR_2_45,Guess,1517399361,7,9,False
2,2,nj80v31k,20,GoR_2_45,ResultsWaitPage,1517399500,139,9,False
2,2,nj80v31k,27,GoR_2_45,ResultsWaitPage,1517399500,0,10,False
2,2,nj80v31k,34,GoR_2_45,ResultsWaitPage,1517399501,1,11,False
2,2,nj80v31k,41,GoR_2_45,ResultsWaitPage,1517399501,0,12,False
2,2,nj80v31k,48,GoR_2_45,ResultsWaitPage,1517399503,2,13,False
2,2,nj80v31k,55,GoR_2_45,ResultsWaitPage,1517399503,0,14,False
2,2,nj80v31k,62,GoR_2_45,ResultsWaitPage,1517399503,0,15,False
2,2,nj80v31k,69,GoR_2_45,ResultsWaitPage,1517399504,1,16,False
2,2,nj80v31k,72,GoR_2_45,TerminateTimeouts,1517399562,58,16,False
2,3,8nrmta25,1,consent,Consent,1517399435,131,9,True
2,4,wafj2iqd,1,consent,Consent,1517399341,33,9,False
2,4,wafj2iqd,17,GoR_2_45,WaitForPartnersPage,1517399383,42,9,False
2,4,wafj2iqd,18,GoR_2_45,Introduction,1517399402,19,9,False
2,4,wafj2iqd,19,GoR_2_45,Guess,1517399407,5,9,False
2,4,wafj2iqd,20,GoR_2_45,ResultsWaitPage,1517399408,1,9,False
2,4,wafj2iqd,21,GoR_2_45,Results,1517399414,6,9,False
2,4,wafj2iqd,26,GoR_2_45,Guess,1517399421,7,10,False
2,4,wafj2iqd,27,GoR_2_45,ResultsWaitPage,1517399429,8,10,False
2,4,wafj2iqd,28,GoR_2_45,Results,1517399434,5,10,False
2,4,wafj2iqd,33,GoR_2_45,Guess,1517399440,6,11,False
2,4,wafj2iqd,34,GoR_2_45,ResultsWaitPage,1517399442,2,11,False
2,4,wafj2iqd,35,GoR_2_45,Results,1517399447,5,11,False
2,4,wafj2iqd,40,GoR_2_45,Guess,1517399453,6,12,False
2,4,wafj2iqd,41,GoR_2_45,ResultsWaitPage,1517399453,0,12,False
2,4,wafj2iqd,42,GoR_2_45,Results,1517399458,5,12,False
2,4,wafj2iqd,47,GoR_2_45,Guess,1517399462,4,13,False
2,4,wafj2iqd,48,GoR_2_45,ResultsWaitPage,1517399467,5,13,False
2,4,wafj2iqd,49,GoR_2_45,Results,1517399472,5,13,False
2,4,wafj2iqd,54,GoR_2_45,Guess,1517399477,5,14,False
2,4,wafj2iqd,55,GoR_2_45,ResultsWaitPage,1517399477,0,14,False
2,4,wafj2iqd,56,GoR_2_45,Results,1517399481,4,14,False
2,4,wafj2iqd,61,GoR_2_45,Guess,1517399486,5,15,False
2,4,wafj2iqd,62,GoR_2_45,ResultsWaitPage,1517399487,1,15,False
2,4,wafj2iqd,63,GoR_2_45,Results,1517399493,6,15,False
2,4,wafj2iqd,68,GoR_2_45,Guess,1517399499,6,16,False
2,4,wafj2iqd,69,GoR_2_45,ResultsWaitPage,1517399499,0,16,False
2,4,wafj2iqd,71,GoR_2_45,FinalResultsAndDebrief,1517399546,47,16,False
2,5,0aw4agnp,1,consent,Consent,1517399419,82,9,False
2,5,0aw4agnp,17,GoR_2_45,WaitForPartnersPage,1517399438,19,9,False
2,5,0aw4agnp,18,GoR_2_45,Introduction,1517399482,44,9,False
2,5,0aw4agnp,19,GoR_2_45,Guess,1517399515,33,9,False
2,5,0aw4agnp,20,GoR_2_45,ResultsWaitPage,1517399516,1,9,False
2,5,0aw4agnp,21,GoR_2_45,Results,1517399521,5,9,False
2,5,0aw4agnp,26,GoR_2_45,Guess,1517399525,4,10,False
2,5,0aw4agnp,27,GoR_2_45,ResultsWaitPage,1517399537,12,10,False
2,5,0aw4agnp,28,GoR_2_45,Results,1517399541,4,10,False
2,5,0aw4agnp,33,GoR_2_45,Guess,1517399549,8,11,False
2,5,0aw4agnp,34,GoR_2_45,ResultsWaitPage,1517399550,1,11,False
2,5,0aw4agnp,35,GoR_2_45,Results,1517399556,6,11,False
2,5,0aw4agnp,40,GoR_2_45,Guess,1517399561,5,12,False
2,5,0aw4agnp,41,GoR_2_45,ResultsWaitPage,1517399561,0,12,False
2,5,0aw4agnp,42,GoR_2_45,Results,1517399569,8,12,False
2,5,0aw4agnp,47,GoR_2_45,Guess,1517399574,5,13,False
2,5,0aw4agnp,48,GoR_2_45,ResultsWaitPage,1517399574,0,13,False
2,5,0aw4agnp,49,GoR_2_45,Results,1517399578,4,13,False
2,5,0aw4agnp,54,GoR_2_45,Guess,1517399583,5,14,False
2,5,0aw4agnp,55,GoR_2_45,ResultsWaitPage,1517399592,9,14,False
2,5,0aw4agnp,56,GoR_2_45,Results,1517399596,4,14,False
2,5,0aw4agnp,61,GoR_2_45,Guess,1517399602,6,15,False
2,5,0aw4agnp,62,GoR_2_45,ResultsWaitPage,1517399602,0,15,False
2,5,0aw4agnp,63,GoR_2_45,Results,1517399607,5,15,False
2,5,0aw4agnp,68,GoR_2_45,Guess,1517399611,4,16,False
2,5,0aw4agnp,69,GoR_2_45,ResultsWaitPage,1517399620,9,16,False
2,5,0aw4agnp,71,GoR_2_45,FinalResultsAndDebrief,1517399637,17,16,False
2,6,vg1pfnls,1,consent,Consent,1517399372,34,9,False
2,6,vg1pfnls,17,GoR_2_45,WaitForPartnersPage,1517399372,0,9,False
2,6,vg1pfnls,18,GoR_2_45,Introduction,1517399399,27,9,False
2,6,vg1pfnls,19,GoR_2_45,Guess,1517399414,15,9,False
2,6,vg1pfnls,20,GoR_2_45,ResultsWaitPage,1517399415,1,9,False
2,6,vg1pfnls,21,GoR_2_45,Results,1517399424,9,9,False
2,6,vg1pfnls,26,GoR_2_45,Guess,1517399438,14,10,False
2,6,vg1pfnls,27,GoR_2_45,ResultsWaitPage,1517399438,0,10,False
2,6,vg1pfnls,28,GoR_2_45,Results,1517399445,7,10,False
2,6,vg1pfnls,33,GoR_2_45,Guess,1517399457,12,11,False
2,6,vg1pfnls,34,GoR_2_45,ResultsWaitPage,1517399461,4,11,False
2,6,vg1pfnls,35,GoR_2_45,Results,1517399468,7,11,False
2,6,vg1pfnls,40,GoR_2_45,Guess,1517399476,8,12,False
