session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,rtbc4gik,1,consent,Consent,1529416588,129,1,True
1,2,6lxv5cjc,1,consent,Consent,1529416501,37,1,False
1,2,6lxv5cjc,17,ox,WaitingRoom,1529416535,34,1,False
1,2,6lxv5cjc,18,ox,Choose,1529416536,1,1,False
1,3,imeu96on,1,consent,Consent,1529416588,121,1,True
1,4,v04kbkdf,1,consent,Consent,1529416485,17,1,False
1,4,v04kbkdf,18,ox,Choose,1529416504,19,1,False
1,4,v04kbkdf,19,ox,Results,1529416509,5,1,False
1,5,5rt45ybc,1,consent,Consent,1529416591,121,1,True
1,6,ideurgoe,1,consent,Consent,1529416602,131,1,True
1,7,zx2jc3a8,1,consent,Consent,1529416534,61,1,False
1,7,zx2jc3a8,17,ox,WaitingRoom,1529416836,302,1,False
1,7,zx2jc3a8,18,ox,Choose,1529416837,1,1,False
1,8,ixlgavcb,1,consent,Consent,1529416491,14,1,False
1,8,ixlgavcb,17,ox,WaitingRoom,1529416504,13,1,False
1,8,ixlgavcb,18,ox,Choose,1529416565,61,1,True
1,9,blkn4whj,1,consent,Consent,1529416496,17,1,False
1,9,blkn4whj,17,ox,WaitingRoom,1529416533,37,1,False
1,9,blkn4whj,18,ox,Choose,1529416533,0,1,False
1,10,bxsycrfx,1,consent,Consent,1529416494,10,1,False
1,10,bxsycrfx,17,ox,WaitingRoom,1529416543,49,1,False
1,10,bxsycrfx,18,ox,Choose,1529416543,0,1,False
1,11,5fn8cq70,1,consent,Consent,1529416617,132,1,True
1,12,6f5lapb2,1,consent,Consent,1529416511,22,1,False
1,12,6f5lapb2,17,ox,WaitingRoom,1529416601,90,1,False
1,12,6f5lapb2,18,ox,Choose,1529416646,45,1,False
1,12,6f5lapb2,19,ox,Results,1529416662,16,1,False
1,13,1whl3c9x,1,consent,Consent,1529416501,11,1,False
1,13,1whl3c9x,17,ox,WaitingRoom,1529416566,65,1,False
1,13,1whl3c9x,18,ox,Choose,1529416600,34,1,False
1,13,1whl3c9x,19,ox,Results,1529416610,10,1,False
1,14,jizcadj4,1,consent,Consent,1529416514,22,1,False
1,14,jizcadj4,17,ox,WaitingRoom,1529416646,132,1,False
1,14,jizcadj4,18,ox,Choose,1529416689,43,1,False
1,14,jizcadj4,19,ox,Results,1529416697,8,1,False
1,15,dvego90y,1,consent,Consent,1529416515,23,1,False
1,15,dvego90y,17,ox,WaitingRoom,1529416689,174,1,False
1,15,dvego90y,18,ox,Choose,1529416714,25,1,False
1,15,dvego90y,19,ox,Results,1529416722,8,1,False
1,16,1qsy7bk3,1,consent,Consent,1529416564,71,1,False
1,16,1qsy7bk3,17,ox,WaitingRoom,1529416866,302,1,False
1,16,1qsy7bk3,18,ox,Choose,1529416867,1,1,False
1,17,xqszkzhw,1,consent,Consent,1529416520,25,1,False
1,17,xqszkzhw,17,ox,WaitingRoom,1529416749,229,1,False
1,17,xqszkzhw,18,ox,Choose,1529416783,34,1,False
1,17,xqszkzhw,19,ox,Results,1529416796,13,1,False
1,18,yyq4qjyl,1,consent,Consent,1529416541,45,1,False
1,18,yyq4qjyl,17,ox,WaitingRoom,1529416842,301,1,False
1,18,yyq4qjyl,18,ox,Choose,1529416843,1,1,False
1,19,79mh0lz3,1,consent,Consent,1529416620,122,1,True
1,20,itiemld7,1,consent,Consent,1529416522,24,1,False
1,20,itiemld7,17,ox,WaitingRoom,1529416715,193,1,False
1,20,itiemld7,18,ox,Choose,1529416748,33,1,False
1,20,itiemld7,19,ox,Results,1529416758,10,1,False
1,21,yp51adu3,1,consent,Consent,1529416622,122,1,True
1,22,gsjsizjd,1,consent,Consent,1529416528,26,1,False
1,22,gsjsizjd,17,ox,WaitingRoom,1529416783,255,1,False
1,22,gsjsizjd,18,ox,Choose,1529416845,62,1,True
1,22,gsjsizjd,19,ox,Results,1529416856,11,1,False
1,23,y4m8j9sq,1,consent,Consent,1529416624,122,1,True
1,24,9hsswn0t,1,consent,Consent,1529416638,130,1,True
1,25,vvetz247,1,consent,Consent,1529416553,39,1,False
1,25,vvetz247,17,ox,WaitingRoom,1529416845,292,1,False
1,25,vvetz247,18,ox,Choose,1529416877,32,1,False
1,25,vvetz247,19,ox,Results,1529416888,11,1,False
1,26,i3iqczzd,1,consent,Consent,1529416653,132,1,True
1,27,yngh9s8r,1,consent,Consent,1529416563,39,1,False
1,27,yngh9s8r,17,ox,WaitingRoom,1529416870,307,1,False
1,27,yngh9s8r,18,ox,Choose,1529416870,0,1,False
1,28,1jx12sho,1,consent,Consent,1529416558,29,1,False
1,28,1jx12sho,17,ox,WaitingRoom,1529416859,301,1,False
1,28,1jx12sho,18,ox,Choose,1529416859,0,1,False
1,29,edi6usmv,1,consent,Consent,1529416555,24,1,False
1,29,edi6usmv,17,ox,WaitingRoom,1529416592,37,1,False
1,29,edi6usmv,18,ox,Choose,1529416592,0,1,False
1,30,pozzi0lr,1,consent,Consent,1529416555,20,1,False
1,30,pozzi0lr,17,ox,WaitingRoom,1529416858,303,1,False
1,30,pozzi0lr,18,ox,Choose,1529416858,0,1,False
1,31,c3yt60t8,1,consent,Consent,1529416546,10,1,False
1,31,c3yt60t8,17,ox,WaitingRoom,1529416579,33,1,False
1,31,c3yt60t8,18,ox,Choose,1529416580,1,1,False
1,32,y72wogxk,1,consent,Consent,1529416673,132,1,True
1,33,0q7rhoi2,1,consent,Consent,1529416572,26,1,False
1,33,0q7rhoi2,17,ox,WaitingRoom,1529416873,301,1,False
1,33,0q7rhoi2,18,ox,Choose,1529416874,1,1,False
1,34,uppvhatu,1,consent,Consent,1529416579,30,1,False
1,35,tkbaxo5c,1,consent,Consent,1529416566,16,1,False
1,35,tkbaxo5c,17,ox,WaitingRoom,1529416600,34,1,False
1,35,tkbaxo5c,18,ox,Choose,1529416600,0,1,False
1,36,gm3btj8t,1,consent,Consent,1529416693,131,1,True
1,37,tn6hyr6y,1,consent,Consent,1529416693,130,1,True
1,38,nakiapg5,1,consent,Consent,1529416613,43,1,False
1,38,nakiapg5,17,ox,WaitingRoom,1529416762,149,1,False
1,38,nakiapg5,18,ox,Choose,1529416762,0,1,False
1,39,83pjrjyk,1,consent,Consent,1529416615,41,1,False
1,39,83pjrjyk,17,ox,WaitingRoom,1529416915,300,1,False
1,39,83pjrjyk,18,ox,Choose,1529416915,0,1,False
1,40,y240yilx,1,consent,Consent,1529416595,14,1,False
1,40,y240yilx,17,ox,WaitingRoom,1529416896,301,1,False
1,40,y240yilx,18,ox,Choose,1529416896,0,1,False
1,41,1rqcv1un,1,consent,Consent,1529416625,38,1,False
1,41,1rqcv1un,17,ox,WaitingRoom,1529416718,93,1,False
1,41,1rqcv1un,18,ox,Choose,1529416718,0,1,False
1,43,ktkajbuf,1,consent,Consent,1529416616,24,1,False
1,43,ktkajbuf,17,ox,WaitingRoom,1529416917,301,1,False
1,43,ktkajbuf,18,ox,Choose,1529416918,1,1,False
1,44,iw6epwn1,1,consent,Consent,1529416649,37,1,False
1,44,iw6epwn1,17,ox,WaitingRoom,1529416951,302,1,False
1,44,iw6epwn1,18,ox,Choose,1529416951,0,1,False
1,45,indw5sjn,1,consent,Consent,1529416636,21,1,False
1,45,indw5sjn,17,ox,WaitingRoom,1529416919,283,1,False
1,45,indw5sjn,18,ox,Choose,1529416970,51,1,False
1,45,indw5sjn,19,ox,Results,1529416976,6,1,False
1,46,w10um8fw,1,consent,Consent,1529416634,11,1,False
1,46,w10um8fw,17,ox,WaitingRoom,1529416668,34,1,False
1,46,w10um8fw,18,ox,Choose,1529416668,0,1,False
1,47,bgr1s8jk,1,consent,Consent,1529416668,44,1,False
1,47,bgr1s8jk,17,ox,WaitingRoom,1529416720,52,1,False
1,47,bgr1s8jk,18,ox,Choose,1529416721,1,1,False
1,48,qcimqub7,1,consent,Consent,1529416668,39,1,False
1,48,qcimqub7,17,ox,WaitingRoom,1529416969,301,1,False
1,48,qcimqub7,18,ox,Choose,1529416970,1,1,False
1,49,5nouacws,1,consent,Consent,1529416763,132,1,True
1,50,bvzgaroa,1,consent,Consent,1529416670,15,1,False
1,50,bvzgaroa,17,ox,WaitingRoom,1529416971,301,1,False
1,50,bvzgaroa,18,ox,Choose,1529416971,0,1,False
1,51,tj7i2faj,1,consent,Consent,1529416780,121,1,True
1,52,kfqvghna,1,consent,Consent,1529416687,20,1,False
1,52,kfqvghna,17,ox,WaitingRoom,1529416989,302,1,False
1,52,kfqvghna,18,ox,Choose,1529416989,0,1,False
1,53,jbqpq9y8,1,consent,Consent,1529416700,31,1,False
1,53,jbqpq9y8,17,ox,WaitingRoom,1529417005,305,1,False
1,53,jbqpq9y8,18,ox,Choose,1529417005,0,1,False
1,54,qb3pr1xp,1,consent,Consent,1529416708,17,1,False
1,54,qb3pr1xp,17,ox,WaitingRoom,1529417009,301,1,False
1,54,qb3pr1xp,18,ox,Choose,1529417009,0,1,False
1,55,td4xi0y9,1,consent,Consent,1529416740,30,1,False
1,55,td4xi0y9,17,ox,WaitingRoom,1529417012,272,1,False
1,55,td4xi0y9,18,ox,Choose,1529417058,46,1,False
1,55,td4xi0y9,19,ox,Results,1529417070,12,1,False
1,56,rp4exmbq,1,consent,Consent,1529416819,51,1,False
1,56,rp4exmbq,17,ox,WaitingRoom,1529417058,239,1,False
1,56,rp4exmbq,18,ox,Choose,1529417107,49,1,False
1,56,rp4exmbq,19,ox,Results,1529417119,12,1,False
1,57,0t6yq0up,1,consent,Consent,1529416853,75,1,False
1,57,0t6yq0up,17,ox,WaitingRoom,1529417154,301,1,False
1,57,0t6yq0up,18,ox,Choose,1529417154,0,1,False
1,58,6pvp90tl,1,consent,Consent,1529416835,55,1,False
1,58,6pvp90tl,17,ox,WaitingRoom,1529417108,273,1,False
1,58,6pvp90tl,18,ox,Choose,1529417162,54,1,False
1,58,6pvp90tl,19,ox,Results,1529417193,31,1,False
1,59,j47f3cdk,1,consent,Consent,1529416810,20,1,False
1,59,j47f3cdk,17,ox,WaitingRoom,1529416849,39,1,False
1,59,j47f3cdk,18,ox,Choose,1529416850,1,1,False
1,60,9oveb1rg,1,consent,Consent,1529416889,24,1,False
1,60,9oveb1rg,18,ox,Choose,1529416918,29,1,False
1,60,9oveb1rg,19,ox,Results,1529416930,12,1,False
1,61,5do9fsz1,1,consent,Consent,1529416940,13,1,False
1,61,5do9fsz1,17,ox,WaitingRoom,1529417163,223,1,False
1,61,5do9fsz1,18,ox,Choose,1529417197,34,1,False
1,61,5do9fsz1,19,ox,Results,1529417206,9,1,False
1,62,uq7fqrf1,1,consent,Consent,1529416974,47,1,False
1,62,uq7fqrf1,17,ox,WaitingRoom,1529417260,286,1,False
1,62,uq7fqrf1,18,ox,Choose,1529417292,32,1,False
1,62,uq7fqrf1,19,ox,Results,1529417314,22,1,False
1,63,urickhm5,1,consent,Consent,1529416972,32,1,False
1,63,urickhm5,17,ox,WaitingRoom,1529417198,226,1,False
1,63,urickhm5,18,ox,Choose,1529417259,61,1,True
1,63,urickhm5,19,ox,Results,1529417278,19,1,False
1,64,zye6fqzn,1,consent,Consent,1529416956,11,1,False
1,64,zye6fqzn,17,ox,WaitingRoom,1529417022,66,1,False
1,64,zye6fqzn,18,ox,Choose,1529417023,1,1,False
1,65,4cmsrk4q,1,consent,Consent,1529416970,11,1,False
1,65,4cmsrk4q,18,ox,Choose,1529417011,41,1,False
1,65,4cmsrk4q,19,ox,Results,1529417025,14,1,False
1,66,idqhik7e,1,consent,Consent,1529417018,36,1,False
1,66,idqhik7e,17,ox,WaitingRoom,1529417292,274,1,False
1,66,idqhik7e,18,ox,Choose,1529417340,48,1,False
1,66,idqhik7e,19,ox,Results,1529417360,20,1,False
1,67,ie6f3h2f,1,consent,Consent,1529417133,122,1,True
1,68,4iw4xog5,1,consent,Consent,1529417100,79,1,False
1,68,4iw4xog5,17,ox,WaitingRoom,1529417141,41,1,False
1,68,4iw4xog5,18,ox,Choose,1529417142,1,1,False
1,69,5cg4ppby,1,consent,Consent,1529417050,19,1,False
1,69,5cg4ppby,17,ox,WaitingRoom,1529417341,291,1,False
1,69,5cg4ppby,18,ox,Choose,1529417376,35,1,False
1,69,5cg4ppby,19,ox,Results,1529417383,7,1,False
1,70,k27me9fr,1,consent,Consent,1529417075,39,1,False
1,70,k27me9fr,17,ox,WaitingRoom,1529417376,301,1,False
1,70,k27me9fr,18,ox,Choose,1529417376,0,1,False
1,71,b1be8r8y,1,consent,Consent,1529417088,35,1,False
1,71,b1be8r8y,17,ox,WaitingRoom,1529417389,301,1,False
1,71,b1be8r8y,18,ox,Choose,1529417389,0,1,False
1,72,x6c4agep,1,consent,Consent,1529417090,8,1,False
1,72,x6c4agep,17,ox,WaitingRoom,1529417124,34,1,False
1,72,x6c4agep,18,ox,Choose,1529417124,0,1,False
1,73,h6rmx6ws,1,consent,Consent,1529417144,25,1,False
1,73,h6rmx6ws,17,ox,WaitingRoom,1529417181,37,1,False
1,73,h6rmx6ws,18,ox,Choose,1529417181,0,1,False
1,74,7kwcah8k,1,consent,Consent,1529417156,23,1,False
1,74,7kwcah8k,17,ox,WaitingRoom,1529417427,271,1,False
1,74,7kwcah8k,18,ox,Choose,1529417427,0,1,False
1,75,mjnwx3tk,1,consent,Consent,1529417209,50,1,False
1,75,mjnwx3tk,17,ox,WaitingRoom,1529417512,303,1,False
1,75,mjnwx3tk,18,ox,Choose,1529417513,1,1,False
1,76,5sia069u,1,consent,Consent,1529417185,11,1,False
1,76,5sia069u,17,ox,WaitingRoom,1529417485,300,1,False
1,76,5sia069u,18,ox,Choose,1529417485,0,1,False
1,77,fdtivmwz,1,consent,Consent,1529417215,33,1,False
1,77,fdtivmwz,17,ox,WaitingRoom,1529417251,36,1,False
1,77,fdtivmwz,18,ox,Choose,1529417251,0,1,False
1,78,up4a0055,1,consent,Consent,1529417227,21,1,False
1,78,up4a0055,17,ox,WaitingRoom,1529417350,123,1,False
1,78,up4a0055,18,ox,Choose,1529417350,0,1,False
1,79,c6cfe8ok,1,consent,Consent,1529417339,132,1,True
1,80,b4c8tb8n,1,consent,Consent,1529417245,21,1,False
1,80,b4c8tb8n,17,ox,WaitingRoom,1529417547,302,1,False
1,80,b4c8tb8n,18,ox,Choose,1529417548,1,1,False
1,81,36cv9dyc,1,consent,Consent,1529417271,20,1,False
1,81,36cv9dyc,17,ox,WaitingRoom,1529417572,301,1,False
1,81,36cv9dyc,18,ox,Choose,1529417573,1,1,False
1,82,77b4ocll,1,consent,Consent,1529417321,28,1,False
1,82,77b4ocll,17,ox,WaitingRoom,1529417621,300,1,False
1,82,77b4ocll,18,ox,Choose,1529417622,1,1,False
1,83,gkicdrfa,1,consent,Consent,1529417315,21,1,False
1,83,gkicdrfa,17,ox,WaitingRoom,1529417616,301,1,False
1,83,gkicdrfa,18,ox,Choose,1529417616,0,1,False
1,84,1sdoick0,1,consent,Consent,1529417334,20,1,False
1,84,1sdoick0,17,ox,WaitingRoom,1529417635,301,1,False
1,84,1sdoick0,18,ox,Choose,1529417635,0,1,False
1,85,7bugomrh,1,consent,Consent,1529417448,132,1,True
1,86,lva09rhh,1,consent,Consent,1529417612,141,1,True
1,87,0c3v3vjc,1,consent,Consent,1529417545,46,1,False
1,87,0c3v3vjc,17,ox,WaitingRoom,1529417848,303,1,False
1,87,0c3v3vjc,18,ox,Choose,1529417849,1,1,False
1,88,c1yi78vl,1,consent,Consent,1529417633,132,1,True
1,89,d900q1k2,1,consent,Consent,1529417535,11,1,False
1,89,d900q1k2,17,ox,WaitingRoom,1529417837,302,1,False
1,89,d900q1k2,18,ox,Choose,1529417838,1,1,False
1,90,iwq9u7lg,1,consent,Consent,1529417673,29,1,False
1,90,iwq9u7lg,17,ox,WaitingRoom,1529417974,301,1,False
1,90,iwq9u7lg,18,ox,Choose,1529417974,0,1,False
1,91,lcyvkpbd,1,consent,Consent,1529417722,24,1,False
1,91,lcyvkpbd,17,ox,WaitingRoom,1529418023,301,1,False
1,91,lcyvkpbd,18,ox,Choose,1529418023,0,1,False
1,92,mwz1pk5u,1,consent,Consent,1529417765,46,1,False
1,92,mwz1pk5u,17,ox,WaitingRoom,1529418066,301,1,False
1,92,mwz1pk5u,18,ox,Choose,1529418066,0,1,False
1,93,gn0idc3a,1,consent,Consent,1529417779,18,1,False
1,93,gn0idc3a,17,ox,WaitingRoom,1529418044,265,1,False
1,93,gn0idc3a,18,ox,Choose,1529418044,0,1,False
1,94,v8e4c5gh,1,consent,Consent,1529417791,25,1,False
1,94,v8e4c5gh,17,ox,WaitingRoom,1529418093,302,1,False
1,94,v8e4c5gh,18,ox,Choose,1529418093,0,1,False
1,95,t9vz7a2o,1,consent,Consent,1529417803,15,1,False
1,95,t9vz7a2o,17,ox,WaitingRoom,1529417838,35,1,False
1,95,t9vz7a2o,18,ox,Choose,1529417838,0,1,False
1,96,st8qtqyd,1,consent,Consent,1529417827,30,1,False
1,96,st8qtqyd,17,ox,WaitingRoom,1529418129,302,1,False
1,96,st8qtqyd,18,ox,Choose,1529418130,1,1,False
1,97,tpbvuv6z,1,consent,Consent,1529417949,133,1,True
1,98,d1v99hyc,1,consent,Consent,1529417979,122,1,True
1,99,sb6enbfj,1,consent,Consent,1529417909,17,1,False
1,99,sb6enbfj,17,ox,WaitingRoom,1529418181,272,1,False
1,99,sb6enbfj,18,ox,Choose,1529418182,1,1,False
1,100,733ebdgb,1,consent,Consent,1529417953,28,1,False
1,100,733ebdgb,17,ox,WaitingRoom,1529418256,303,1,False
1,100,733ebdgb,18,ox,Choose,1529418257,1,1,False
1,101,9u719mfk,1,consent,Consent,1529417982,50,1,False
1,101,9u719mfk,17,ox,WaitingRoom,1529418284,302,1,False
1,101,9u719mfk,18,ox,Choose,1529418285,1,1,False
1,102,m5d2w5nt,1,consent,Consent,1529417963,18,1,False
1,102,m5d2w5nt,17,ox,WaitingRoom,1529418264,301,1,False
1,102,m5d2w5nt,18,ox,Choose,1529418264,0,1,False
1,103,3qizsz4m,1,consent,Consent,1529417965,12,1,False
1,103,3qizsz4m,17,ox,WaitingRoom,1529418262,297,1,False
1,103,3qizsz4m,18,ox,Choose,1529418262,0,1,False
1,104,sbiofarm,1,consent,Consent,1529418053,65,1,False
1,104,sbiofarm,17,ox,WaitingRoom,1529418353,300,1,False
1,104,sbiofarm,18,ox,Choose,1529418353,0,1,False
1,105,0i1a2tsg,1,consent,Consent,1529418061,26,1,False
1,105,0i1a2tsg,17,ox,WaitingRoom,1529418363,302,1,False
1,105,0i1a2tsg,18,ox,Choose,1529418364,1,1,False
1,106,wzwyltn2,1,consent,Consent,1529418087,29,1,False
1,106,wzwyltn2,17,ox,WaitingRoom,1529418124,37,1,False
1,106,wzwyltn2,18,ox,Choose,1529418124,0,1,False
1,107,htiqf4mw,1,consent,Consent,1529418166,107,1,False
1,107,htiqf4mw,17,ox,WaitingRoom,1529418227,61,1,False
1,107,htiqf4mw,18,ox,Choose,1529418227,0,1,False
1,108,bxwlb2ct,1,consent,Consent,1529418201,88,1,False
1,108,bxwlb2ct,17,ox,WaitingRoom,1529418236,35,1,False
1,108,bxwlb2ct,18,ox,Choose,1529418236,0,1,False
1,109,fav1b6d1,1,consent,Consent,1529418131,16,1,False
1,109,fav1b6d1,17,ox,WaitingRoom,1529418433,302,1,False
1,109,fav1b6d1,18,ox,Choose,1529418434,1,1,False
