session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,3idmsokz,1,consent,Consent,1530881823,14,1,False
1,1,3idmsokz,17,ox,WaitingRoom,1530881831,8,1,False
1,1,3idmsokz,18,ox,Choose,1530881845,14,1,False
1,1,3idmsokz,19,ox,Results,1530881850,5,1,False
1,2,r68w9ykx,1,consent,Consent,1530881835,15,1,False
1,2,r68w9ykx,17,ox,WaitingRoom,1530881846,11,1,False
1,2,r68w9ykx,18,ox,Choose,1530881888,42,1,False
1,2,r68w9ykx,19,ox,Results,1530881897,9,1,False
1,3,1sd5qg3m,1,consent,Consent,1530882130,121,1,True
1,4,lqrxqff5,1,consent,Consent,1530882424,22,1,False
1,4,lqrxqff5,17,ox,WaitingRoom,1530882433,9,1,False
1,4,lqrxqff5,18,ox,Choose,1530882495,62,1,True
1,4,lqrxqff5,19,ox,Results,1530882510,15,1,False
1,5,bws6od4s,1,consent,Consent,1530882469,13,1,False
1,5,bws6od4s,17,ox,WaitingRoom,1530882501,32,1,False
1,5,bws6od4s,18,ox,Choose,1530882565,64,1,True
1,6,al8wad7x,1,consent,Consent,1530882540,21,1,False
1,6,al8wad7x,17,ox,WaitingRoom,1530882569,29,1,False
1,6,al8wad7x,18,ox,Choose,1530882609,40,1,False
1,6,al8wad7x,19,ox,Results,1530882626,17,1,False
1,7,xqdtq0pv,1,consent,Consent,1530882847,31,1,False
1,7,xqdtq0pv,17,ox,WaitingRoom,1530882852,5,1,False
1,7,xqdtq0pv,18,ox,Choose,1530882913,61,1,True
1,8,hawpancl,1,consent,Consent,1530882912,36,1,False
1,8,hawpancl,17,ox,WaitingRoom,1530882917,5,1,False
1,8,hawpancl,18,ox,Choose,1530882979,62,1,True
1,8,hawpancl,19,ox,Results,1530882986,7,1,False
1,9,5tpszfjr,1,consent,Consent,1530883013,35,1,False
1,9,5tpszfjr,17,ox,WaitingRoom,1530883026,13,1,False
1,9,5tpszfjr,18,ox,Choose,1530883088,62,1,True
1,9,5tpszfjr,19,ox,Results,1530883102,14,1,False
1,10,895ybdqs,1,consent,Consent,1530883288,129,1,True
1,11,3ye60veh,1,consent,Consent,1530883265,53,1,False
1,11,3ye60veh,17,ox,WaitingRoom,1530883276,11,1,False
1,11,3ye60veh,18,ox,Choose,1530883325,49,1,False
1,11,3ye60veh,19,ox,Results,1530883334,9,1,False
1,12,wu068qmf,1,consent,Consent,1530883276,24,1,False
1,12,wu068qmf,17,ox,WaitingRoom,1530883344,68,1,False
1,12,wu068qmf,18,ox,Choose,1530883383,39,1,False
1,12,wu068qmf,19,ox,Results,1530883394,11,1,False
1,13,xahhtvhh,1,consent,Consent,1530883337,77,1,False
1,13,xahhtvhh,17,ox,WaitingRoom,1530883387,50,1,False
1,13,xahhtvhh,18,ox,Choose,1530883447,60,1,True
1,14,1ps24qbl,1,consent,Consent,1530883429,129,1,True
1,15,aixh2j4q,1,consent,Consent,1530883492,35,1,False
1,15,aixh2j4q,17,ox,WaitingRoom,1530883500,8,1,False
1,15,aixh2j4q,18,ox,Choose,1530883561,61,1,False
1,15,aixh2j4q,19,ox,Results,1530883579,18,1,False
1,16,jvcyndb3,1,consent,Consent,1530883542,20,1,False
1,16,jvcyndb3,17,ox,WaitingRoom,1530883564,22,1,False
1,16,jvcyndb3,18,ox,Choose,1530883599,35,1,False
1,16,jvcyndb3,19,ox,Results,1530883610,11,1,False
1,17,akl9y06b,1,consent,Consent,1530884530,128,1,True
1,18,0xpoqo86,1,consent,Consent,1530884582,128,1,True
1,19,ibs42fsz,1,consent,Consent,1530884501,22,1,False
1,19,ibs42fsz,17,ox,WaitingRoom,1530884505,4,1,False
1,19,ibs42fsz,18,ox,Choose,1530884554,49,1,False
1,19,ibs42fsz,19,ox,Results,1530884558,4,1,False
1,20,q5knppx6,1,consent,Consent,1530884519,13,1,False
1,20,q5knppx6,17,ox,WaitingRoom,1530884556,37,1,False
1,20,q5knppx6,18,ox,Choose,1530884605,49,1,False
1,20,q5knppx6,19,ox,Results,1530884615,10,1,False
1,21,s843nh6h,1,consent,Consent,1530885154,128,1,True
1,22,l4zay918,1,consent,Consent,1530885194,16,1,False
1,22,l4zay918,17,ox,WaitingRoom,1530885199,5,1,False
1,22,l4zay918,18,ox,Choose,1530885224,25,1,False
1,22,l4zay918,19,ox,Results,1530885236,12,1,False
1,23,376lpi43,1,consent,Consent,1530885213,18,1,False
1,23,376lpi43,17,ox,WaitingRoom,1530885226,13,1,False
1,23,376lpi43,18,ox,Choose,1530885269,43,1,False
1,23,376lpi43,19,ox,Results,1530885276,7,1,False
1,24,65z3pt7k,1,consent,Consent,1530885323,79,1,False
1,24,65z3pt7k,17,ox,WaitingRoom,1530885330,7,1,False
1,24,65z3pt7k,18,ox,Choose,1530885392,62,1,True
1,25,0g3dwd1b,1,consent,Consent,1530885433,39,1,False
1,25,0g3dwd1b,17,ox,WaitingRoom,1530885444,11,1,False
1,25,0g3dwd1b,18,ox,Choose,1530885493,49,1,False
1,25,0g3dwd1b,19,ox,Results,1530885517,24,1,False
1,26,32s15x31,1,consent,Consent,1530885528,32,1,False
1,26,32s15x31,17,ox,WaitingRoom,1530885533,5,1,False
1,26,32s15x31,18,ox,Choose,1530885556,23,1,False
1,26,32s15x31,19,ox,Results,1530885565,9,1,False
1,27,cvlsxid2,1,consent,Consent,1530885915,22,1,False
