,session,method,start,mturker,dots,views,id,confirm,hist,guess,time,bonus,pay
44,fscmakcz,history,2018-08-21 17:01:48.619275+00:00,A2CZR0MGSEILRP,55,0,105,1,[],54.0,5.0,1.0,1.02
45,fscmakcz,history,2018-08-21 17:03:43.249310+00:00,A2H50O04Y8V8MM,55,0,106,1,[],55.0,5.0,1.0,1.02
46,fscmakcz,history,2018-08-21 17:05:30.533748+00:00,ARZV0T1MCI22L,55,0,107,1,[],30.0,5.0,0.0,0.02
47,fscmakcz,history,2018-08-21 16:32:04.546190+00:00,A39MKVROUZ1UWR,55,0,47,1,[],59.0,13.0,1.0,1.04
48,fscmakcz,history,2018-08-21 17:06:14.660414+00:00,A2HTN7HCNBQ8V4,55,0,108,1,[],60.0,24.0,1.0,1.08
49,fscmakcz,history,2018-08-21 17:07:07.642909+00:00,AQVOSCJZEXWHZ,55,0,110,1,[],52.0,14.0,1.0,1.05
50,fscmakcz,history,2018-08-21 17:08:05.131705+00:00,A1DJS7CLACT2NJ,55,0,111,1,[],56.0,17.0,1.0,1.06
51,fscmakcz,history,2018-08-21 16:35:56.632315+00:00,A23TGEQ4CG90PA,55,0,63,1,[],57.0,48.0,1.0,1.16
52,fscmakcz,history,2018-08-21 17:08:55.604169+00:00,A2SBISQJE2ZPJQ,55,0,113,1,[],50.0,29.0,1.0,1.1
53,fscmakcz,history,2018-08-21 16:34:29.676787+00:00,A31X9CV1UWZV8Z,55,0,53,1,[],53.0,20.0,1.0,1.07
54,fscmakcz,history,2018-08-21 17:11:30.059977+00:00,A15J1TJ75G35SR,55,0,115,1,[],60.0,5.0,1.0,1.02
55,fscmakcz,history,2018-08-21 17:13:41.251194+00:00,AZI9VZ55E3TP2,55,0,117,1,[],50.0,5.0,1.0,1.02
56,fscmakcz,history,2018-08-21 17:14:16.765727+00:00,A6VDYWBS1J8NO,55,0,118,1,[],120.0,10.0,0.0,0.04
57,fscmakcz,history,2018-08-21 17:15:19.847213+00:00,A1IN92CQSAJE9Z,55,0,119,1,[],50.0,9.0,1.0,1.03
58,fscmakcz,history,2018-08-21 17:16:02.335197+00:00,A3NCQYORH4UURB,55,0,120,1,[],53.0,57.0,1.0,1.19
59,fscmakcz,history,2018-08-21 17:16:12.786798+00:00,A3GVKB5XT6G8M4,55,0,121,1,[],53.0,24.0,1.0,1.08
60,fscmakcz,history,2018-08-21 17:17:25.870639+00:00,A2VWJEX4MV39BF,55,0,124,1,[],54.0,48.0,1.0,1.16
61,fscmakcz,history,2018-08-21 17:17:01.974573+00:00,A39L5W9N08RN33,55,0,123,1,[],60.0,90.0,1.0,1.3
62,fscmakcz,history,2018-08-21 17:18:59.699718+00:00,A3UZYBO3EGBDWR,55,0,128,1,[],44.0,46.0,0.0,0.16
63,fscmakcz,history,2018-08-21 17:20:29.134345+00:00,ASWZO1WY1UHEP,55,0,131,1,[],60.0,75.0,1.0,1.25
64,fscmakcz,history,2018-08-21 17:19:53.383844+00:00,AEASOIPE6YBHK,55,0,129,1,[],55.0,103.0,1.0,1.35
65,fscmakcz,history,2018-08-21 17:20:23.888353+00:00,A2B4TZCTJGD1D4,55,0,130,1,[],57.0,134.0,1.0,1.45
66,fscmakcz,history,2018-08-21 17:21:56.229460+00:00,A4OIY0M51948T,55,0,135,1,[],62.0,130.0,0.0,0.43
67,fscmakcz,history,2018-08-21 17:21:24.354403+00:00,AJ32V2I6J9PET,55,0,132,1,[],55.0,153.0,1.0,1.51
68,fscmakcz,history,2018-08-21 17:21:51.414426+00:00,A1SM32WW2YLFMM,55,0,133,1,[],53.0,192.0,1.0,1.64
69,fscmakcz,history,2018-08-21 17:22:47.623673+00:00,AD8YA30NOIQAO,55,0,137,1,[],55.0,213.0,1.0,1.71
70,fscmakcz,history,2018-08-21 17:21:52.791383+00:00,A1UH47OTAH2RT9,55,0,134,1,[],51.0,220.0,1.0,1.74
71,fscmakcz,history,2018-08-21 17:24:36.365040+00:00,A2EKQPPOBSXLQI,55,0,142,1,[],65.0,150.0,0.0,0.5
72,fscmakcz,history,2018-08-21 17:25:01.991948+00:00,A11GWWAXRJQ6Y2,55,0,143,1,[],52.0,202.0,1.0,1.67
73,fscmakcz,history,2018-08-21 17:28:39.219930+00:00,A3980M16RUS4KQ,55,0,146,1,[],53.0,106.0,1.0,1.36
74,fscmakcz,history,2018-08-21 17:30:00.342387+00:00,A1C91K1GTNTZ8S,55,0,149,1,[],75.0,89.0,0.0,0.3
75,fscmakcz,history,2018-08-21 17:24:25.309796+00:00,A1SBFOZG5J97Z1,55,0,140,1,[],56.0,131.0,1.0,1.44
76,fscmakcz,history,2018-08-21 17:29:25.496867+00:00,A23R7BFNJWDB3J,55,0,148,1,[],51.0,148.0,1.0,1.49
77,fscmakcz,history,2018-08-21 17:31:22.436904+00:00,A22MUJVQSXSB7W,55,0,151,1,[],48.0,121.0,0.0,0.41
78,fscmakcz,history,2018-08-21 17:31:30.967278+00:00,AEOT74WAPK0A4,55,0,152,1,[],56.0,107.0,1.0,1.36
79,fscmakcz,history,2018-08-21 17:33:02.209998+00:00,A3HMDGRGC5JB7E,55,0,154,1,[],45.0,138.0,0.0,0.46
80,fscmakcz,history,2018-08-21 17:33:57.031571+00:00,A1DW9207C44SRI,55,0,155,1,[],70.0,169.0,0.0,0.56
81,fscmakcz,history,2018-08-21 17:33:58.568035+00:00,A345260DWNLCFD,55,0,156,1,[],59.0,217.0,1.0,1.73
82,fscmakcz,history,2018-08-21 17:34:30.561584+00:00,A33QIOA2EYW0LC,55,0,158,1,[],50.0,230.0,1.0,1.77
83,fscmakcz,history,2018-08-21 17:36:20.114178+00:00,A2OSJ7ONK5Y0AY,55,0,162,1,[],45.0,90.0,0.0,0.3
84,fscmakcz,history,2018-08-21 17:36:34.324050+00:00,A2IJQ30G1BWGVK,55,0,163,1,[],52.0,199.0,1.0,1.67
85,fscmakcz,history,2018-08-21 17:37:40.705651+00:00,A3VDHARDXLA36Q,55,0,166,1,[],52.0,198.0,1.0,1.66
86,fscmakcz,history,2018-08-21 17:40:10.970491+00:00,A3UH5PZOWI7FBF,55,0,170,1,[],62.0,91.0,0.0,0.31
87,fscmakcz,history,2018-08-21 17:39:39.972869+00:00,A1Z6F6EIUJFC6T,55,0,168,0,[],40.0,130.0,0.0,0.0
88,fscmakcz,history,2018-08-21 17:40:14.476022+00:00,A3GEL5PWFIK05S,55,0,171,1,[],52.0,151.0,1.0,1.5
89,fscmakcz,history,2018-08-21 17:40:17.492785+00:00,A1BRJXBMTURQNT,55,0,172,1,[],54.0,151.0,1.0,1.5
90,fscmakcz,history,2018-08-21 17:44:43.390135+00:00,A2NBC3GPD38XU4,55,0,175,1,[],70.0,10.0,0.0,0.04
91,fscmakcz,history,2018-08-21 17:43:40.010546+00:00,A3LIV109259OU2,55,0,174,1,[],56.0,26.0,1.0,1.09
92,fscmakcz,history,2018-08-21 17:45:14.941936+00:00,A1DABMXVWWL0TR,55,0,177,1,[],120.0,68.0,0.0,0.23
93,fscmakcz,history,2018-08-21 17:48:16.256672+00:00,A173DZLFIYWQRK,55,0,178,1,[],56.0,11.0,1.0,1.04
94,fscmakcz,history,2018-08-21 17:50:14.841853+00:00,A2CN05GR8EWC4Y,55,0,179,1,[],70.0,5.0,0.0,0.02
95,fscmakcz,history,2018-08-21 17:52:59.026277+00:00,A2IWEG5LM0PTIC,55,0,180,1,[],79.0,5.0,0.0,0.02
96,fscmakcz,history,2018-08-21 16:49:18.712535+00:00,A666IQVW8PYE5,55,0,93,1,[],42.0,19.0,0.0,0.07
97,fscmakcz,history,2018-08-21 17:54:26.372033+00:00,A19WXHQSBB6P6O,55,0,181,1,[],52.0,4.0,1.0,1.02
98,fscmakcz,history,2018-08-21 17:54:32.258974+00:00,A2X67LE4ZGMO3Y,55,0,182,1,[],53.0,21.0,1.0,1.07
99,fscmakcz,history,2018-08-21 17:59:31.964843+00:00,A243X2Y9HP7630,55,0,183,1,[],75.0,5.0,0.0,0.02
100,fscmakcz,history,2018-08-21 17:34:41.802834+00:00,A29NA4283YJ26D,55,0,159,1,[],62.0,5.0,0.0,0.02
101,fscmakcz,history,2018-08-21 18:03:17.195449+00:00,A1DCKRRPA4AWVD,55,0,184,1,[],65.0,8.0,0.0,0.03
102,fscmakcz,history,2018-08-21 18:04:13.283790+00:00,A22Z03NU5RN6AZ,55,0,185,1,[],72.0,8.0,0.0,0.03
103,fscmakcz,history,2018-08-21 18:06:36.054942+00:00,A3V9JFVZQ2XF4Y,55,0,186,1,[],51.0,5.0,1.0,1.02
104,fscmakcz,history,2018-08-21 18:07:15.237396+00:00,A1UZH3VOT4WHEF,55,0,187,1,[],90.0,4.0,0.0,0.02
105,fscmakcz,history,2018-08-21 18:08:08.707384+00:00,AI1Z2RJW7CYBV,55,0,188,1,[],45.0,6.0,0.0,0.02
106,fscmakcz,history,2018-08-21 18:09:43.071228+00:00,AFC9Q2YBBESIP,55,0,189,1,[],67.0,5.0,0.0,0.02
107,fscmakcz,history,2018-08-21 18:10:29.829576+00:00,ABS6W16I8PWIX,55,0,190,1,[],47.0,5.0,0.0,0.02
108,fscmakcz,history,2018-08-21 18:10:44.795204+00:00,A3IYPT63299YKH,55,0,191,1,[],85.0,55.0,0.0,0.19
109,fscmakcz,history,2018-08-21 18:15:57.476134+00:00,A2KGEEHVIZZVC7,55,0,194,1,[],67.0,5.0,0.0,0.02
110,fscmakcz,history,2018-08-21 18:16:00.285964+00:00,A18LFH7XW61JO9,55,0,195,1,[],55.0,19.0,1.0,1.07
111,fscmakcz,history,2018-08-21 18:17:11.606708+00:00,A3EW4XBEYO50T5,55,0,196,1,[],57.0,6.0,1.0,1.02
112,fscmakcz,history,2018-08-21 18:23:45.615743+00:00,A2W5Q0IVJUS7Y6,55,0,197,1,[],100.0,5.0,0.0,0.02
113,fscmakcz,history,2018-08-21 18:23:55.065434+00:00,A30Q8D20T8A5ZR,55,0,198,1,[],56.0,25.0,1.0,1.09
114,fscmakcz,history,2018-08-21 18:24:39.298784+00:00,A2LFM01A16YPKG,55,0,199,1,[],57.0,29.0,1.0,1.1
115,fscmakcz,history,2018-08-21 18:29:09.346363+00:00,A2NBVTY6FLBEAF,55,0,200,1,[],55.0,4.0,1.0,1.02
116,fscmakcz,history,2018-08-21 18:31:00.063094+00:00,A3NY5NUG0N334W,55,0,201,1,[],55.0,5.0,1.0,1.02
117,fscmakcz,history,2018-08-21 18:34:06.953757+00:00,A3LUETNYKSGBFY,55,0,202,1,[],55.0,5.0,1.0,1.02
118,fscmakcz,history,2018-08-21 18:35:12.354123+00:00,A19CGAN13MNLUE,55,0,204,1,[],53.0,35.0,1.0,1.12
119,fscmakcz,history,2018-08-21 18:36:50.373162+00:00,A3U0VQ420HIMQ0,55,0,205,1,[],60.0,39.0,1.0,1.13
120,fscmakcz,history,2018-08-21 18:39:18.918142+00:00,A3B2YRXL26RPVH,55,0,206,1,[],45.0,8.0,0.0,0.03
121,fscmakcz,history,2018-08-21 18:41:27.742640+00:00,A17D6BK59S31BM,55,0,207,1,[],65.0,5.0,0.0,0.02
122,fscmakcz,history,2018-08-21 18:44:00.906548+00:00,A2ZLJQWCM8KU36,55,0,208,1,[],57.0,4.0,1.0,1.02
123,fscmakcz,history,2018-08-21 18:51:53.646854+00:00,A29XOZWPN4AQDV,55,0,210,1,[],52.0,10.0,1.0,1.03
124,fscmakcz,history,2018-08-21 18:57:08.156378+00:00,A2HNP1YL1IBFMU,55,0,211,1,[],55.0,6.0,1.0,1.02
125,fscmakcz,history,2018-08-21 18:58:53.024882+00:00,A3RAL81XKTKNMS,55,0,212,1,[],80.0,5.0,0.0,0.02
126,fscmakcz,history,2018-08-21 18:59:51.330843+00:00,A35RT6VWT56F30,55,0,213,1,[],95.0,4.0,0.0,0.02
127,fscmakcz,history,2018-08-21 19:03:28.922987+00:00,AU8ECM0WE3QBN,55,0,214,1,[],62.0,5.0,0.0,0.02
128,fscmakcz,history,2018-08-21 19:06:42.403944+00:00,A12FOL04S4RO2,55,0,215,0,[],53.0,7.0,0.0,0.0
129,fscmakcz,history,2018-08-21 19:11:19.093108+00:00,A1GZLCPP1U6AVK,55,0,216,1,[],56.0,4.0,1.0,1.02
130,fscmakcz,history,2018-08-21 19:11:30.412237+00:00,A29AEPWSPGH0HX,55,0,217,1,[],53.0,5.0,1.0,1.02
131,fscmakcz,history,2018-08-21 19:13:56.067381+00:00,A15SL0SEPN61TD,55,0,218,1,[],52.0,4.0,1.0,1.02
132,fscmakcz,history,2018-08-21 19:16:28.544767+00:00,A2CLSASUR08Z0O,55,0,220,1,[],57.0,5.0,1.0,1.02
133,fscmakcz,history,2018-08-21 19:17:34.036362+00:00,A1LG19R2RA89OZ,55,0,221,1,[],60.0,6.0,1.0,1.02
134,fscmakcz,history,2018-08-21 19:19:16.087689+00:00,A2TLN8489YGY81,55,0,222,1,[],49.0,6.0,0.0,0.02
135,fscmakcz,history,2018-08-21 19:37:54.027501+00:00,A2UTAYKGHGUCT,55,0,224,1,[],60.0,5.0,1.0,1.02
136,fscmakcz,history,2018-08-21 19:41:54.970836+00:00,A1PZ1O1CUYH4RI,55,0,225,1,[],65.0,9.0,0.0,0.03
137,fscmakcz,history,2018-08-21 19:44:53.829023+00:00,A12U7COE7W19XJ,55,0,226,1,[],45.0,7.0,0.0,0.02
138,fscmakcz,history,2018-08-21 19:51:55.881094+00:00,AWTBYWQ9K6B9O,55,0,227,1,[],57.0,6.0,1.0,1.02
139,fscmakcz,history,2018-08-21 19:53:29.464134+00:00,A3V0DBGRRC1B67,55,0,228,0,[],81.0,5.0,0.0,0.0
140,fscmakcz,history,2018-08-21 19:57:08.617855+00:00,A2DEEWJUCRYDXQ,55,0,229,1,[],60.0,5.0,1.0,1.02
141,fscmakcz,history,2018-08-21 20:02:11.744249+00:00,ARKOTXHFYUSS6,55,0,231,1,[],57.0,5.0,1.0,1.02
