participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
11,ss063ru7,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:21.560966+00:00,1,A2UEVVVQY6WTZA,3EG49X351VVIMSSCSIXSBEKZMEC6XX,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,11,0,1,0.00,1,1,11,0,0,0.00,1,2,11,0,0,0.00,1,3,11,0,0,0.00,1,4,11,0,0,0.00,1,5,11,0,0,0.00,1,6,11,0,0,0.00,1,7,11,0,0,0.00,1,8,11,,0,,0.00,1,,,,0,0,0,1,11,,0,,0.00,1,,,,0,0,0,2,11,,0,,0.00,1,,,,0,0,0,3,11,,0,,0.00,1,,,,0,0,0,4,11,,0,,0.00,1,,,,0,0,0,5,11,,0,,0.00,1,,,,0,0,0,6,11,,0,,0.00,1,,,,0,0,0,7,11,,0,,0.00,1,,,,0,0,0,8
12,zgbj05l1,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:25.531675+00:00,1,AJDXSXAWDDAEO,3SLE99ER0OWDXZ9MPR2LJFM28FLBZK,0.23,$1.23,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,12,1,0,0.00,1,1,12,0,0,0.00,1,2,12,0,0,0.00,1,3,12,0,0,0.00,1,4,12,0,0,0.00,1,5,12,0,0,0.00,1,6,12,0,0,0.00,1,7,12,0,0,0.00,1,8,4,47,0,,0.00,4,33.67,37,1,0,0,0,1,4,23,1,,0.23,4,21.83,23,1,0,0,0,2,4,77,0,,0.00,4,31.0,28,1,0,0,0,3,4,34,0,,0.00,4,24.17,25,1,0,0,0,4,4,19,0,,0.00,4,22.33,20,1,0,0,0,5,4,15,0,,0.00,4,19.17,19,1,0,0,0,6,4,88,0,,0.00,4,28.5,17,1,0,0,0,7,4,23,0,none,0.00,4,18.0,19,1,0,0,0,8
13,o0puib8i,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:26.966046+00:00,1,A1OSRAPSRT934Z,3WEV0KO0ONB9BKLS8VZJICDZOLXDSO,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,13,1,0,0.00,1,1,13,0,0,0.00,1,2,13,0,0,0.00,1,3,13,0,0,0.00,1,4,13,0,0,0.00,1,5,13,0,0,0.00,1,6,13,0,0,0.00,1,7,13,0,0,0.00,1,8,2,100,0,,0.00,3,,,,1,0,1,1,2,,0,,0.00,3,,,,1,0,1,2,2,,0,,0.00,3,,,,1,0,1,3,2,,0,,0.00,3,,,,1,0,1,4,2,,0,,0.00,3,,,,1,0,1,5,2,,0,,0.00,3,,,,1,0,1,6,2,,0,,0.00,3,,,,1,0,1,7,2,,0,"According to the instructions, if all players guessed 100 then the bonus will be 1.00. I based my answer on receiving the highest bonus.",0.00,3,,,,1,0,1,8
14,5atz21r9,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:30.427173+00:00,1,A3KYEJPW3JVVVV,3DZQRBDBSMYBTSJVF6T753RNX883SG,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,14,0,1,0.00,1,1,14,0,0,0.00,1,2,14,0,0,0.00,1,3,14,0,0,0.00,1,4,14,0,0,0.00,1,5,14,0,0,0.00,1,6,14,0,0,0.00,1,7,14,0,0,0.00,1,8,14,,0,,0.00,1,,,,0,0,0,1,14,,0,,0.00,1,,,,0,0,0,2,14,,0,,0.00,1,,,,0,0,0,3,14,,0,,0.00,1,,,,0,0,0,4,14,,0,,0.00,1,,,,0,0,0,5,14,,0,,0.00,1,,,,0,0,0,6,14,,0,,0.00,1,,,,0,0,0,7,14,,0,,0.00,1,,,,0,0,0,8
15,vh5xsady,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:38.887372+00:00,1,A3FFZN4FO3Q789,34S6N1K2ZW23JNV4AIL8XBE2OJILHR,0.50,$1.50,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,15,1,0,0.00,1,1,15,0,0,0.00,1,2,15,0,0,0.00,1,3,15,0,0,0.00,1,4,15,0,0,0.00,1,5,15,0,0,0.00,1,6,15,0,0,0.00,1,7,15,0,0,0.00,1,8,1,50,0,,0.00,2,36.0,40,1,1,1,0,1,1,34,0,,0.00,2,23.5,22,1,1,1,0,2,1,56,0,,0.00,2,21.83,23,1,1,1,0,3,1,15,1,,0.50,2,13.83,15,1,1,1,0,4,1,21,0,,0.00,2,13.17,10,1,1,1,0,5,1,3,0,,0.00,2,7.33,10,1,1,1,0,6,1,21,0,,0.00,2,7.33,8,1,1,1,0,7,1,76,0,trying my best,0.00,2,24.33,12,1,1,1,0,8
16,qspf93so,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:39.656652+00:00,1,A33M7EZ72P8TWF,30MVJZJNHNW49RPL9LL34F3M1H59JN,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,16,0,1,0.00,1,1,16,0,0,0.00,1,2,16,0,0,0.00,1,3,16,0,0,0.00,1,4,16,0,0,0.00,1,5,16,0,0,0.00,1,6,16,0,0,0.00,1,7,16,0,0,0.00,1,8,16,,0,,0.00,1,,,,0,0,0,1,16,,0,,0.00,1,,,,0,0,0,2,16,,0,,0.00,1,,,,0,0,0,3,16,,0,,0.00,1,,,,0,0,0,4,16,,0,,0.00,1,,,,0,0,0,5,16,,0,,0.00,1,,,,0,0,0,6,16,,0,,0.00,1,,,,0,0,0,7,16,,0,,0.00,1,,,,0,0,0,8
17,cb17csg0,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:45.992109+00:00,1,A2HEP2U556AI0Y,3PZDLQMM0U461TYGEKP27OID5RMC2K,1.01,$2.01,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,17,1,0,0.00,1,1,17,0,0,0.00,1,2,17,0,0,0.00,1,3,17,0,0,0.00,1,4,17,0,0,0.00,1,5,17,0,0,0.00,1,6,17,0,0,0.00,1,7,17,0,0,0.00,1,8,3,37,1,,0.37,4,33.67,37,1,0,0,0,1,3,10,0,,0.00,4,21.83,23,1,0,0,0,2,3,37,0,,0.00,4,31.0,28,1,0,0,0,3,3,25,1,,0.25,4,24.17,25,1,0,0,0,4,3,20,1,,0.20,4,22.33,20,1,0,0,0,5,3,18,0,,0.00,4,19.17,19,1,0,0,0,6,3,16,0,,0.00,4,28.5,17,1,0,0,0,7,3,19,1,guessing low,0.19,4,18.0,19,1,0,0,0,8
18,manrbr0l,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:48.828378+00:00,1,A2640WUUMUMYCQ,3GLB5JMZFYE6LFC1DV52TYUW0A3GD7,0.75,$1.75,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,18,1,0,0.00,1,1,18,0,0,0.00,1,2,18,0,0,0.00,1,3,18,0,0,0.00,1,4,18,0,0,0.00,1,5,18,0,0,0.00,1,6,18,0,0,0.00,1,7,18,0,0,0.00,1,8,2,24,1,,0.50,6,29.0,24,1,1,1,0,1,2,43,0,,0.00,6,26.17,30,1,1,1,0,2,2,78,0,,0.00,6,26.0,27,1,1,1,0,3,2,25,0,,0.00,6,17.17,23,1,1,1,0,4,2,12,0,,0.00,6,8.33,10,1,1,1,0,5,2,3,1,,0.25,6,5.0,3,2,1,1,0,6,2,2,0,,0.00,6,19.17,12,1,1,1,0,7,2,4,0,I observed others strategy in the previous rounds and played accordingly  The avrage has been declinig after each round so i prefered a lower number,0.00,6,8.83,5,1,1,1,0,8
19,a56a9dzv,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:48.830532+00:00,1,AS2WTWYVRW9BV,386PBUZZXGGZATQUYIOT9OUH1BMLJW,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,19,1,0,0.00,1,1,19,0,0,0.00,1,2,19,0,0,0.00,1,3,19,0,0,0.00,1,4,19,0,0,0.00,1,5,19,0,0,0.00,1,6,19,0,0,0.00,1,7,19,0,0,0.00,1,8,1,9,0,,0.00,3,,,,1,0,1,1,1,,0,,0.00,3,,,,1,0,1,2,1,,0,,0.00,3,,,,1,0,1,3,1,,0,,0.00,3,,,,1,0,1,4,1,,0,,0.00,3,,,,1,0,1,5,1,,0,,0.00,3,,,,1,0,1,6,1,,0,,0.00,3,,,,1,0,1,7,1,,0,none,0.00,3,,,,1,0,1,8
20,89w3mc9l,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:52.987971+00:00,1,A3P0P0DRSOX52W,3EA3QWIZ4JERYVETP95KJEPYI9JITK,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,20,1,0,0.00,1,1,20,0,0,0.00,1,2,20,0,0,0.00,1,3,20,0,0,0.00,1,4,20,0,0,0.00,1,5,20,0,0,0.00,1,6,20,0,0,0.00,1,7,20,0,0,0.00,1,8,2,50,0,,0.00,4,33.67,37,1,0,0,0,1,2,44,0,,0.00,4,21.83,23,1,0,0,0,2,2,44,0,,0.00,4,31.0,28,1,0,0,0,3,2,56,0,,0.00,4,24.17,25,1,0,0,0,4,2,68,0,,0.00,4,22.33,20,1,0,0,0,5,2,63,0,,0.00,4,19.17,19,1,0,0,0,6,2,50,0,,0.00,4,28.5,17,1,0,0,0,7,2,50,0,Random numbers,0.00,4,18.0,19,1,0,0,0,8
21,0q2rr8zm,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:55.811371+00:00,1,ACI8PUCF5OPDC,3IFS6Q0HJJ2QJV1E090U99TCGQ5ISV,0.40,$1.40,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,21,1,0,0.00,1,1,21,0,0,0.00,1,2,21,0,0,0.00,1,3,21,0,0,0.00,1,4,21,0,0,0.00,1,5,21,0,0,0.00,1,6,21,0,0,0.00,1,7,21,0,0,0.00,1,8,1,40,1,,0.40,5,31.0,40,1,0,1,0,1,1,20,0,,0.00,5,,,,0,1,1,2,1,,0,,0.00,5,,,,0,1,1,3,1,,0,,0.00,5,,,,0,1,1,4,1,,0,,0.00,5,,,,0,1,1,5,1,,0,,0.00,5,,,,0,1,1,6,1,,0,,0.00,5,,,,0,1,1,7,1,,0,calculated what will be the average number one would choose and entered the 2/3rd of it.,0.00,5,,,,0,1,1,8
22,drjwdz3c,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:06.352151+00:00,1,A3Q8YJFHPFWCN2,34T446B1C1XZ5JV2ZXLOO0PY8T2C00,0.64,$1.64,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,22,1,0,0.00,1,1,22,0,0,0.00,1,2,22,0,0,0.00,1,3,22,0,0,0.00,1,4,22,0,0,0.00,1,5,22,0,0,0.00,1,6,22,0,0,0.00,1,7,22,0,0,0.00,1,8,1,68,0,,0.00,4,33.67,37,1,0,0,0,1,1,54,0,,0.00,4,21.83,23,1,0,0,0,2,1,28,1,,0.28,4,31.0,28,1,0,0,0,3,1,30,0,,0.00,4,24.17,25,1,0,0,0,4,1,27,0,,0.00,4,22.33,20,1,0,0,0,5,1,19,1,,0.19,4,19.17,19,1,0,0,0,6,1,17,1,,0.17,4,28.5,17,1,0,0,0,7,1,16,0,I watched the averages and guessed based on what was closest.,0.00,4,18.0,19,1,0,0,0,8
23,4gawq0x7,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:17.962441+00:00,1,A18J7H2QA7UQIR,3YGXWBAF710G47D3IY8Q03FBP5IC4G,1.00,$2.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,23,1,0,0.00,1,1,23,0,0,0.00,1,2,23,0,0,0.00,1,3,23,0,0,0.00,1,4,23,0,0,0.00,1,5,23,0,0,0.00,1,6,23,0,0,0.00,1,7,23,0,0,0.00,1,8,4,50,0,,0.00,6,29.0,24,1,1,1,0,1,4,70,0,,0.00,6,26.17,30,1,1,1,0,2,4,20,0,,0.00,6,26.0,27,1,1,1,0,3,4,30,0,,0.00,6,17.17,23,1,1,1,0,4,4,10,1,,0.50,6,8.33,10,1,1,1,0,5,4,22,0,,0.00,6,5.0,3,2,1,1,0,6,4,12,1,,0.50,6,19.17,12,1,1,1,0,7,4,15,0,thinking stategy,0.00,6,8.83,5,1,1,1,0,8
24,qeuvb5m0,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:21.986775+00:00,1,A52FUUEDGSZT9,3P529IW9KZ4J5R4YFSX8UQ2P845LFT,1.00,$2.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,24,1,0,0.00,1,1,24,0,0,0.00,1,2,24,0,0,0.00,1,3,24,0,0,0.00,1,4,24,0,0,0.00,1,5,24,0,0,0.00,1,6,24,0,0,0.00,1,7,24,0,0,0.00,1,8,1,50,0,,0.00,6,29.0,24,1,1,1,0,1,1,14,0,,0.00,6,26.17,30,1,1,1,0,2,1,27,1,,0.50,6,26.0,27,1,1,1,0,3,1,25,0,,0.00,6,17.17,23,1,1,1,0,4,1,13,0,,0.00,6,8.33,10,1,1,1,0,5,1,2,0,,0.00,6,5.0,3,2,1,1,0,6,1,100,0,,0.00,6,19.17,12,1,1,1,0,7,1,5,1,"Trying to figure out what the other players were doing. My first guess was horrid, I didn't think it through. At the end it was a guessing game and everyone knew what to guess, so i picked 100 in order to trick them, then sniped the final bonus.",0.50,6,8.83,5,1,1,1,0,8
25,lb5vxe87,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:31:42.060440+00:00,1,A15VRRHQCLJHC8,3EJPLAJKENZ7RNSRT0LD8Z0AUEA6ZU,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,25,0,1,0.00,1,1,25,0,0,0.00,1,2,25,0,0,0.00,1,3,25,0,0,0.00,1,4,25,0,0,0.00,1,5,25,0,0,0.00,1,6,25,0,0,0.00,1,7,25,0,0,0.00,1,8,25,,0,,0.00,1,,,,0,0,0,1,25,,0,,0.00,1,,,,0,0,0,2,25,,0,,0.00,1,,,,0,0,0,3,25,,0,,0.00,1,,,,0,0,0,4,25,,0,,0.00,1,,,,0,0,0,5,25,,0,,0.00,1,,,,0,0,0,6,25,,0,,0.00,1,,,,0,0,0,7,25,,0,,0.00,1,,,,0,0,0,8
26,jjz0keeh,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:55.225237+00:00,1,ALKVJ5LD9ANQ4,3VA45EW49O60LXDNLLYFX52P2ZRO1C,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,26,1,0,0.00,1,1,26,0,0,0.00,1,2,26,0,0,0.00,1,3,26,0,0,0.00,1,4,26,0,0,0.00,1,5,26,0,0,0.00,1,6,26,0,0,0.00,1,7,26,0,0,0.00,1,8,3,50,0,,0.00,5,31.0,40,1,0,1,0,1,3,34,0,,0.00,5,,,,0,1,1,2,3,,0,,0.00,5,,,,0,1,1,3,3,,0,,0.00,5,,,,0,1,1,4,3,,0,,0.00,5,,,,0,1,1,5,3,,0,,0.00,5,,,,0,1,1,6,3,,0,,0.00,5,,,,0,1,1,7,3,,0,just guess work,0.00,5,,,,0,1,1,8
27,7a3cehf9,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:32:10.491013+00:00,1,A35VDLV2QDRUFP,33FOTY3KEN4ZC8GKVGPO2588DL8C13,1.25,$2.25,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,27,1,0,0.00,1,1,27,0,0,0.00,1,2,27,0,0,0.00,1,3,27,0,0,0.00,1,4,27,0,0,0.00,1,5,27,0,0,0.00,1,6,27,0,0,0.00,1,7,27,0,0,0.00,1,8,3,50,0,,0.00,6,29.0,24,1,1,1,0,1,3,30,1,,0.50,6,26.17,30,1,1,1,0,2,3,31,0,,0.00,6,26.0,27,1,1,1,0,3,3,23,1,,0.50,6,17.17,23,1,1,1,0,4,3,15,0,,0.00,6,8.33,10,1,1,1,0,5,3,3,1,,0.25,6,5.0,3,2,1,1,0,6,3,1,0,,0.00,6,19.17,12,1,1,1,0,7,3,29,0,amazing,0.00,6,8.83,5,1,1,1,0,8
28,l4cy0phy,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:32:14.394156+00:00,1,A3MFK5UEUG95M3,3WI0P0II62BXA5LFT6ZES2832JEDR0,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,28,1,0,0.00,1,1,28,0,0,0.00,1,2,28,0,0,0.00,1,3,28,0,0,0.00,1,4,28,0,0,0.00,1,5,28,0,0,0.00,1,6,28,0,0,0.00,1,7,28,0,0,0.00,1,8,2,76,0,,0.00,5,31.0,40,1,0,1,0,1,2,0,0,,0.00,5,,,,0,1,1,2,2,,0,,0.00,5,,,,0,1,1,3,2,,0,,0.00,5,,,,0,1,1,4,2,,0,,0.00,5,,,,0,1,1,5,2,,0,,0.00,5,,,,0,1,1,6,2,,0,,0.00,5,,,,0,1,1,7,2,,0,I didn't actually get a chance to play the game.,0.00,5,,,,0,1,1,8
29,kg3shag8,,0,72,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:32:15.964108+00:00,1,AZZM966F90AL1,39LNWE0K4VF6Y8TIPEVUOAB01NQIUB,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,29,1,0,0.00,1,1,29,0,0,0.00,1,2,29,0,0,0.00,1,3,29,0,0,0.00,1,4,29,0,0,0.00,1,5,29,0,0,0.00,1,6,29,0,0,0.00,1,7,29,0,0,0.00,1,8,4,20,0,,0.00,5,31.0,40,1,0,1,0,1,4,57,0,,0.00,5,,,,0,1,1,2,4,,0,,0.00,5,,,,0,1,1,3,4,,0,,0.00,5,,,,0,1,1,4,4,,0,,0.00,5,,,,0,1,1,5,4,,0,,0.00,5,,,,0,1,1,6,4,,0,,0.00,5,,,,0,1,1,7,4,,0,,0.00,5,,,,0,1,1,8
30,l1prrl9j,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:33:09.045199+00:00,1,A122UC2R9WJK0C,3DZQRBDBSMYBTSJVF6T753RNX883SG,0.98,$1.98,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,30,1,0,0.00,1,1,30,0,0,0.00,1,2,30,0,0,0.00,1,3,30,0,0,0.00,1,4,30,0,0,0.00,1,5,30,0,0,0.00,1,6,30,0,0,0.00,1,7,30,0,0,0.00,1,8,2,20,1,,0.20,7,23.5,20,1,1,0,0,1,2,19,1,,0.19,7,31.33,19,1,1,0,0,2,2,25,1,,0.25,7,25.0,25,1,1,0,0,3,2,24,1,,0.24,7,18.33,24,1,1,0,0,4,2,20,0,,0.00,7,12.5,15,1,1,0,0,5,2,13,0,,0.00,7,14.67,15,1,1,0,0,6,2,15,0,,0.00,7,10.67,12,2,1,0,0,7,2,10,1,by thinking about other participants guess ,0.10,7,9.33,10,2,1,0,0,8
31,38de3o8d,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:33:39.096570+00:00,1,A2G1CPU70FHS68,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.00,$1.00,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0,0.01,$1.00,31,0,1,0.00,1,1,31,0,0,0.00,1,2,31,0,0,0.00,1,3,31,0,0,0.00,1,4,31,0,0,0.00,1,5,31,0,0,0.00,1,6,31,0,0,0.00,1,7,31,0,0,0.00,1,8,31,,0,,0.00,1,,,,0,0,0,1,31,,0,,0.00,1,,,,0,0,0,2,31,,0,,0.00,1,,,,0,0,0,3,31,,0,,0.00,1,,,,0,0,0,4,31,,0,,0.00,1,,,,0,0,0,5,31,,0,,0.00,1,,,,0,0,0,6,31,,0,,0.00,1,,,,0,0,0,7,31,,0,,0.00,1,,,,0,0,0,8
