,group,round,id_in_group,split,high,guess,win,turker,strategy
47,2,4,4,0,1,29.0,0,A2NPUPP06POEJ0,
48,2,5,1,0,1,20.0,0,A1Y55YV1WA1TTD,
49,2,5,2,0,1,55.0,0,A20SMUCY0FQA7Z,
50,2,5,3,0,1,19.0,1,A2M5YIOR0MJUSA,
51,2,5,4,0,1,20.0,0,A2NPUPP06POEJ0,
52,2,6,1,0,1,20.0,0,A1Y55YV1WA1TTD,
53,2,6,2,0,1,15.0,1,A20SMUCY0FQA7Z,
54,2,6,3,0,1,23.0,0,A2M5YIOR0MJUSA,
55,2,6,4,0,1,19.0,0,A2NPUPP06POEJ0,
56,2,7,1,0,1,20.0,0,A1Y55YV1WA1TTD,
57,2,7,2,0,1,14.0,1,A20SMUCY0FQA7Z,
58,2,7,3,0,1,18.0,0,A2M5YIOR0MJUSA,
59,2,7,4,0,1,15.0,0,A2NPUPP06POEJ0,
60,2,8,1,0,1,10.0,1,A1Y55YV1WA1TTD,None really.
61,2,8,2,0,1,15.0,0,A20SMUCY0FQA7Z,I PLAY BY MIND GAME
62,2,8,3,0,1,15.0,0,A2M5YIOR0MJUSA,GOOD 
63,2,8,4,0,1,18.0,0,A2NPUPP06POEJ0,IN WILL PROVW MY WORTH.
64,3,1,1,1,0,56.0,0,AGYU1N4MKSK04,
65,3,1,2,1,0,40.0,1,A2RERBGRTEWXK4,
66,3,1,3,1,0,75.0,0,A25OJ3H62OYX6B,
67,3,1,4,1,0,45.0,0,A21M2USASL1O05,
68,3,2,1,1,0,26.0,1,AGYU1N4MKSK04,
69,3,2,2,1,0,25.0,0,A2RERBGRTEWXK4,
70,3,2,3,1,0,66.0,0,A25OJ3H62OYX6B,
71,3,2,4,1,0,50.0,0,A21M2USASL1O05,
72,3,3,1,1,0,25.0,0,AGYU1N4MKSK04,
73,3,3,2,1,0,24.0,1,A2RERBGRTEWXK4,
74,3,3,3,1,0,37.0,0,A25OJ3H62OYX6B,
75,3,3,4,1,0,51.0,0,A21M2USASL1O05,
76,3,4,1,1,0,24.0,0,AGYU1N4MKSK04,
77,3,4,2,1,0,18.0,1,A2RERBGRTEWXK4,
78,3,4,3,1,0,19.0,0,A25OJ3H62OYX6B,
79,3,4,4,1,0,35.0,0,A21M2USASL1O05,
80,3,5,1,1,0,25.0,0,AGYU1N4MKSK04,
81,3,5,2,1,0,10.0,0,A2RERBGRTEWXK4,
82,3,5,3,1,0,15.0,1,A25OJ3H62OYX6B,
83,3,5,4,1,0,30.0,0,A21M2USASL1O05,
84,3,6,1,1,0,25.0,0,AGYU1N4MKSK04,
85,3,6,2,1,0,10.0,1,A2RERBGRTEWXK4,
86,3,6,3,1,0,13.0,0,A25OJ3H62OYX6B,
87,3,6,4,1,0,20.0,0,A21M2USASL1O05,
88,3,7,1,1,0,24.0,0,AGYU1N4MKSK04,
89,3,7,2,1,0,9.0,0,A2RERBGRTEWXK4,
90,3,7,3,1,0,10.0,1,A25OJ3H62OYX6B,
91,3,7,4,1,0,30.0,0,A21M2USASL1O05,
92,3,8,1,1,0,25.0,0,AGYU1N4MKSK04,VERY INTEREST
93,3,8,2,1,0,9.0,1,A2RERBGRTEWXK4,"initially guessing average number from 3 players (unlikely it will be 100), something within 50-75, and then taking 2/3. Later decreasing this number because others learn to put smaller numbers ."
94,3,8,3,1,0,9.0,1,A25OJ3H62OYX6B,"The other players were choosing the lower numbers, so from the third round i also started choosing lower numbers, that's all.    Thanks."
95,3,8,4,1,0,25.0,0,A21M2USASL1O05,I tried to stay close to the average number pulled
96,4,1,1,0,0,45.0,0,AQJWO4YPR3LUQ,
97,4,1,2,0,0,50.0,0,A10VYQMVSHNFCV,
98,4,1,3,0,0,50.0,0,AWXIEV9H6KT9E,
99,4,1,4,0,0,25.0,1,A2OEK75DGI4PW2,
100,4,2,1,0,0,65.0,0,AQJWO4YPR3LUQ,
101,4,2,2,0,0,3.0,0,A10VYQMVSHNFCV,
102,4,2,3,0,0,34.0,1,AWXIEV9H6KT9E,
103,4,2,4,0,0,90.0,0,A2OEK75DGI4PW2,
104,4,3,1,0,0,15.0,1,AQJWO4YPR3LUQ,
105,4,3,2,0,0,75.0,0,A10VYQMVSHNFCV,
106,4,3,3,0,0,52.0,0,AWXIEV9H6KT9E,
107,4,3,4,0,0,50.0,0,A2OEK75DGI4PW2,
108,4,4,1,0,0,32.0,1,AQJWO4YPR3LUQ,
109,4,4,2,0,0,32.0,1,A10VYQMVSHNFCV,
110,4,4,3,0,0,63.0,0,AWXIEV9H6KT9E,
111,4,4,4,0,0,35.0,0,A2OEK75DGI4PW2,
112,4,5,1,0,0,35.0,0,AQJWO4YPR3LUQ,
113,4,5,2,0,0,20.0,1,A10VYQMVSHNFCV,
114,4,5,3,0,0,24.0,0,AWXIEV9H6KT9E,
115,4,5,4,0,0,28.0,0,A2OEK75DGI4PW2,
116,4,6,1,0,0,40.0,0,AQJWO4YPR3LUQ,
117,4,6,2,0,0,28.0,0,A10VYQMVSHNFCV,
118,4,6,3,0,0,20.0,0,AWXIEV9H6KT9E,
119,4,6,4,0,0,15.0,1,A2OEK75DGI4PW2,
120,4,7,1,0,0,20.0,0,AQJWO4YPR3LUQ,
121,4,7,2,0,0,19.0,1,A10VYQMVSHNFCV,
122,4,7,3,0,0,20.0,0,AWXIEV9H6KT9E,
123,4,7,4,0,0,28.0,0,A2OEK75DGI4PW2,
124,4,8,1,0,0,28.0,0,AQJWO4YPR3LUQ,After I noticed a pattern I tried to stay around the main average of the guesses from previous rounds. 
125,4,8,2,0,0,12.0,0,A10VYQMVSHNFCV,"At first i was just guessing, then i noticed most rounds were in the 20's and thirty's so i paid attention to the averages being posted."
126,4,8,3,0,0,18.0,1,AWXIEV9H6KT9E,low numbers
127,4,8,4,0,0,39.0,0,A2OEK75DGI4PW2,I have used favorite and my usual lucky numbers.
128,5,1,1,1,1,55.0,0,ASS4LIVDW452F,
129,5,1,2,1,1,35.0,1,A26Y58YECZUZZG,
130,5,1,3,1,1,42.0,0,AVZOC3OGBQRX2,
131,5,1,4,1,1,70.0,0,A28WSBB0DSV47X,
132,5,2,1,1,1,60.0,0,ASS4LIVDW452F,
133,5,2,2,1,1,22.0,1,A26Y58YECZUZZG,
134,5,2,3,1,1,36.0,0,AVZOC3OGBQRX2,
135,5,2,4,1,1,55.0,0,A28WSBB0DSV47X,
136,5,3,1,1,1,80.0,0,ASS4LIVDW452F,
137,5,3,2,1,1,23.0,0,A26Y58YECZUZZG,
138,5,3,3,1,1,35.0,1,AVZOC3OGBQRX2,
139,5,3,4,1,1,47.0,0,A28WSBB0DSV47X,
140,5,4,1,1,1,25.0,0,ASS4LIVDW452F,
141,5,4,2,1,1,31.0,0,A26Y58YECZUZZG,
142,5,4,3,1,1,35.0,0,AVZOC3OGBQRX2,
143,5,4,4,1,1,24.0,1,A28WSBB0DSV47X,
144,5,5,1,1,1,40.0,0,ASS4LIVDW452F,
145,5,5,2,1,1,20.0,1,A26Y58YECZUZZG,
146,5,5,3,1,1,25.0,0,AVZOC3OGBQRX2,
147,5,5,4,1,1,37.0,0,A28WSBB0DSV47X,
148,5,6,1,1,1,42.0,0,ASS4LIVDW452F,
149,5,6,2,1,1,23.0,0,A26Y58YECZUZZG,
150,5,6,3,1,1,23.0,0,AVZOC3OGBQRX2,
151,5,6,4,1,1,22.0,1,A28WSBB0DSV47X,
152,5,7,1,1,1,15.0,1,ASS4LIVDW452F,
153,5,7,2,1,1,19.0,0,A26Y58YECZUZZG,
154,5,7,3,1,1,22.0,0,AVZOC3OGBQRX2,
155,5,7,4,1,1,20.0,0,A28WSBB0DSV47X,
156,5,8,1,1,1,24.0,0,ASS4LIVDW452F,Picked random numbers
157,5,8,2,1,1,16.0,0,A26Y58YECZUZZG,"I tried to guess based on some mix of the previous round's 2/3rds average plus the answers of my fellow partners. Sometimes it worked, and sometimes I was completely baffled."
158,5,8,3,1,1,15.0,0,AVZOC3OGBQRX2,It appeared that 2/3 the average kept getting smaller so I kept moving down my guess.
159,5,8,4,1,1,10.0,1,A28WSBB0DSV47X,I liked this so much.
160,6,1,1,1,0,50.0,1,A2UTV66F2E69A6,
161,6,1,2,1,0,70.0,0,A1U5BE8XJRXKW3,
162,6,1,3,1,0,55.0,0,A3G9OMA8BFA7V0,
163,6,1,4,1,0,60.0,0,A159ZKL4AIHIS,
164,6,2,1,1,0,50.0,0,A2UTV66F2E69A6,
165,6,2,2,1,0,50.0,0,A1U5BE8XJRXKW3,
166,6,2,3,1,0,30.0,1,A3G9OMA8BFA7V0,
167,6,2,4,1,0,30.0,1,A159ZKL4AIHIS,
168,6,3,1,1,0,50.0,0,A2UTV66F2E69A6,
169,6,3,2,1,0,50.0,0,A1U5BE8XJRXKW3,
170,6,3,3,1,0,30.0,1,A3G9OMA8BFA7V0,
171,6,3,4,1,0,80.0,0,A159ZKL4AIHIS,
172,6,4,1,1,0,60.0,0,A2UTV66F2E69A6,
173,6,4,2,1,0,40.0,0,A1U5BE8XJRXKW3,
174,6,4,3,1,0,30.0,1,A3G9OMA8BFA7V0,
175,6,4,4,1,0,40.0,0,A159ZKL4AIHIS,
176,6,5,1,1,0,40.0,0,A2UTV66F2E69A6,
177,6,5,2,1,0,30.0,0,A1U5BE8XJRXKW3,
178,6,5,3,1,0,30.0,0,A3G9OMA8BFA7V0,
179,6,5,4,1,0,25.0,1,A159ZKL4AIHIS,
180,6,6,1,1,0,25.0,0,A2UTV66F2E69A6,
181,6,6,2,1,0,25.0,0,A1U5BE8XJRXKW3,
182,6,6,3,1,0,25.0,0,A3G9OMA8BFA7V0,
183,6,6,4,1,0,20.0,1,A159ZKL4AIHIS,
184,6,7,1,1,0,25.0,0,A2UTV66F2E69A6,
185,6,7,2,1,0,17.0,0,A1U5BE8XJRXKW3,
186,6,7,3,1,0,10.0,1,A3G9OMA8BFA7V0,
187,6,7,4,1,0,19.0,0,A159ZKL4AIHIS,
188,6,8,1,1,0,15.0,0,A2UTV66F2E69A6,guessing.
189,6,8,2,1,0,10.0,0,A1U5BE8XJRXKW3,There really wasn't a strategy. That's probably why I didn't get a bonus. :-(
190,6,8,3,1,0,8.0,0,A3G9OMA8BFA7V0,I realized quickly that the answer was 30 for the first few rounds. I then realized the number kept decreasing by around~5
191,6,8,4,1,0,7.0,1,A159ZKL4AIHIS,The strategy I used while playing this game is I guessed a few numbers shy of the average of the last round once I began to realize there was pattern appearing. 
192,7,1,1,0,0,77.0,0,A15600V2C2TK1Y,
193,7,1,2,0,0,45.0,1,AXDO88EAF2SKI,
194,7,1,3,0,0,50.0,0,A115UFR6VA6OM1,
195,7,1,4,0,0,55.0,0,A2FE6HDHREXIJ5,
196,7,2,1,0,0,45.0,0,A15600V2C2TK1Y,
197,7,2,2,0,0,45.0,0,AXDO88EAF2SKI,
198,7,2,3,0,0,75.0,0,A115UFR6VA6OM1,
199,7,2,4,0,0,23.0,1,A2FE6HDHREXIJ5,
200,7,3,1,0,0,20.0,1,A15600V2C2TK1Y,
201,7,3,2,0,0,50.0,0,AXDO88EAF2SKI,
202,7,3,3,0,0,33.0,0,A115UFR6VA6OM1,
203,7,3,4,0,0,15.0,0,A2FE6HDHREXIJ5,
204,7,4,1,0,0,25.0,0,A15600V2C2TK1Y,
205,7,4,2,0,0,25.0,0,AXDO88EAF2SKI,
206,7,4,3,0,0,35.0,0,A115UFR6VA6OM1,
207,7,4,4,0,0,15.0,1,A2FE6HDHREXIJ5,
208,7,5,1,0,0,12.0,0,A15600V2C2TK1Y,
209,7,5,2,0,0,20.0,0,AXDO88EAF2SKI,
210,7,5,3,0,0,15.0,0,A115UFR6VA6OM1,
211,7,5,4,0,0,10.0,1,A2FE6HDHREXIJ5,
212,7,6,1,0,0,8.0,0,A15600V2C2TK1Y,
213,7,6,2,0,0,5.0,1,AXDO88EAF2SKI,
214,7,6,3,0,0,5.0,1,A115UFR6VA6OM1,
215,7,6,4,0,0,7.0,0,A2FE6HDHREXIJ5,
216,7,7,1,0,0,0.0,0,A15600V2C2TK1Y,
217,7,7,2,0,0,2.0,1,AXDO88EAF2SKI,
218,7,7,3,0,0,5.0,0,A115UFR6VA6OM1,
219,7,7,4,0,0,2.0,1,A2FE6HDHREXIJ5,
220,7,8,1,0,0,0.0,1,A15600V2C2TK1Y,look at the previous average
221,7,8,2,0,0,1.0,0,AXDO88EAF2SKI,The average seemed to be going down so I always guessed a lower average than the time before
222,7,8,3,0,0,0.0,1,A115UFR6VA6OM1,"I didn't have one, or I could have gotten a bigger bonus!"
223,7,8,4,0,0,0.0,1,A2FE6HDHREXIJ5,I realized that the numbers were going down so I just went lower each time.
224,8,1,1,1,1,55.0,0,AJUDT3UBBKYPK,
225,8,1,2,1,1,50.0,0,ATXY4CAGV87ZL,
226,8,1,3,1,1,50.0,0,A2251NUVA69G7E,
227,8,1,4,1,1,27.0,1,A2GY8FV96EVCZN,
228,8,2,1,1,1,37.0,0,AJUDT3UBBKYPK,
229,8,2,2,1,1,30.0,0,ATXY4CAGV87ZL,
230,8,2,3,1,1,45.0,0,A2251NUVA69G7E,
231,8,2,4,1,1,22.0,1,A2GY8FV96EVCZN,
232,8,3,1,1,1,42.0,0,AJUDT3UBBKYPK,
233,8,3,2,1,1,25.0,0,ATXY4CAGV87ZL,
234,8,3,3,1,1,20.0,0,A2251NUVA69G7E,
235,8,3,4,1,1,17.0,1,A2GY8FV96EVCZN,
236,8,4,1,1,1,35.0,0,AJUDT3UBBKYPK,
237,8,4,2,1,1,15.0,0,ATXY4CAGV87ZL,
238,8,4,3,1,1,15.0,0,A2251NUVA69G7E,
239,8,4,4,1,1,14.0,1,A2GY8FV96EVCZN,
240,8,5,1,1,1,24.0,0,AJUDT3UBBKYPK,
241,8,5,2,1,1,9.0,1,ATXY4CAGV87ZL,
242,8,5,3,1,1,10.0,0,A2251NUVA69G7E,
243,8,5,4,1,1,9.0,1,A2GY8FV96EVCZN,
244,8,6,1,1,1,15.0,0,AJUDT3UBBKYPK,
245,8,6,2,1,1,6.0,0,ATXY4CAGV87ZL,
246,8,6,3,1,1,5.0,1,A2251NUVA69G7E,
247,8,6,4,1,1,5.0,1,A2GY8FV96EVCZN,
248,8,7,1,1,1,23.0,0,AJUDT3UBBKYPK,
249,8,7,2,1,1,2.0,0,ATXY4CAGV87ZL,
250,8,7,3,1,1,2.0,0,A2251NUVA69G7E,
251,8,7,4,1,1,3.0,1,A2GY8FV96EVCZN,
252,8,8,1,1,1,75.0,0,AJUDT3UBBKYPK,I tried seeing what would be best but it was hard. 
253,8,8,2,1,1,3.0,1,ATXY4CAGV87ZL,I just kept guessing a few numbers below the last average
254,8,8,3,1,1,2.0,0,A2251NUVA69G7E,"Keep lowering the highest, as the others guessed lower, the overall average went down "
255,8,8,4,1,1,2.0,0,A2GY8FV96EVCZN,I tried to judge what the other people will think of.
256,9,1,1,1,1,24.0,1,A1HWB810RJBV2K,
257,9,1,2,1,1,63.0,0,A24UUWI8IIJKT6,
258,9,1,3,1,1,25.0,0,AZIDXMX2VZOTZ,
259,9,1,4,1,1,26.0,0,AEXYBW3COL9JM,
260,9,2,1,1,1,42.0,0,A1HWB810RJBV2K,
261,9,2,2,1,1,63.0,0,A24UUWI8IIJKT6,
262,9,2,3,1,1,40.0,0,AZIDXMX2VZOTZ,
263,9,2,4,1,1,20.0,1,AEXYBW3COL9JM,
264,9,3,1,1,1,28.0,0,A1HWB810RJBV2K,
265,9,3,2,1,1,32.0,0,A24UUWI8IIJKT6,
266,9,3,3,1,1,30.0,0,AZIDXMX2VZOTZ,
267,9,3,4,1,1,24.0,1,AEXYBW3COL9JM,
268,9,4,1,1,1,26.0,0,A1HWB810RJBV2K,
269,9,4,2,1,1,25.0,0,A24UUWI8IIJKT6,
270,9,4,3,1,1,19.0,1,AZIDXMX2VZOTZ,
271,9,4,4,1,1,22.0,0,AEXYBW3COL9JM,
272,9,5,1,1,1,25.0,0,A1HWB810RJBV2K,
273,9,5,2,1,1,12.0,1,A24UUWI8IIJKT6,
274,9,5,3,1,1,16.0,0,AZIDXMX2VZOTZ,
275,9,5,4,1,1,17.0,0,AEXYBW3COL9JM,
276,9,6,1,1,1,32.0,0,A1HWB810RJBV2K,
277,9,6,2,1,1,10.0,1,A24UUWI8IIJKT6,
278,9,6,3,1,1,8.0,0,AZIDXMX2VZOTZ,
279,9,6,4,1,1,9.0,0,AEXYBW3COL9JM,
280,9,7,1,1,1,6.0,1,A1HWB810RJBV2K,
281,9,7,2,1,1,8.0,0,A24UUWI8IIJKT6,
282,9,7,3,1,1,10.0,0,AZIDXMX2VZOTZ,
283,9,7,4,1,1,7.0,0,AEXYBW3COL9JM,
284,9,8,1,1,1,8.0,0,A1HWB810RJBV2K,i just tried to guess what the other players would do
285,9,8,2,1,1,2.0,0,A24UUWI8IIJKT6,Decrease guess every round
286,9,8,3,1,1,5.0,0,AZIDXMX2VZOTZ,Try to go with what I thought was coming next
287,9,8,4,1,1,3.0,1,AEXYBW3COL9JM,"guessed 25 to start, then progressively lower, taking into account other people's guesses"
288,10,1,1,0,0,61.0,0,A1BQSWW4F8V733,
289,10,1,2,0,0,50.0,0,A2ZOM62DKMSWDK,
290,10,1,3,0,0,46.0,1,A1EFQGRCW78XW0,
291,10,1,4,0,0,65.0,0,A3RIFUEQ95MR16,
292,10,2,1,0,0,49.0,0,A1BQSWW4F8V733,
293,10,2,2,0,0,40.0,1,A2ZOM62DKMSWDK,
294,10,2,3,0,0,41.0,0,A1EFQGRCW78XW0,
295,10,2,4,0,0,50.0,0,A3RIFUEQ95MR16,
296,10,3,1,0,0,42.0,0,A1BQSWW4F8V733,
297,10,3,2,0,0,40.0,0,A2ZOM62DKMSWDK,
298,10,3,3,0,0,27.0,1,A1EFQGRCW78XW0,
299,10,3,4,0,0,40.0,0,A3RIFUEQ95MR16,
300,10,4,1,0,0,32.0,0,A1BQSWW4F8V733,
301,10,4,2,0,0,30.0,0,A2ZOM62DKMSWDK,
302,10,4,3,0,0,26.0,0,A1EFQGRCW78XW0,
303,10,4,4,0,0,25.0,1,A3RIFUEQ95MR16,
304,10,5,1,0,0,23.0,0,A1BQSWW4F8V733,
305,10,5,2,0,0,20.0,0,A2ZOM62DKMSWDK,
306,10,5,3,0,0,25.0,0,A1EFQGRCW78XW0,
307,10,5,4,0,0,15.0,1,A3RIFUEQ95MR16,
308,10,6,1,0,0,15.0,1,A1BQSWW4F8V733,
309,10,6,2,0,0,15.0,1,A2ZOM62DKMSWDK,
310,10,6,3,0,0,20.0,0,A1EFQGRCW78XW0,
311,10,6,4,0,0,15.0,1,A3RIFUEQ95MR16,
312,10,7,1,0,0,15.0,0,A1BQSWW4F8V733,
313,10,7,2,0,0,10.0,1,A2ZOM62DKMSWDK,
314,10,7,3,0,0,11.0,0,A1EFQGRCW78XW0,
315,10,7,4,0,0,15.0,0,A3RIFUEQ95MR16,
316,10,8,1,0,0,9.0,0,A1BQSWW4F8V733,I kept going lower because I obviously started very high.
317,10,8,2,0,0,10.0,0,A2ZOM62DKMSWDK,"I kept reducing my guess to approximate what was the average on the previous round. Because everyone seemed to be doing the same thing, and the average kept going down."
318,10,8,3,0,0,6.0,1,A1EFQGRCW78XW0,The average number kept getting smaller so I kept guessing smaller numbers as time went on. 
319,10,8,4,0,0,7.0,0,A3RIFUEQ95MR16,Trying to get closest number possible.
320,11,1,1,0,0,50.0,0,A3D2U4QF7821ZW,
321,11,1,2,0,0,69.0,0,A2EZNZ6X58RTNR,
322,11,1,3,0,0,20.0,1,ASWZO1WY1UHEP,
323,11,1,4,0,0,6.0,0,A28JXW5YZJDNK4,
324,11,2,1,0,0,33.0,1,A3D2U4QF7821ZW,
325,11,2,2,0,0,69.0,0,A2EZNZ6X58RTNR,
326,11,2,3,0,0,40.0,0,ASWZO1WY1UHEP,
327,11,2,4,0,0,35.0,0,A28JXW5YZJDNK4,
328,11,3,1,0,0,35.0,1,A3D2U4QF7821ZW,
329,11,3,2,0,0,69.0,0,A2EZNZ6X58RTNR,
330,11,3,3,0,0,15.0,0,ASWZO1WY1UHEP,
331,11,3,4,0,0,74.0,0,A28JXW5YZJDNK4,
332,11,4,1,0,0,34.0,0,A3D2U4QF7821ZW,
333,11,4,2,0,0,30.0,0,A2EZNZ6X58RTNR,
334,11,4,3,0,0,30.0,0,ASWZO1WY1UHEP,
335,11,4,4,0,0,22.0,1,A28JXW5YZJDNK4,
336,11,5,1,0,0,29.0,0,A3D2U4QF7821ZW,
337,11,5,2,0,0,25.0,0,A2EZNZ6X58RTNR,
338,11,5,3,0,0,20.0,1,ASWZO1WY1UHEP,
339,11,5,4,0,0,26.0,0,A28JXW5YZJDNK4,
340,11,6,1,0,0,15.0,1,A3D2U4QF7821ZW,
341,11,6,2,0,0,20.0,0,A2EZNZ6X58RTNR,
342,11,6,3,0,0,25.0,0,ASWZO1WY1UHEP,
343,11,6,4,0,0,24.0,0,A28JXW5YZJDNK4,
344,11,7,1,0,0,11.0,1,A3D2U4QF7821ZW,
345,11,7,2,0,0,15.0,0,A2EZNZ6X58RTNR,
346,11,7,3,0,0,12.0,0,ASWZO1WY1UHEP,
347,11,7,4,0,0,20.0,0,A28JXW5YZJDNK4,
348,11,8,1,0,0,8.0,1,A3D2U4QF7821ZW,I went lower and lower each round to try to keep up with the falling average. 
349,11,8,2,0,0,7.0,0,A2EZNZ6X58RTNR,"one that didnt work apparently, it seemed fishy"
350,11,8,3,0,0,10.0,0,ASWZO1WY1UHEP,I did the game was just guessing and small calculation. Thats all.... This is a very interesting game. 
351,11,8,4,0,0,27.0,0,A28JXW5YZJDNK4,I tried to find a number that would fit into the averages (although I wasn't very good at it).
352,12,1,1,0,0,33.0,1,A32G06L5LXJ4C3,
353,12,1,2,0,0,99.0,0,A316NPK57UTIRF,
354,12,1,3,0,0,27.0,0,AVU6GTJAWMA7G,
355,12,1,4,0,0,26.0,0,A3FPX5HIFBDJYX,
356,12,2,1,0,0,44.0,0,A32G06L5LXJ4C3,
357,12,2,2,0,0,18.0,1,A316NPK57UTIRF,
358,12,2,3,0,0,45.0,0,AVU6GTJAWMA7G,
359,12,2,4,0,0,28.0,0,A3FPX5HIFBDJYX,
360,12,3,1,0,0,30.0,0,A32G06L5LXJ4C3,
361,12,3,2,0,0,23.0,0,A316NPK57UTIRF,
362,12,3,3,0,0,35.0,0,AVU6GTJAWMA7G,
363,12,3,4,0,0,18.0,1,A3FPX5HIFBDJYX,
364,12,4,1,0,0,15.0,0,A32G06L5LXJ4C3,
365,12,4,2,0,0,18.0,0,A316NPK57UTIRF,
366,12,4,3,0,0,21.0,0,AVU6GTJAWMA7G,
367,12,4,4,0,0,14.0,1,A3FPX5HIFBDJYX,
368,12,5,1,0,0,5.0,0,A32G06L5LXJ4C3,
369,12,5,2,0,0,18.0,0,A316NPK57UTIRF,
370,12,5,3,0,0,7.0,1,AVU6GTJAWMA7G,
371,12,5,4,0,0,8.0,0,A3FPX5HIFBDJYX,
372,12,6,1,0,0,79.0,0,A32G06L5LXJ4C3,
373,12,6,2,0,0,81.0,0,A316NPK57UTIRF,
374,12,6,3,0,0,12.0,1,AVU6GTJAWMA7G,
375,12,6,4,0,0,4.0,0,A3FPX5HIFBDJYX,
376,12,7,1,0,0,100.0,0,A32G06L5LXJ4C3,
377,12,7,2,0,0,18.0,1,A316NPK57UTIRF,
378,12,7,3,0,0,54.0,0,AVU6GTJAWMA7G,
379,12,7,4,0,0,5.0,0,A3FPX5HIFBDJYX,
380,12,8,1,0,0,97.0,0,A32G06L5LXJ4C3,Try to mess up Player 4
381,12,8,2,0,0,9.0,0,A316NPK57UTIRF,I just like number 9
382,12,8,3,0,0,24.0,1,AVU6GTJAWMA7G,I was looking the numbers that the others chose in the previous rounds and I was guessing which way they will be going in the current round. 
383,12,8,4,0,0,30.0,0,A3FPX5HIFBDJYX,just random numbers
384,13,1,1,1,1,45.0,0,AEXF5EUX32U0M,
385,13,1,2,1,1,7.0,0,A1MVPAAPFIWETH,
386,13,1,3,1,1,27.0,1,A10TWCI2VE0LWJ,
387,13,1,4,1,1,50.0,0,A2UVS1PDM9QM4Z,
388,13,2,1,1,1,22.0,1,AEXF5EUX32U0M,
389,13,2,2,1,1,7.0,0,A1MVPAAPFIWETH,
390,13,2,3,1,1,32.0,0,A10TWCI2VE0LWJ,
391,13,2,4,1,1,70.0,0,A2UVS1PDM9QM4Z,
