,group,round,id_in_group,split,high,guess,win,turker,strategy
68,5,3,1,1,0,70.0,0,A27QUVSOUJZD8J,
69,5,3,2,1,0,55.0,1,AJMWTFJTL8RLM,
70,5,4,1,1,0,56.0,0,A27QUVSOUJZD8J,
71,5,4,2,1,0,55.0,1,AJMWTFJTL8RLM,
72,5,5,1,1,0,50.0,1,A27QUVSOUJZD8J,
73,5,5,2,1,0,50.0,1,AJMWTFJTL8RLM,
74,5,6,1,1,0,50.0,1,A27QUVSOUJZD8J,
75,5,6,2,1,0,56.0,0,AJMWTFJTL8RLM,
76,5,7,1,1,0,49.0,1,A27QUVSOUJZD8J,
77,5,7,2,1,0,55.0,0,AJMWTFJTL8RLM,
78,5,8,1,1,0,48.0,1,A27QUVSOUJZD8J,I started out high because I thought that would be the best but it was way off so then I went to about the middle and I won a few times.
79,5,8,2,1,0,50.0,0,AJMWTFJTL8RLM,I just tried to stay in the middle range of 1-100. I thought that this would give me the best chance of winning.
80,6,1,1,1,0,45.0,0,A356O3RJYQUW5M,
81,6,1,2,1,0,42.0,1,AFALUZ9511OVV,
82,6,2,1,1,0,25.0,1,A356O3RJYQUW5M,
83,6,2,2,1,0,65.0,0,AFALUZ9511OVV,
84,6,3,1,1,0,28.0,1,A356O3RJYQUW5M,
85,6,3,2,1,0,32.0,0,AFALUZ9511OVV,
86,6,4,1,1,0,21.0,1,A356O3RJYQUW5M,
87,6,4,2,1,0,25.0,0,AFALUZ9511OVV,
88,6,5,1,1,0,15.0,1,A356O3RJYQUW5M,
89,6,5,2,1,0,19.0,0,AFALUZ9511OVV,
90,6,6,1,1,0,11.0,0,A356O3RJYQUW5M,
91,6,6,2,1,0,8.0,1,AFALUZ9511OVV,
92,6,7,1,1,0,6.0,0,A356O3RJYQUW5M,
93,6,7,2,1,0,2.0,1,AFALUZ9511OVV,
94,6,8,1,1,0,1.0,0,A356O3RJYQUW5M,"i kept reducing my guess, however everyone else did so the payout went down."
95,6,8,2,1,0,0.0,1,AFALUZ9511OVV,"The pattern was that 2/3 the average was falling fast. Once observed, tried to stay under that number."
96,7,1,1,1,0,35.0,1,A1FBHWI0K8SGQA,
97,7,1,2,1,0,75.0,0,A1VEARF80HWOBQ,
98,7,2,1,1,0,56.0,0,A1FBHWI0K8SGQA,
99,7,2,2,1,0,40.0,1,A1VEARF80HWOBQ,
100,7,3,1,1,0,29.0,0,A1FBHWI0K8SGQA,
101,7,3,2,1,0,28.0,1,A1VEARF80HWOBQ,
102,7,4,1,1,0,45.0,0,A1FBHWI0K8SGQA,
103,7,4,2,1,0,36.0,1,A1VEARF80HWOBQ,
104,7,5,1,1,0,45.0,0,A1FBHWI0K8SGQA,
105,7,5,2,1,0,30.0,1,A1VEARF80HWOBQ,
106,7,6,1,1,0,30.0,1,A1FBHWI0K8SGQA,
107,7,6,2,1,0,37.0,0,A1VEARF80HWOBQ,
108,7,7,1,1,0,37.0,0,A1FBHWI0K8SGQA,
109,7,7,2,1,0,26.0,1,A1VEARF80HWOBQ,
110,7,8,1,1,0,26.0,1,A1FBHWI0K8SGQA,I took the averages of the last two moves and selected a number around that average
111,7,8,2,1,0,34.0,0,A1VEARF80HWOBQ,"That most of the answers were between 20-40, so usually the mean worked for me."
112,8,1,1,1,0,35.0,1,A1S6BP97XORRKU,
113,8,1,2,1,0,70.0,0,A1AW717VUXK2IG,
114,8,2,1,1,0,50.0,0,A1S6BP97XORRKU,
115,8,2,2,1,0,25.0,1,A1AW717VUXK2IG,
116,8,3,1,1,0,30.0,0,A1S6BP97XORRKU,
117,8,3,2,1,0,16.0,1,A1AW717VUXK2IG,
118,8,4,1,1,0,33.0,0,A1S6BP97XORRKU,
119,8,4,2,1,0,25.0,1,A1AW717VUXK2IG,
120,8,5,1,1,0,20.0,1,A1S6BP97XORRKU,
121,8,5,2,1,0,25.0,0,A1AW717VUXK2IG,
122,8,6,1,1,0,20.0,1,A1S6BP97XORRKU,
123,8,6,2,1,0,25.0,0,A1AW717VUXK2IG,
124,8,7,1,1,0,20.0,0,A1S6BP97XORRKU,
125,8,7,2,1,0,16.0,1,A1AW717VUXK2IG,
126,8,8,1,1,0,15.0,1,A1S6BP97XORRKU,"Tried to guess other person's guess and choose my number based on theirs.  Seemed like being the lower guess tended to win more, so unfortunately guesses seemed to trend downward."
127,8,8,2,1,0,18.0,0,A1AW717VUXK2IG,"keeping my guess below 25, considering 2/3rd of 100 to 66."
128,9,1,1,1,0,50.0,0,A3EQR9C0L23O6E,
129,9,1,2,1,0,25.0,1,A3V2D1W8ST7H27,
130,9,2,1,1,0,75.0,0,A3EQR9C0L23O6E,
131,9,2,2,1,0,30.0,1,A3V2D1W8ST7H27,
132,9,3,1,1,0,30.0,0,A3EQR9C0L23O6E,
133,9,3,2,1,0,22.0,1,A3V2D1W8ST7H27,
134,9,4,1,1,0,20.0,1,A3EQR9C0L23O6E,
135,9,4,2,1,0,35.0,0,A3V2D1W8ST7H27,
136,9,5,1,1,0,25.0,1,A3EQR9C0L23O6E,
137,9,5,2,1,0,40.0,0,A3V2D1W8ST7H27,
138,9,6,1,1,0,20.0,1,A3EQR9C0L23O6E,
139,9,6,2,1,0,25.0,0,A3V2D1W8ST7H27,
140,9,7,1,1,0,20.0,1,A3EQR9C0L23O6E,
141,9,7,2,1,0,30.0,0,A3V2D1W8ST7H27,
142,9,8,1,1,0,20.0,0,A3EQR9C0L23O6E,Tried to guess low.
143,9,8,2,1,0,15.0,1,A3V2D1W8ST7H27,try to select small numbers.
144,10,1,1,1,0,50.0,1,A3UVZBXY81BNSF,
145,10,1,2,1,0,50.0,1,A7TITSQ6ZB9P3,
146,10,2,1,1,0,100.0,0,A3UVZBXY81BNSF,
147,10,2,2,1,0,40.0,1,A7TITSQ6ZB9P3,
148,10,3,1,1,0,50.0,0,A3UVZBXY81BNSF,
149,10,3,2,1,0,10.0,1,A7TITSQ6ZB9P3,
150,10,4,1,1,0,50.0,1,A3UVZBXY81BNSF,
151,10,4,2,1,0,90.0,0,A7TITSQ6ZB9P3,
152,10,5,1,1,0,60.0,1,A3UVZBXY81BNSF,
153,10,5,2,1,0,60.0,1,A7TITSQ6ZB9P3,
154,10,6,1,1,0,60.0,0,A3UVZBXY81BNSF,
155,10,6,2,1,0,45.0,1,A7TITSQ6ZB9P3,
156,10,7,1,1,0,50.0,0,A3UVZBXY81BNSF,
157,10,7,2,1,0,30.0,1,A7TITSQ6ZB9P3,
158,10,8,1,1,0,50.0,1,A3UVZBXY81BNSF,i thought choosing the middle number will give me more gain
159,10,8,2,1,0,60.0,0,A7TITSQ6ZB9P3,I just picked random numbers
160,11,1,1,1,0,78.0,0,A2APPZDU0VS9LN,
161,11,1,2,1,0,75.0,1,A3NAHN61XJ3ZAT,
162,11,2,1,1,0,34.0,1,A2APPZDU0VS9LN,
163,11,2,2,1,0,60.0,0,A3NAHN61XJ3ZAT,
164,11,3,1,1,0,47.0,1,A2APPZDU0VS9LN,
165,11,3,2,1,0,60.0,0,A3NAHN61XJ3ZAT,
166,11,4,1,1,0,52.0,0,A2APPZDU0VS9LN,
167,11,4,2,1,0,45.0,1,A3NAHN61XJ3ZAT,
168,11,5,1,1,0,41.0,0,A2APPZDU0VS9LN,
169,11,5,2,1,0,35.0,1,A3NAHN61XJ3ZAT,
170,11,6,1,1,0,34.0,0,A2APPZDU0VS9LN,
171,11,6,2,1,0,23.0,1,A3NAHN61XJ3ZAT,
172,11,7,1,1,0,25.0,0,A2APPZDU0VS9LN,
173,11,7,2,1,0,18.0,1,A3NAHN61XJ3ZAT,
174,11,8,1,1,0,71.0,0,A2APPZDU0VS9LN,Just went with felt right
175,11,8,2,1,0,17.0,1,A3NAHN61XJ3ZAT,"At first I thought that people would go high, but then I noticed it kept going lower, so I would go lower because I noticed that trend.  I noticed if I picked closer to the last number then I was more likely to win."
176,12,1,1,1,0,55.0,1,A3NEAC780MRHAN,
177,12,1,2,1,0,80.0,0,ATTLR47OLPF3X,
178,12,2,1,1,0,75.0,1,A3NEAC780MRHAN,
179,12,2,2,1,0,80.0,0,ATTLR47OLPF3X,
180,12,3,1,1,0,70.0,1,A3NEAC780MRHAN,
181,12,3,2,1,0,75.0,0,ATTLR47OLPF3X,
182,12,4,1,1,0,80.0,0,A3NEAC780MRHAN,
183,12,4,2,1,0,65.0,1,ATTLR47OLPF3X,
184,12,5,1,1,0,75.0,0,A3NEAC780MRHAN,
185,12,5,2,1,0,62.0,1,ATTLR47OLPF3X,
186,12,6,1,1,0,68.0,0,A3NEAC780MRHAN,
187,12,6,2,1,0,58.0,1,ATTLR47OLPF3X,
188,12,7,1,1,0,60.0,0,A3NEAC780MRHAN,
189,12,7,2,1,0,50.0,1,ATTLR47OLPF3X,
190,12,8,1,1,0,45.0,0,A3NEAC780MRHAN,Simply logic
191,12,8,2,1,0,42.0,1,ATTLR47OLPF3X,Decreasing guess based on average
192,13,1,1,1,0,55.0,0,A2ULU1O50ENZJA,
193,13,1,2,1,0,42.0,1,A31WSED6COBWRX,
194,13,2,1,1,0,35.0,1,A2ULU1O50ENZJA,
195,13,2,2,1,0,97.0,0,A31WSED6COBWRX,
196,13,3,1,1,0,50.0,0,A2ULU1O50ENZJA,
197,13,3,2,1,0,36.0,1,A31WSED6COBWRX,
198,13,4,1,1,0,15.0,1,A2ULU1O50ENZJA,
199,13,4,2,1,0,29.0,0,A31WSED6COBWRX,
200,13,5,1,1,0,60.0,0,A2ULU1O50ENZJA,
201,13,5,2,1,0,12.0,1,A31WSED6COBWRX,
202,13,6,1,1,0,24.0,1,A2ULU1O50ENZJA,
203,13,6,2,1,0,29.0,0,A31WSED6COBWRX,
204,13,7,1,1,0,18.0,1,A2ULU1O50ENZJA,
205,13,7,2,1,0,34.0,0,A31WSED6COBWRX,
206,13,8,1,1,0,64.0,0,A2ULU1O50ENZJA,"At first I read the instructions wrong so I thought it would be closest to average (hence the 50, 35, etc). Then I started guessing closer to what the previous round's bonus number was, and sometimes I randomly guessed to throw the numbers off. "
207,13,8,2,1,0,18.0,1,A31WSED6COBWRX,i picked a number that was in between all of the numbers
208,14,1,1,1,0,60.0,0,A12EQIULBHM4HJ,
209,14,1,2,1,0,34.0,1,ACFG4ZRRRTMDN,
210,14,2,1,1,0,70.0,1,A12EQIULBHM4HJ,
211,14,2,2,1,0,87.0,0,ACFG4ZRRRTMDN,
212,14,3,1,1,0,70.0,0,A12EQIULBHM4HJ,
213,14,3,2,1,0,68.0,1,ACFG4ZRRRTMDN,
214,14,4,1,1,0,60.0,0,A12EQIULBHM4HJ,
215,14,4,2,1,0,25.0,1,ACFG4ZRRRTMDN,
216,14,5,1,1,0,54.0,0,A12EQIULBHM4HJ,
217,14,5,2,1,0,10.0,1,ACFG4ZRRRTMDN,
218,14,6,1,1,0,56.0,0,A12EQIULBHM4HJ,
219,14,6,2,1,0,5.0,1,ACFG4ZRRRTMDN,
220,14,7,1,1,0,40.0,0,A12EQIULBHM4HJ,
221,14,7,2,1,0,3.0,1,ACFG4ZRRRTMDN,
222,14,8,1,1,0,65.0,0,A12EQIULBHM4HJ,"I tried to go higher, but the other person never would."
223,14,8,2,1,0,3.0,1,ACFG4ZRRRTMDN,The average number seemed to keep going lower so I went low until there was no going any lower.  It was obvious that several people were picking lower numbers and not many were picking higher numbers.  Unless the computer was tricking me and letting me win. 
224,15,1,1,1,0,50.0,0,A1JN13098RIE78,
225,15,1,2,1,0,28.0,1,A2XWDFMYXG2Y9R,
226,15,2,1,1,0,75.0,0,A1JN13098RIE78,
227,15,2,2,1,0,60.0,1,A2XWDFMYXG2Y9R,
228,15,3,1,1,0,35.0,1,A1JN13098RIE78,
229,15,3,2,1,0,75.0,0,A2XWDFMYXG2Y9R,
230,15,4,1,1,0,60.0,0,A1JN13098RIE78,
231,15,4,2,1,0,18.0,1,A2XWDFMYXG2Y9R,
232,15,5,1,1,0,40.0,1,A1JN13098RIE78,
233,15,5,2,1,0,43.0,0,A2XWDFMYXG2Y9R,
234,15,6,1,1,0,70.0,0,A1JN13098RIE78,
235,15,6,2,1,0,32.0,1,A2XWDFMYXG2Y9R,
236,15,7,1,1,0,70.0,1,A1JN13098RIE78,
237,15,7,2,1,0,80.0,0,A2XWDFMYXG2Y9R,
238,15,8,1,1,0,30.0,1,A1JN13098RIE78,"once higher than 50 once lower than 50, etc"
239,15,8,2,1,0,52.0,0,A2XWDFMYXG2Y9R,Random guesses
240,16,1,1,1,0,45.0,0,A2YA3AHVVIIMXK,
241,16,1,2,1,0,30.0,1,A10ZKWRZ8WL775,
242,16,2,1,1,0,40.0,0,A2YA3AHVVIIMXK,
243,16,2,2,1,0,22.0,1,A10ZKWRZ8WL775,
244,16,3,1,1,0,23.0,1,A2YA3AHVVIIMXK,
245,16,3,2,1,0,30.0,0,A10ZKWRZ8WL775,
246,16,4,1,1,0,18.0,1,A2YA3AHVVIIMXK,
247,16,4,2,1,0,30.0,0,A10ZKWRZ8WL775,
248,16,5,1,1,0,22.0,0,A2YA3AHVVIIMXK,
249,16,5,2,1,0,20.0,1,A10ZKWRZ8WL775,
250,16,6,1,1,0,17.0,1,A2YA3AHVVIIMXK,
251,16,6,2,1,0,50.0,0,A10ZKWRZ8WL775,
252,16,7,1,1,0,18.0,1,A2YA3AHVVIIMXK,
253,16,7,2,1,0,30.0,0,A10ZKWRZ8WL775,
254,16,8,1,1,0,20.0,1,A2YA3AHVVIIMXK,THE LOWER THE NUMBER THE BETTER AND BE CONSISTENT.
255,16,8,2,1,0,20.0,1,A10ZKWRZ8WL775,guess
256,17,1,1,1,0,72.0,1,A82RLSJJXBKE8,
257,17,1,2,1,0,100.0,0,AFC9Q2YBBESIP,
258,17,2,1,1,0,14.0,1,A82RLSJJXBKE8,
259,17,2,2,1,0,100.0,0,AFC9Q2YBBESIP,
260,17,3,1,1,0,55.0,1,A82RLSJJXBKE8,
261,17,3,2,1,0,70.0,0,AFC9Q2YBBESIP,
262,17,4,1,1,0,89.0,0,A82RLSJJXBKE8,
263,17,4,2,1,0,50.0,1,AFC9Q2YBBESIP,
264,17,5,1,1,0,41.0,1,A82RLSJJXBKE8,
265,17,5,2,1,0,50.0,0,AFC9Q2YBBESIP,
266,17,6,1,1,0,24.0,1,A82RLSJJXBKE8,
267,17,6,2,1,0,60.0,0,AFC9Q2YBBESIP,
268,17,7,1,1,0,33.0,1,A82RLSJJXBKE8,
269,17,7,2,1,0,50.0,0,AFC9Q2YBBESIP,
270,17,8,1,1,0,79.0,0,A82RLSJJXBKE8,"I didnt really have a strategy,just provide a variety of numbers"
271,17,8,2,1,0,40.0,1,AFC9Q2YBBESIP,"I started by thinking that the higher I guessed, the higher my potential bonus would be if everyone chose 100, but that didn't work.  Then I aimed for somewhere in the middle (50-60) and that worked a bit.  Then I tried to look for a pattern in the guesses.  "
272,18,1,1,1,0,66.0,0,A1KOHXO0BIQB8T,
273,18,1,2,1,0,45.0,1,A24YK0MTFM2TRL,
274,18,2,1,1,0,40.0,0,A1KOHXO0BIQB8T,
275,18,2,2,1,0,22.0,1,A24YK0MTFM2TRL,
276,18,3,1,1,0,33.0,1,A1KOHXO0BIQB8T,
277,18,3,2,1,0,80.0,0,A24YK0MTFM2TRL,
278,18,4,1,1,0,28.0,1,A1KOHXO0BIQB8T,
279,18,4,2,1,0,56.0,0,A24YK0MTFM2TRL,
280,18,5,1,1,0,31.0,1,A1KOHXO0BIQB8T,
281,18,5,2,1,0,43.0,0,A24YK0MTFM2TRL,
282,18,6,1,1,0,29.0,1,A1KOHXO0BIQB8T,
283,18,6,2,1,0,67.0,0,A24YK0MTFM2TRL,
284,18,7,1,1,0,28.0,0,A1KOHXO0BIQB8T,
285,18,7,2,1,0,25.0,1,A24YK0MTFM2TRL,
286,18,8,1,1,0,31.0,0,A1KOHXO0BIQB8T,"started higher, but realized that the example would suggest others to pick ,lower numbers, so I went t=with the lower average"
287,18,8,2,1,0,21.0,1,A24YK0MTFM2TRL,I was paying attention to the average numbers and trying to guess high hoping for a better bonus. Then I noticed all of the numbers were low so I went low.
288,19,1,1,1,0,40.0,0,A2089GGBHBLVSQ,
289,19,1,2,1,0,30.0,1,A2IMJK03P2KAUZ,
290,19,2,1,1,0,25.0,1,A2089GGBHBLVSQ,
291,19,2,2,1,0,30.0,0,A2IMJK03P2KAUZ,
292,19,3,1,1,0,25.0,0,A2089GGBHBLVSQ,
293,19,3,2,1,0,20.0,1,A2IMJK03P2KAUZ,
294,19,4,1,1,0,15.0,1,A2089GGBHBLVSQ,
295,19,4,2,1,0,15.0,1,A2IMJK03P2KAUZ,
296,19,5,1,1,0,10.0,0,A2089GGBHBLVSQ,
297,19,5,2,1,0,5.0,1,A2IMJK03P2KAUZ,
298,19,6,1,1,0,3.0,1,A2089GGBHBLVSQ,
299,19,6,2,1,0,3.0,1,A2IMJK03P2KAUZ,
300,19,7,1,1,0,1.0,0,A2089GGBHBLVSQ,
301,19,7,2,1,0,0.0,1,A2IMJK03P2KAUZ,
302,19,8,1,1,0,0.0,1,A2089GGBHBLVSQ,None
303,19,8,2,1,0,50.0,0,A2IMJK03P2KAUZ,Trial and error
304,20,1,1,1,0,69.0,0,A11V2YD0QT3S4D,
305,20,1,2,1,0,50.0,1,A38S06T949H01R,
306,20,2,1,1,0,36.0,1,A11V2YD0QT3S4D,
307,20,2,2,1,0,50.0,0,A38S06T949H01R,
308,20,3,1,1,0,98.0,0,A11V2YD0QT3S4D,
309,20,3,2,1,0,50.0,1,A38S06T949H01R,
310,20,4,1,1,0,50.0,1,A11V2YD0QT3S4D,
311,20,4,2,1,0,50.0,1,A38S06T949H01R,
312,20,5,1,1,0,38.0,1,A11V2YD0QT3S4D,
313,20,5,2,1,0,50.0,0,A38S06T949H01R,
314,20,6,1,1,0,25.0,1,A11V2YD0QT3S4D,
315,20,6,2,1,0,50.0,0,A38S06T949H01R,
316,20,7,1,1,0,40.0,1,A11V2YD0QT3S4D,
317,20,7,2,1,0,50.0,0,A38S06T949H01R,
318,20,8,1,1,0,45.0,1,A11V2YD0QT3S4D,I just tried to guess the numbers that would give me the highest pay out and continued to use this number
319,20,8,2,1,0,45.0,1,A38S06T949H01R,I picked a number right in the middle of 1-100 for each guess because the law of averages would be in my favor using middle numbers.
320,21,1,1,1,0,50.0,0,A33Z8XPZ94UGT2,
321,21,1,2,1,0,1.0,1,A15QZ3D7NPAQ2,
322,21,2,1,1,0,25.0,1,A33Z8XPZ94UGT2,
323,21,2,2,1,0,80.0,0,A15QZ3D7NPAQ2,
324,21,3,1,1,0,60.0,0,A33Z8XPZ94UGT2,
325,21,3,2,1,0,55.0,1,A15QZ3D7NPAQ2,
326,21,4,1,1,0,33.0,1,A33Z8XPZ94UGT2,
327,21,4,2,1,0,62.0,0,A15QZ3D7NPAQ2,
328,21,5,1,1,0,45.0,1,A33Z8XPZ94UGT2,
329,21,5,2,1,0,70.0,0,A15QZ3D7NPAQ2,
330,21,6,1,1,0,75.0,0,A33Z8XPZ94UGT2,
331,21,6,2,1,0,50.0,1,A15QZ3D7NPAQ2,
332,21,7,1,1,0,65.0,0,A33Z8XPZ94UGT2,
333,21,7,2,1,0,55.0,1,A15QZ3D7NPAQ2,
334,21,8,1,1,0,46.0,1,A33Z8XPZ94UGT2,It was first number that came to mind each round.
335,21,8,2,1,0,55.0,0,A15QZ3D7NPAQ2,hi-low at first then middle number
336,22,1,1,1,0,30.0,1,A3HIIRTGJUJZ1D,
337,22,1,2,1,0,50.0,0,AKP3UXJ0TDPVO,
338,22,2,1,1,0,33.0,1,A3HIIRTGJUJZ1D,
339,22,2,2,1,0,40.0,0,AKP3UXJ0TDPVO,
340,22,3,1,1,0,43.0,0,A3HIIRTGJUJZ1D,
341,22,3,2,1,0,25.0,1,AKP3UXJ0TDPVO,
342,22,4,1,1,0,55.0,0,A3HIIRTGJUJZ1D,
343,22,4,2,1,0,35.0,1,AKP3UXJ0TDPVO,
344,22,5,1,1,0,35.0,1,A3HIIRTGJUJZ1D,
345,22,5,2,1,0,40.0,0,AKP3UXJ0TDPVO,
346,22,6,1,1,0,50.0,0,A3HIIRTGJUJZ1D,
347,22,6,2,1,0,25.0,1,AKP3UXJ0TDPVO,
348,22,7,1,1,0,20.0,1,A3HIIRTGJUJZ1D,
349,22,7,2,1,0,30.0,0,AKP3UXJ0TDPVO,
350,22,8,1,1,0,1.0,1,A3HIIRTGJUJZ1D,Very nice . Thank You
351,22,8,2,1,0,20.0,0,AKP3UXJ0TDPVO,"I was basically just guessing.  I didn't do very well, I am still trying to wrap my head around this game!"
352,23,1,1,1,0,38.0,1,A30N7QXF4W4VCM,
353,23,1,2,1,0,73.0,0,A1AF25FCVKC87X,
354,23,2,1,1,0,42.0,1,A30N7QXF4W4VCM,
355,23,2,2,1,0,56.0,0,A1AF25FCVKC87X,
356,23,3,1,1,0,31.0,1,A30N7QXF4W4VCM,
357,23,3,2,1,0,35.0,0,A1AF25FCVKC87X,
358,23,4,1,1,0,44.0,0,A30N7QXF4W4VCM,
359,23,4,2,1,0,20.0,1,A1AF25FCVKC87X,
360,23,5,1,1,0,33.0,0,A30N7QXF4W4VCM,
361,23,5,2,1,0,18.0,1,A1AF25FCVKC87X,
362,23,6,1,1,0,19.0,1,A30N7QXF4W4VCM,
363,23,6,2,1,0,25.0,0,A1AF25FCVKC87X,
364,23,7,1,1,0,27.0,0,A30N7QXF4W4VCM,
365,23,7,2,1,0,14.0,1,A1AF25FCVKC87X,
366,23,8,1,1,0,29.0,0,A30N7QXF4W4VCM,Guessing what other people might do in this situation.
367,23,8,2,1,0,15.0,1,A1AF25FCVKC87X,No strategy initially til I figured out the other player's plan then I tried to undercut his guess
368,24,1,1,1,0,30.0,1,AUMTP6BXBDBXL,
369,24,1,2,1,0,30.0,1,A2SBISQJE2ZPJQ,
370,24,2,1,1,0,40.0,1,AUMTP6BXBDBXL,
371,24,2,2,1,0,40.0,1,A2SBISQJE2ZPJQ,
372,24,3,1,1,0,40.0,1,AUMTP6BXBDBXL,
373,24,3,2,1,0,60.0,0,A2SBISQJE2ZPJQ,
374,24,4,1,1,0,50.0,0,AUMTP6BXBDBXL,
375,24,4,2,1,0,30.0,1,A2SBISQJE2ZPJQ,
376,24,5,1,1,0,51.0,0,AUMTP6BXBDBXL,
377,24,5,2,1,0,30.0,1,A2SBISQJE2ZPJQ,
378,24,6,1,1,0,60.0,0,AUMTP6BXBDBXL,
379,24,6,2,1,0,30.0,1,A2SBISQJE2ZPJQ,
380,24,7,1,1,0,30.0,1,AUMTP6BXBDBXL,
381,24,7,2,1,0,30.0,1,A2SBISQJE2ZPJQ,
382,24,8,1,1,0,30.0,0,AUMTP6BXBDBXL,I am just entering by guess. lately i pick same number before player 2 choosen
383,24,8,2,1,0,20.0,1,A2SBISQJE2ZPJQ,guess my mind tell
384,25,1,1,1,0,46.0,1,A9NCQ5B04J7TD,
