session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,x45fbbbr,1,consent,Consent,1517236099,4,1,False
2,1,izntdeo1,1,consent,Consent,1517236920,123,9,True
2,2,xd9885c1,1,consent,Consent,1517236929,130,9,True
2,3,y4zb268p,1,consent,Consent,1517236823,21,9,False
2,3,y4zb268p,17,GoR_4_4,WaitForPartnersPage,1517236825,2,9,False
2,3,y4zb268p,18,GoR_4_4,Introduction,1517236853,28,9,False
2,3,y4zb268p,19,GoR_4_4,Guess,1517236860,7,9,False
2,3,y4zb268p,20,GoR_4_4,ResultsWaitPage,1517236861,1,9,False
2,3,y4zb268p,21,GoR_4_4,Results,1517236877,16,9,False
2,3,y4zb268p,26,GoR_4_4,Guess,1517236882,5,10,False
2,3,y4zb268p,27,GoR_4_4,ResultsWaitPage,1517236884,2,10,False
2,3,y4zb268p,28,GoR_4_4,Results,1517236898,14,10,False
2,3,y4zb268p,33,GoR_4_4,Guess,1517236906,8,11,False
2,3,y4zb268p,34,GoR_4_4,ResultsWaitPage,1517236906,0,11,False
2,3,y4zb268p,35,GoR_4_4,Results,1517236915,9,11,False
2,3,y4zb268p,40,GoR_4_4,Guess,1517236921,6,12,False
2,3,y4zb268p,41,GoR_4_4,ResultsWaitPage,1517237012,91,12,False
2,3,y4zb268p,42,GoR_4_4,Results,1517237019,7,12,False
2,3,y4zb268p,47,GoR_4_4,Guess,1517237027,8,13,False
2,3,y4zb268p,48,GoR_4_4,ResultsWaitPage,1517237111,84,13,False
2,3,y4zb268p,49,GoR_4_4,Results,1517237122,11,13,False
2,3,y4zb268p,54,GoR_4_4,Guess,1517237128,6,14,False
2,3,y4zb268p,55,GoR_4_4,ResultsWaitPage,1517237167,39,14,False
2,3,y4zb268p,56,GoR_4_4,Results,1517237175,8,14,False
2,3,y4zb268p,61,GoR_4_4,Guess,1517237184,9,15,False
2,3,y4zb268p,62,GoR_4_4,ResultsWaitPage,1517237225,41,15,False
2,3,y4zb268p,63,GoR_4_4,Results,1517237235,10,15,False
2,3,y4zb268p,68,GoR_4_4,Guess,1517237240,5,16,False
2,3,y4zb268p,69,GoR_4_4,ResultsWaitPage,1517237241,1,16,False
2,3,y4zb268p,71,GoR_4_4,FinalResultsAndDebrief,1517237276,35,16,False
2,4,27arhalq,1,consent,Consent,1517236824,21,9,False
2,4,27arhalq,17,GoR_4_4,WaitForPartnersPage,1517236825,1,9,False
2,4,27arhalq,18,GoR_4_4,Introduction,1517236831,6,9,False
2,4,27arhalq,19,GoR_4_4,Guess,1517236839,8,9,False
2,4,27arhalq,20,GoR_4_4,ResultsWaitPage,1517236861,22,9,False
2,4,27arhalq,21,GoR_4_4,Results,1517236872,11,9,False
2,4,27arhalq,26,GoR_4_4,Guess,1517236877,5,10,False
2,4,27arhalq,27,GoR_4_4,ResultsWaitPage,1517236884,7,10,False
2,4,27arhalq,28,GoR_4_4,Results,1517236892,8,10,False
2,4,27arhalq,33,GoR_4_4,Guess,1517236900,8,11,False
2,4,27arhalq,34,GoR_4_4,ResultsWaitPage,1517236906,6,11,False
2,4,27arhalq,35,GoR_4_4,Results,1517236910,4,11,False
2,4,27arhalq,40,GoR_4_4,Guess,1517236913,3,12,False
2,4,27arhalq,41,GoR_4_4,ResultsWaitPage,1517237012,99,12,False
