participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.consent,player.is_dropout,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
34,4q6gtw3r,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:36:19.389061+00:00,1,A3LFB7XLW00Q61,3FIUS151DWL9XZMSFL6AZJXTD2JGGH,0.00,34,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
35,408h8rhv,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:39:12.674550+00:00,1,ASZ56AVQ9MQUK,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.00,35,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
36,spxxjlbx,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:39:59.441123+00:00,1,A17PAE30BGBO1T,3F1567XTNXOLVETY4B5C1GF8FCX9QE,0.12,36,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
37,7lvkmw4n,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:40:23.531571+00:00,1,A2M72F8KER9L71,3QBD8R3Z222HDWA683HHV39SEJ1O4P,0.00,37,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
38,yswtzfxv,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:42:17.270188+00:00,1,A304PUXIRA930J,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.00,38,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
39,kbtisafx,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:47:17.139397+00:00,1,A2PVZDPID5909B,3J4Q2Z4UTZMW7A66XMF4F0NJDDIQWL,0.00,39,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
40,a3hbnon3,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:52:49.604983+00:00,1,A1Y689M29Q274B,31JLPPHS2VDWV0R28PCYLYHM0J5O34,0.00,40,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
41,272p33k1,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:52:43.505090+00:00,1,A3EZ0H07TSDAPW,3AMYWKA6YC5VSJEKRRAWS1T6AA7O6A,0.00,41,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
42,e9rezehh,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:53:41.343008+00:00,1,ACI1OFQTEMUV0,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.12,42,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
43,o9f64x63,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:55:21.163148+00:00,1,A29A4MRA7I3ZMJ,3N1FSUEFL6JQ9ZJHIU31K9XTA5U4D8,0.00,43,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
44,zq6vcfwc,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:55:34.111982+00:00,1,ABREDVJ6LQDOF,3R0T90IZ1TVWGN6NDZAR9SCEFARGC7,0.88,44,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
45,7v9m183m,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:08:14.020312+00:00,1,A198QA1OQBUJV1,3WYP994K18A7MXIMXEJUUSR8OK66Y3,0.00,45,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
46,ihzlgdd8,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 12:17:42.542935+00:00,1,A2N0FUQBDQRBN5,3EJJQNKU9SOEMLQHF2I4JNN1UB7HRD,0.14,46,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
47,sidfdymd,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 12:22:41.185738+00:00,1,A258MR1IS96JEP,3WYP994K18A7MXIMXEJUUSR8OK66Y3,0.40,47,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
48,7ezw7pxe,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:32:30.558055+00:00,1,A1SBGJGUDG8CAB,3B3WTRP3DCL43VRD20FB5YH5Z7K29W,0.00,48,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
49,hnyibp6t,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 12:32:37.947117+00:00,1,AT6KZZ2OTABWK,3PM8NZGV8ZZBWABW7RBQHJ1QMFOXQL,0.00,49,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
50,qiakrr80,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:33:15.757133+00:00,1,A4SC8G0149GEG,3C5W7UE9CG9KBVD4FY490AHLCERXMY,0.00,50,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
51,bwza4qij,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:44:54.300792+00:00,1,AZZA3J049G7R5,3U0SRXB7CEO6WHCSI0DHO7KXGNGNRS,0.00,51,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
52,y1w7w1sa,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:47:39.903919+00:00,1,AR4XFM7G1W0VQ,3IGI0VL64833Z4KCQ8WDUCFS50WNOJ,0.00,52,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
53,m2jayz45,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:50:21.498337+00:00,1,A2RRC5B4M80XXO,3HRMW88U179CE57TCMF2RWUA276M0S,0.00,53,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
54,lp8yi9rl,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 12:59:15.108152+00:00,1,A1GKD3NG1NNHRP,3YOH7BII0AQXHI86U7QBXCSW7YOVKO,0.00,54,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
55,c8v3bntf,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 12:59:58.385697+00:00,1,A18SXC3JEN1O0U,3U0SRXB7CEO6WHCSI0DHO7KXGNGNRS,0.00,55,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
56,1m0bb8qx,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 13:00:04.506905+00:00,1,ARI7X2A8M3UW0,3IUZPWIU1PQAW78BKHV7JEBAE7QKWN,0.00,56,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
57,if5u8s0n,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 13:05:15.770646+00:00,1,AX06ZUCRNSGB3,3C6FJU71TRCSO88NTWHXAY5OR6OYUX,0.00,57,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
58,93o2jv64,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 13:15:06.545566+00:00,1,A1VZSFHTU51JP0,32AT8R96GMSVSMWEUQP8SCHNALSSUD,0.00,58,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
59,5v0qjifp,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 13:18:20.459872+00:00,1,A39GADIK8RLMVC,38F71OA9GUF3B9MJF4YNU3HE8AWMFZ,0.00,59,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
60,mu965r1e,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 13:18:21.399102+00:00,1,ANTH5IGN5CHN6,3K772S5NP9UPDHLCTWY4KGOIFNIEH0,0.00,60,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
61,j9owgnvy,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 13:22:23.243232+00:00,1,A3L0DCUXI7X3A9,3K772S5NP9UPDHLCTWY4KGOIFNIEH0,0.00,61,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
62,xn9x942k,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 13:31:20.220641+00:00,1,A2LMQ4497NMK3S,3GDTJDAPVVUUWUCW7QSHKB0SL6K8M5,0.00,62,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
63,syx4qqnt,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 13:34:41.071937+00:00,1,ABEYNW9IH10RQ,3TR2532VIQDHR8NNBEIRK5CKBHZ6JD,0.00,63,0,1,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
64,01zbd8ke,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 13:35:58.898813+00:00,1,A2HC9549CZAKNN,308Q0PEVB9W8EG5FR303SEOMO3I9IF,0.00,64,1,0,0.00,1,1,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
1,q1y8351t,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:08.833239+00:00,1,A1TLNLB9D87H6,3D8YOU6S9F3Q5OYHNDM5R7LVSWV6U5,0.00,1,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
2,gygbq10u,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:15.177274+00:00,1,A3VIQ9XPOYB8K6,3OS46CRSLGIQI3NHS3WANTNE6346VU,0.00,2,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
3,8gd7l2vz,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:14.897056+00:00,1,A2541C8MY0BYV3,38YMOXR4MVI3XSNMID169V6SDC66W4,0.00,3,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
4,cm6huczm,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:17.158667+00:00,1,A3GOI327COFGY5,3W8CV64QJ3I8ILUVLLIIS2N7OP19HI,0.50,4,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
5,sv29fs0n,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:17.990626+00:00,1,A2QIZ31TMHU0GD,3D3VGR7TA1YZSDJI0HT2FTMRB6P3RS,0.00,5,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
6,kdd5ksea,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:18.540964+00:00,1,A1BWS5AD2T4NIR,3IJXV6UZ1Y2EIG11LK0PJZOGUOMIR7,1.50,6,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
7,ngbknbc5,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:20.015185+00:00,1,A30VLAIIJIG5IS,3II4UPYCOKQXY46FGRAENCYY6XCDQZ,0.00,7,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
8,fhmtne05,,0,72,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:20.284278+00:00,1,A3ICIAX4XIZCQF,3LO69W1SU4WPJR0TQC3QCB219J5LGS,0.00,8,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
9,gox6vcvm,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:20.393649+00:00,1,A2LV5432PV1S39,308Q0PEVB9W8EG5FR303SEOMO2G9IB,1.50,9,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
10,cov01hmx,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:21.374716+00:00,1,APLBUOPXHPPHZ,3A0EX8ZRN97DS9ZHT50258D02LHBYT,0.00,10,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
11,ss063ru7,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:21.560966+00:00,1,A2UEVVVQY6WTZA,3EG49X351VVIMSSCSIXSBEKZMEC6XX,0.00,11,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
12,zgbj05l1,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:25.531675+00:00,1,AJDXSXAWDDAEO,3SLE99ER0OWDXZ9MPR2LJFM28FLBZK,0.23,12,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
13,o0puib8i,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:26.966046+00:00,1,A1OSRAPSRT934Z,3WEV0KO0ONB9BKLS8VZJICDZOLXDSO,0.00,13,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
14,5atz21r9,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:30.427173+00:00,1,A3KYEJPW3JVVVV,3DZQRBDBSMYBTSJVF6T753RNX883SG,0.00,14,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
15,vh5xsady,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:38.887372+00:00,1,A3FFZN4FO3Q789,34S6N1K2ZW23JNV4AIL8XBE2OJILHR,0.50,15,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
16,qspf93so,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:30:39.656652+00:00,1,A33M7EZ72P8TWF,30MVJZJNHNW49RPL9LL34F3M1H59JN,0.00,16,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
17,cb17csg0,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:45.992109+00:00,1,A2HEP2U556AI0Y,3PZDLQMM0U461TYGEKP27OID5RMC2K,1.01,17,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
18,manrbr0l,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:48.828378+00:00,1,A2640WUUMUMYCQ,3GLB5JMZFYE6LFC1DV52TYUW0A3GD7,0.75,18,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
19,a56a9dzv,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:48.830532+00:00,1,AS2WTWYVRW9BV,386PBUZZXGGZATQUYIOT9OUH1BMLJW,0.00,19,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
20,89w3mc9l,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:52.987971+00:00,1,A3P0P0DRSOX52W,3EA3QWIZ4JERYVETP95KJEPYI9JITK,0.00,20,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
21,0q2rr8zm,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:30:55.811371+00:00,1,ACI8PUCF5OPDC,3IFS6Q0HJJ2QJV1E090U99TCGQ5ISV,0.40,21,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
22,drjwdz3c,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:06.352151+00:00,1,A3Q8YJFHPFWCN2,34T446B1C1XZ5JV2ZXLOO0PY8T2C00,0.64,22,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
23,4gawq0x7,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:17.962441+00:00,1,A18J7H2QA7UQIR,3YGXWBAF710G47D3IY8Q03FBP5IC4G,1.00,23,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
24,qeuvb5m0,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:21.986775+00:00,1,A52FUUEDGSZT9,3P529IW9KZ4J5R4YFSX8UQ2P845LFT,1.00,24,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
25,lb5vxe87,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:31:42.060440+00:00,1,A15VRRHQCLJHC8,3EJPLAJKENZ7RNSRT0LD8Z0AUEA6ZU,0.00,25,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
26,jjz0keeh,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:31:55.225237+00:00,1,ALKVJ5LD9ANQ4,3VA45EW49O60LXDNLLYFX52P2ZRO1C,0.00,26,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
27,7a3cehf9,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:32:10.491013+00:00,1,A35VDLV2QDRUFP,33FOTY3KEN4ZC8GKVGPO2588DL8C13,1.25,27,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
28,l4cy0phy,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:32:14.394156+00:00,1,A3MFK5UEUG95M3,3WI0P0II62BXA5LFT6ZES2832JEDR0,0.00,28,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
29,kg3shag8,,0,72,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:32:15.964108+00:00,1,AZZM966F90AL1,39LNWE0K4VF6Y8TIPEVUOAB01NQIUB,0.00,29,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
30,l1prrl9j,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:33:09.045199+00:00,1,A122UC2R9WJK0C,3DZQRBDBSMYBTSJVF6T753RNX883SG,0.98,30,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
31,38de3o8d,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:33:39.096570+00:00,1,A2G1CPU70FHS68,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.00,31,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
32,fuouimlt,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:33:47.422076+00:00,1,ANYB94DHDJKNO,38SKSKU7R2G3FI6OG03TXNFHOWXLIK,0.52,32,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
33,zpfvfqkj,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:35:50.686330+00:00,1,A3GLUDQZGEJL5G,39U1BHVTDMAC8SWA46YXF8N9ZRM3T5,0.00,33,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
34,4q6gtw3r,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:36:19.389061+00:00,1,A3LFB7XLW00Q61,3FIUS151DWL9XZMSFL6AZJXTD2JGGH,0.00,34,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
35,408h8rhv,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-29 11:39:12.674550+00:00,1,ASZ56AVQ9MQUK,37ZHEEHM6X5PAUZ3R3VWACVRAUV73X,0.00,35,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
36,spxxjlbx,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-29 11:39:59.441123+00:00,1,A17PAE30BGBO1T,3F1567XTNXOLVETY4B5C1GF8FCX9QE,0.12,36,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
37,7lvkmw4n,,0,17,72,GoR_4_4,1,WaitForPartnersPage,172.16.176.137,2018-01-29 11:40:23.531571+00:00,1,A2M72F8KER9L71,3QBD8R3Z222HDWA683HHV39SEJ1O4P,0.00,37,0,0,0.00,1,2,pcpx3ekc,,,3DZKABX2ZIODC0YOCS4BLAJ0ET2VC3,3HDDSJH827TAQE58PC5N1UM2Q0ZPWU,,0
