participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8_3.1.player.id_in_group,GoR_8_3.1.player.guess,GoR_8_3.1.player.is_winner,GoR_8_3.1.player.strategy_guess,GoR_8_3.1.player.payoff,GoR_8_3.1.group.id_in_subsession,GoR_8_3.1.group.two_thirds_avg,GoR_8_3.1.group.best_guess,GoR_8_3.1.group.num_winners,GoR_8_3.1.group.high,GoR_8_3.1.group.split,GoR_8_3.1.group.timeout,GoR_8_3.1.subsession.round_number,GoR_8_3.2.player.id_in_group,GoR_8_3.2.player.guess,GoR_8_3.2.player.is_winner,GoR_8_3.2.player.strategy_guess,GoR_8_3.2.player.payoff,GoR_8_3.2.group.id_in_subsession,GoR_8_3.2.group.two_thirds_avg,GoR_8_3.2.group.best_guess,GoR_8_3.2.group.num_winners,GoR_8_3.2.group.high,GoR_8_3.2.group.split,GoR_8_3.2.group.timeout,GoR_8_3.2.subsession.round_number,GoR_8_3.3.player.id_in_group,GoR_8_3.3.player.guess,GoR_8_3.3.player.is_winner,GoR_8_3.3.player.strategy_guess,GoR_8_3.3.player.payoff,GoR_8_3.3.group.id_in_subsession,GoR_8_3.3.group.two_thirds_avg,GoR_8_3.3.group.best_guess,GoR_8_3.3.group.num_winners,GoR_8_3.3.group.high,GoR_8_3.3.group.split,GoR_8_3.3.group.timeout,GoR_8_3.3.subsession.round_number,GoR_8_3.4.player.id_in_group,GoR_8_3.4.player.guess,GoR_8_3.4.player.is_winner,GoR_8_3.4.player.strategy_guess,GoR_8_3.4.player.payoff,GoR_8_3.4.group.id_in_subsession,GoR_8_3.4.group.two_thirds_avg,GoR_8_3.4.group.best_guess,GoR_8_3.4.group.num_winners,GoR_8_3.4.group.high,GoR_8_3.4.group.split,GoR_8_3.4.group.timeout,GoR_8_3.4.subsession.round_number,GoR_8_3.5.player.id_in_group,GoR_8_3.5.player.guess,GoR_8_3.5.player.is_winner,GoR_8_3.5.player.strategy_guess,GoR_8_3.5.player.payoff,GoR_8_3.5.group.id_in_subsession,GoR_8_3.5.group.two_thirds_avg,GoR_8_3.5.group.best_guess,GoR_8_3.5.group.num_winners,GoR_8_3.5.group.high,GoR_8_3.5.group.split,GoR_8_3.5.group.timeout,GoR_8_3.5.subsession.round_number,GoR_8_3.6.player.id_in_group,GoR_8_3.6.player.guess,GoR_8_3.6.player.is_winner,GoR_8_3.6.player.strategy_guess,GoR_8_3.6.player.payoff,GoR_8_3.6.group.id_in_subsession,GoR_8_3.6.group.two_thirds_avg,GoR_8_3.6.group.best_guess,GoR_8_3.6.group.num_winners,GoR_8_3.6.group.high,GoR_8_3.6.group.split,GoR_8_3.6.group.timeout,GoR_8_3.6.subsession.round_number,GoR_8_3.7.player.id_in_group,GoR_8_3.7.player.guess,GoR_8_3.7.player.is_winner,GoR_8_3.7.player.strategy_guess,GoR_8_3.7.player.payoff,GoR_8_3.7.group.id_in_subsession,GoR_8_3.7.group.two_thirds_avg,GoR_8_3.7.group.best_guess,GoR_8_3.7.group.num_winners,GoR_8_3.7.group.high,GoR_8_3.7.group.split,GoR_8_3.7.group.timeout,GoR_8_3.7.subsession.round_number,GoR_8_3.8.player.id_in_group,GoR_8_3.8.player.guess,GoR_8_3.8.player.is_winner,GoR_8_3.8.player.strategy_guess,GoR_8_3.8.player.payoff,GoR_8_3.8.group.id_in_subsession,GoR_8_3.8.group.two_thirds_avg,GoR_8_3.8.group.best_guess,GoR_8_3.8.group.num_winners,GoR_8_3.8.group.high,GoR_8_3.8.group.split,GoR_8_3.8.group.timeout,GoR_8_3.8.subsession.round_number
74,3byonhao,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:01.821687+00:00,1,AIQCUDXWP97NP,3PJ71Z61R5LXEA9HJWFX0F708L991U,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,74,1,0,0.00,1,1,74,0,0,0.00,1,2,74,0,0,0.00,1,3,74,0,0,0.00,1,4,74,0,0,0.00,1,5,74,0,0,0.00,1,6,74,0,0,0.00,1,7,74,0,0,0.00,1,8,2,56,0,,0.00,8,42.75,50,2,1,0,0,1,2,70,0,,0.00,8,39.42,45,2,1,0,0,2,2,70,0,,0.00,8,37.0,35,2,1,0,0,3,2,90,0,,0.00,8,30.75,33,1,1,0,0,4,2,89,0,,0.00,8,24.75,26,2,1,0,0,5,2,50,0,,0.00,8,20.92,20,1,1,0,0,6,2,45,0,,0.00,8,14.75,16,2,1,0,0,7,2,67,0,using previous guesses,0.00,8,17.83,13,1,1,0,0,8
75,jp6ovukv,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:07.252067+00:00,1,A2SC7SYQ22RJBR,30BUDKLTXEEDXO1HSUXVVJLSBYUE5R,1.43,$3.43,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,75,1,0,0.00,1,1,75,0,0,0.00,1,2,75,0,0,0.00,1,3,75,0,0,0.00,1,4,75,0,0,0.00,1,5,75,0,0,0.00,1,6,75,0,0,0.00,1,7,75,0,0,0.00,1,8,1,50,1,,0.50,8,42.75,50,2,1,0,0,1,1,45,1,,0.45,8,39.42,45,2,1,0,0,2,1,35,1,,0.35,8,37.0,35,2,1,0,0,3,1,27,0,,0.00,8,30.75,33,1,1,0,0,4,1,38,0,,0.00,8,24.75,26,2,1,0,0,5,1,24,0,,0.00,8,20.92,20,1,1,0,0,6,1,22,0,,0.00,8,14.75,16,2,1,0,0,7,1,13,1,the numbers are always less than the previous ones,0.13,8,17.83,13,1,1,0,0,8
76,407j3zso,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:36:11.599924+00:00,1,A13A4C2JL96V7T,3JCG6DTRV49RNDAKLDGYNB5XQX5QQS,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,76,0,1,0.00,1,1,76,0,0,0.00,1,2,76,0,0,0.00,1,3,76,0,0,0.00,1,4,76,0,0,0.00,1,5,76,0,0,0.00,1,6,76,0,0,0.00,1,7,76,0,0,0.00,1,8,76,,0,,0.00,1,,,,0,0,0,1,76,,0,,0.00,1,,,,0,0,0,2,76,,0,,0.00,1,,,,0,0,0,3,76,,0,,0.00,1,,,,0,0,0,4,76,,0,,0.00,1,,,,0,0,0,5,76,,0,,0.00,1,,,,0,0,0,6,76,,0,,0.00,1,,,,0,0,0,7,76,,0,,0.00,1,,,,0,0,0,8
77,6e0sd2fb,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:12.095040+00:00,1,A2QN0EGBRGJU1M,3VSOLARPKCSTODNW60TGO8MX65N93M,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,77,1,0,0.00,1,1,77,0,0,0.00,1,2,77,0,0,0.00,1,3,77,0,0,0.00,1,4,77,0,0,0.00,1,5,77,0,0,0.00,1,6,77,0,0,0.00,1,7,77,0,0,0.00,1,8,2,65,0,,0.00,9,33.0,37,1,0,0,0,1,2,55,0,,0.00,9,29.08,24,1,0,0,0,2,2,37,0,,0.00,9,21.67,23,1,0,0,0,3,2,15,0,,0.00,9,28.33,31,1,0,0,0,4,2,26,0,,0.00,9,14.58,16,1,0,0,0,5,2,22,0,,0.00,9,12.83,13,2,0,0,0,6,2,10,0,,0.00,9,15.17,15,1,0,0,0,7,2,9,0,Tried to get the closest to the average. ,0.00,9,17.0,19,1,0,0,0,8
78,prc1eas4,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:20.451878+00:00,1,A73CNVUAKO1AY,3DIP6YHAPDBWK6KJQS4Y73VJDOVE8T,0.50,$2.50,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,78,1,0,0.00,1,1,78,0,0,0.00,1,2,78,0,0,0.00,1,3,78,0,0,0.00,1,4,78,0,0,0.00,1,5,78,0,0,0.00,1,6,78,0,0,0.00,1,7,78,0,0,0.00,1,8,4,77,0,,0.00,10,36.42,34,1,1,1,0,1,4,75,0,,0.00,10,32.5,30,1,1,1,0,2,4,34,0,,0.00,10,23.5,28,1,1,1,0,3,4,25,0,,0.00,10,15.67,15,1,1,1,0,4,4,12,0,,0.00,10,8.0,9,2,1,1,0,5,4,5,0,,0.00,10,15.5,13,1,1,1,0,6,4,7,0,,0.00,10,9.75,9,1,1,1,0,7,4,7,1,"The average was getting lesser than the previous once, since every one choosing the closest to the previous average. ",0.50,10,8.08,7,2,1,1,0,8
79,o0snd2vr,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:23.082561+00:00,1,A2CB5677XPH3HW,3HUTX6F6VV67AIVJ4PYT2OCUVQ9O24,0.45,$2.45,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,79,1,0,0.00,1,1,79,0,0,0.00,1,2,79,0,0,0.00,1,3,79,0,0,0.00,1,4,79,0,0,0.00,1,5,79,0,0,0.00,1,6,79,0,0,0.00,1,7,79,0,0,0.00,1,8,5,70,0,,0.00,12,40.58,40,1,1,0,0,1,5,50,0,,0.00,12,30.08,17,1,1,0,0,2,5,60,0,,0.00,12,25.42,20,2,1,0,0,3,5,20,0,,0.00,12,23.5,25,2,1,0,0,4,5,21,0,,0.00,12,25.17,23,2,1,0,0,5,5,24,1,,0.24,12,18.75,24,2,1,0,0,6,5,21,1,,0.21,12,20.42,21,1,1,0,0,7,5,21,0,It became obvious it was not random generation,0.00,12,14.25,19,1,1,0,0,8
80,xq00kjt8,,0,72,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:27.333672+00:00,1,A1IZH46P2BIQCI,3MRNMEIQW6PM77Q2OM2I6QZ4XCTLDT,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,80,1,0,0.00,1,1,80,0,0,0.00,1,2,80,0,0,0.00,1,3,80,0,0,0.00,1,4,80,0,0,0.00,1,5,80,0,0,0.00,1,6,80,0,0,0.00,1,7,80,0,0,0.00,1,8,8,50,0,,0.00,14,,,,1,1,1,1,8,,0,,0.00,14,,,,1,1,1,2,8,,0,,0.00,14,,,,1,1,1,3,8,,0,,0.00,14,,,,1,1,1,4,8,,0,,0.00,14,,,,1,1,1,5,8,,0,,0.00,14,,,,1,1,1,6,8,,0,,0.00,14,,,,1,1,1,7,8,,0,,0.00,14,,,,1,1,1,8
81,asxbjyxi,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:27.543774+00:00,1,A1NRZ7O1TEJB1V,31JLPPHS2VDWV0R28PCYLYHM149O3F,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,81,1,0,0.00,1,1,81,0,0,0.00,1,2,81,0,0,0.00,1,3,81,0,0,0.00,1,4,81,0,0,0.00,1,5,81,0,0,0.00,1,6,81,0,0,0.00,1,7,81,0,0,0.00,1,8,1,5,0,,0.00,9,33.0,37,1,0,0,0,1,1,35,0,,0.00,9,29.08,24,1,0,0,0,2,1,75,0,,0.00,9,21.67,23,1,0,0,0,3,1,65,0,,0.00,9,28.33,31,1,0,0,0,4,1,33,0,,0.00,9,14.58,16,1,0,0,0,5,1,21,0,,0.00,9,12.83,13,2,0,0,0,6,1,33,0,,0.00,9,15.17,15,1,0,0,0,7,1,33,0,guessing my favorite colours ,0.00,9,17.0,19,1,0,0,0,8
82,qe1wxcjn,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:35.503512+00:00,1,A24BRTWG07T53Z,3QBD8R3Z222HDWA683HHV39SF45O40,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,82,1,0,0.00,1,1,82,0,0,0.00,1,2,82,0,0,0.00,1,3,82,0,0,0.00,1,4,82,0,0,0.00,1,5,82,0,0,0.00,1,6,82,0,0,0.00,1,7,82,0,0,0.00,1,8,7,70,0,,0.00,11,,,,1,1,1,1,7,,0,,0.00,11,,,,1,1,1,2,7,,0,,0.00,11,,,,1,1,1,3,7,,0,,0.00,11,,,,1,1,1,4,7,,0,,0.00,11,,,,1,1,1,5,7,,0,,0.00,11,,,,1,1,1,6,7,,0,,0.00,11,,,,1,1,1,7,7,,0,No strategy. I went with the luck and chose a random number.,0.00,11,,,,1,1,1,8
83,enfjuu9l,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:43.444443+00:00,1,A3BMEBBDIHI6DU,3X1FV8S5JYASFWCN4G5WZK0312BGVH,1.00,$3.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,83,1,0,0.00,1,1,83,0,0,0.00,1,2,83,0,0,0.00,1,3,83,0,0,0.00,1,4,83,0,0,0.00,1,5,83,0,0,0.00,1,6,83,0,0,0.00,1,7,83,0,0,0.00,1,8,7,77,0,,0.00,10,36.42,34,1,1,1,0,1,7,62,0,,0.00,10,32.5,30,1,1,1,0,2,7,54,0,,0.00,10,23.5,28,1,1,1,0,3,7,15,1,,1.00,10,15.67,15,1,1,1,0,4,7,3,0,,0.00,10,8.0,9,2,1,1,0,5,7,23,0,,0.00,10,15.5,13,1,1,1,0,6,7,21,0,,0.00,10,9.75,9,1,1,1,0,7,7,15,0,just tried to guess based on the previous number.,0.00,10,8.08,7,2,1,1,0,8
84,u4l3x4of,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:44.559728+00:00,1,AS7IGPU2RHT6I,3RANCT1ZVG0WB0FCJ43D2N7N7IABU6,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,84,1,0,0.00,1,1,84,0,0,0.00,1,2,84,0,0,0.00,1,3,84,0,0,0.00,1,4,84,0,0,0.00,1,5,84,0,0,0.00,1,6,84,0,0,0.00,1,7,84,0,0,0.00,1,8,6,33,0,,0.00,12,40.58,40,1,1,0,0,1,6,44,0,,0.00,12,30.08,17,1,1,0,0,2,6,66,0,,0.00,12,25.42,20,2,1,0,0,3,6,35,0,,0.00,12,23.5,25,2,1,0,0,4,6,33,0,,0.00,12,25.17,23,2,1,0,0,5,6,45,0,,0.00,12,18.75,24,2,1,0,0,6,6,70,0,,0.00,12,20.42,21,1,1,0,0,7,6,25,0,"At first, I went with my luckiest numbers. Then as the game progressed, I tried to fluctuate the numbers up and down. ",0.00,12,14.25,19,1,1,0,0,8
85,dndre0gl,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:47.563758+00:00,1,A2CX92GOFJSA1Q,3DL65MZB8EYYW9AW74K39PR23FGECZ,2.50,$4.50,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,85,1,0,0.00,1,1,85,0,0,0.00,1,2,85,0,0,0.00,1,3,85,0,0,0.00,1,4,85,0,0,0.00,1,5,85,0,0,0.00,1,6,85,0,0,0.00,1,7,85,0,0,0.00,1,8,1,80,0,,0.00,10,36.42,34,1,1,1,0,1,1,29,0,,0.00,10,32.5,30,1,1,1,0,2,1,29,0,,0.00,10,23.5,28,1,1,1,0,3,1,25,0,,0.00,10,15.67,15,1,1,1,0,4,1,9,1,,0.50,10,8.0,9,2,1,1,0,5,1,13,1,,1.00,10,15.5,13,1,1,1,0,6,1,9,1,,1.00,10,9.75,9,1,1,1,0,7,1,15,0,I followed the progression of the average and made my guess on how it was progressing down or up.,0.00,10,8.08,7,2,1,1,0,8
86,xmbmaaty,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:50.685700+00:00,1,AIKESJEH38RQP,326O153BMJH811GA70FETV9KOFSEDZ,0.50,$2.50,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,86,1,0,0.00,1,1,86,0,0,0.00,1,2,86,0,0,0.00,1,3,86,0,0,0.00,1,4,86,0,0,0.00,1,5,86,0,0,0.00,1,6,86,0,0,0.00,1,7,86,0,0,0.00,1,8,5,45,0,,0.00,10,36.42,34,1,1,1,0,1,5,75,0,,0.00,10,32.5,30,1,1,1,0,2,5,35,0,,0.00,10,23.5,28,1,1,1,0,3,5,26,0,,0.00,10,15.67,15,1,1,1,0,4,5,7,1,,0.50,10,8.0,9,2,1,1,0,5,5,2,0,,0.00,10,15.5,13,1,1,1,0,6,5,23,0,,0.00,10,9.75,9,1,1,1,0,7,5,18,0,"I first tried using the most recent number average, then i started trying to guess who much it would go down",0.00,10,8.08,7,2,1,1,0,8
87,dsksuy09,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:36:55.422969+00:00,1,A29AX5O8KL48F8,30MVJZJNHNW49RPL9LL34F3M229J98,1.50,$3.50,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,87,1,0,0.00,1,1,87,0,0,0.00,1,2,87,0,0,0.00,1,3,87,0,0,0.00,1,4,87,0,0,0.00,1,5,87,0,0,0.00,1,6,87,0,0,0.00,1,7,87,0,0,0.00,1,8,3,52,0,,0.00,10,36.42,34,1,1,1,0,1,3,22,0,,0.00,10,32.5,30,1,1,1,0,2,3,28,1,,1.00,10,23.5,28,1,1,1,0,3,3,22,0,,0.00,10,15.67,15,1,1,1,0,4,3,12,0,,0.00,10,8.0,9,2,1,1,0,5,3,100,0,,0.00,10,15.5,13,1,1,1,0,6,3,6,0,,0.00,10,9.75,9,1,1,1,0,7,3,7,1,"Guess lower than I thought others would guess. I knew each person would begin to guess lower than the previous round's average, so it was important to beat them to the punch by guessing about 2/3 lower than they would",0.50,10,8.08,7,2,1,1,0,8
88,pphwkwhd,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:00.172599+00:00,1,A2A1D52ZPSW6L9,3PPTZCWALR3015BB89ZBE4H1V0QQZM,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,88,1,0,0.00,1,1,88,0,0,0.00,1,2,88,0,0,0.00,1,3,88,0,0,0.00,1,4,88,0,0,0.00,1,5,88,0,0,0.00,1,6,88,0,0,0.00,1,7,88,0,0,0.00,1,8,6,52,0,,0.00,10,36.42,34,1,1,1,0,1,6,47,0,,0.00,10,32.5,30,1,1,1,0,2,6,34,0,,0.00,10,23.5,28,1,1,1,0,3,6,26,0,,0.00,10,15.67,15,1,1,1,0,4,6,13,0,,0.00,10,8.0,9,2,1,1,0,5,6,11,0,,0.00,10,15.5,13,1,1,1,0,6,6,11,0,,0.00,10,9.75,9,1,1,1,0,7,6,10,0,Tried to see a pattern in the past numbers ,0.00,10,8.08,7,2,1,1,0,8
89,6w253ssc,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:13.119672+00:00,1,A29CCD6DOOQCGB,3WLEIWSYHP0XI19W0C33IFFTJ4VH29,0.48,$2.48,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,89,1,0,0.00,1,1,89,0,0,0.00,1,2,89,0,0,0.00,1,3,89,0,0,0.00,1,4,89,0,0,0.00,1,5,89,0,0,0.00,1,6,89,0,0,0.00,1,7,89,0,0,0.00,1,8,4,85,0,,0.00,12,40.58,40,1,1,0,0,1,4,67,0,,0.00,12,30.08,17,1,1,0,0,2,4,40,0,,0.00,12,25.42,20,2,1,0,0,3,4,25,1,,0.25,12,23.5,25,2,1,0,0,4,4,23,1,,0.23,12,25.17,23,2,1,0,0,5,4,26,0,,0.00,12,18.75,24,2,1,0,0,6,4,25,0,,0.00,12,20.42,21,1,1,0,0,7,4,20,0,I thought that everyone would chose high numbers to maximize payouts but after a couple of rounds that was obviously not the case. Then I guessed lower numbers just to try to get a little extra money in bonus. ,0.00,12,14.25,19,1,1,0,0,8
90,odx0susi,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:14.967628+00:00,1,AQ5KOKZQSZU0B,3AMYWKA6YC5VSJEKRRAWS1T6BVBO6L,0.00,$2.00,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,90,1,0,0.00,1,1,90,0,0,0.00,1,2,90,0,0,0.00,1,3,90,0,0,0.00,1,4,90,0,0,0.00,1,5,90,0,0,0.00,1,6,90,0,0,0.00,1,7,90,0,0,0.00,1,8,7,50,0,,0.00,14,,,,1,1,1,1,7,,0,,0.00,14,,,,1,1,1,2,7,,0,,0.00,14,,,,1,1,1,3,7,,0,,0.00,14,,,,1,1,1,4,7,,0,,0.00,14,,,,1,1,1,5,7,,0,,0.00,14,,,,1,1,1,6,7,,0,,0.00,14,,,,1,1,1,7,7,,0," I thought that choosing 50 would give me the best chance of being near what other players would pick, so I was going to go with that on every round.",0.00,14,,,,1,1,1,8
91,ybhhlcpy,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:21.422438+00:00,1,AXP28DUITGDJ8,3Z4GS9HPNWT7BD0QTFYMNT77GHL77D,0.17,$2.17,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,91,1,0,0.00,1,1,91,0,0,0.00,1,2,91,0,0,0.00,1,3,91,0,0,0.00,1,4,91,0,0,0.00,1,5,91,0,0,0.00,1,6,91,0,0,0.00,1,7,91,0,0,0.00,1,8,7,30,0,,0.00,12,40.58,40,1,1,0,0,1,7,17,1,,0.17,12,30.08,17,1,1,0,0,2,7,16,0,,0.00,12,25.42,20,2,1,0,0,3,7,45,0,,0.00,12,23.5,25,2,1,0,0,4,7,64,0,,0.00,12,25.17,23,2,1,0,0,5,7,26,0,,0.00,12,18.75,24,2,1,0,0,6,7,31,0,,0.00,12,20.42,21,1,1,0,0,7,7,22,0,Random chance,0.00,12,14.25,19,1,1,0,0,8
92,80evwzz5,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:23.124078+00:00,1,A1AULL8HT23K1H,3NS0A6KXC5R9OGHX5DUZKQDZPDHGZH,0.60,$2.60,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,92,1,0,0.00,1,1,92,0,0,0.00,1,2,92,0,0,0.00,1,3,92,0,0,0.00,1,4,92,0,0,0.00,1,5,92,0,0,0.00,1,6,92,0,0,0.00,1,7,92,0,0,0.00,1,8,2,40,1,,0.40,12,40.58,40,1,1,0,0,1,2,10,0,,0.00,12,30.08,17,1,1,0,0,2,2,20,1,,0.20,12,25.42,20,2,1,0,0,3,2,70,0,,0.00,12,23.5,25,2,1,0,0,4,2,60,0,,0.00,12,25.17,23,2,1,0,0,5,2,30,0,,0.00,12,18.75,24,2,1,0,0,6,2,30,0,,0.00,12,20.42,21,1,1,0,0,7,2,20,0,I did not really have a strategy.  I was just taking guesses in hopes that I would be closer to the actual number than others.  ,0.00,12,14.25,19,1,1,0,0,8
93,91hcf8j0,,0,73,72,GoR_8_3,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:37:25.158480+00:00,1,A1SFQXFNQREMP2,3EICBYG645F67PWOL5VU654U8NCJCP,0.19,$2.19,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0,$2.00,0.01,93,1,0,0.00,1,1,93,0,0,0.00,1,2,93,0,0,0.00,1,3,93,0,0,0.00,1,4,93,0,0,0.00,1,5,93,0,0,0.00,1,6,93,0,0,0.00,1,7,93,0,0,0.00,1,8,3,42,0,,0.00,12,40.58,40,1,1,0,0,1,3,50,0,,0.00,12,30.08,17,1,1,0,0,2,3,50,0,,0.00,12,25.42,20,2,1,0,0,3,3,50,0,,0.00,12,23.5,25,2,1,0,0,4,3,50,0,,0.00,12,25.17,23,2,1,0,0,5,3,25,0,,0.00,12,18.75,24,2,1,0,0,6,3,24,0,,0.00,12,20.42,21,1,1,0,0,7,3,19,1,I pressed numbers real good.,0.19,12,14.25,19,1,1,0,0,8
