session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,v7zvt78i,1,consent,Consent,1518442597,131,1,True
1,2,q1cwknas,1,consent,Consent,1518442597,128,1,True
1,3,629ak6or,1,consent,Consent,1518442484,14,1,False
1,3,629ak6or,17,GoR_8_3,WaitForPartnersPage,1518442503,19,1,False
1,3,629ak6or,18,GoR_8_3,Introduction,1518442542,39,1,False
1,3,629ak6or,19,GoR_8_3,Guess,1518442562,20,1,False
1,3,629ak6or,20,GoR_8_3,ResultsWaitPage,1518442572,10,1,False
1,3,629ak6or,21,GoR_8_3,Results,1518442578,6,1,False
1,3,629ak6or,26,GoR_8_3,Guess,1518442585,7,2,False
1,3,629ak6or,27,GoR_8_3,ResultsWaitPage,1518442604,19,2,False
1,3,629ak6or,28,GoR_8_3,Results,1518442611,7,2,False
1,3,629ak6or,33,GoR_8_3,Guess,1518442615,4,3,False
1,3,629ak6or,34,GoR_8_3,ResultsWaitPage,1518442631,16,3,False
1,3,629ak6or,35,GoR_8_3,Results,1518442635,4,3,False
1,3,629ak6or,40,GoR_8_3,Guess,1518442639,4,4,False
1,3,629ak6or,41,GoR_8_3,ResultsWaitPage,1518442650,11,4,False
1,3,629ak6or,42,GoR_8_3,Results,1518442657,7,4,False
1,3,629ak6or,47,GoR_8_3,Guess,1518442660,3,5,False
1,3,629ak6or,48,GoR_8_3,ResultsWaitPage,1518442677,17,5,False
1,3,629ak6or,49,GoR_8_3,Results,1518442688,11,5,False
1,3,629ak6or,54,GoR_8_3,Guess,1518442691,3,6,False
1,3,629ak6or,55,GoR_8_3,ResultsWaitPage,1518442691,0,6,False
1,3,629ak6or,56,GoR_8_3,Results,1518442695,4,6,False
1,3,629ak6or,61,GoR_8_3,Guess,1518442698,3,7,False
1,3,629ak6or,62,GoR_8_3,ResultsWaitPage,1518442718,20,7,False
1,3,629ak6or,63,GoR_8_3,Results,1518442724,6,7,False
1,3,629ak6or,68,GoR_8_3,Guess,1518442728,4,8,False
1,3,629ak6or,69,GoR_8_3,ResultsWaitPage,1518442739,11,8,False
1,3,629ak6or,71,GoR_8_3,FinalResultsAndDebrief,1518442758,19,8,False
1,4,tyte17x7,1,consent,Consent,1518442509,38,1,False
1,4,tyte17x7,17,GoR_8_3,WaitForPartnersPage,1518442517,8,1,False
1,4,tyte17x7,18,GoR_8_3,Introduction,1518442585,68,1,False
