participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8.1.player.id_in_group,GoR_8.1.player.guess,GoR_8.1.player.is_winner,GoR_8.1.player.strategy_guess,GoR_8.1.player.timeout,GoR_8.1.player.payoff,GoR_8.1.group.id_in_subsession,GoR_8.1.group.two_thirds_avg,GoR_8.1.group.best_guess,GoR_8.1.group.num_winners,GoR_8.1.group.high_info,GoR_8.1.group.split,GoR_8.1.subsession.round_number,GoR_8.2.player.id_in_group,GoR_8.2.player.guess,GoR_8.2.player.is_winner,GoR_8.2.player.strategy_guess,GoR_8.2.player.timeout,GoR_8.2.player.payoff,GoR_8.2.group.id_in_subsession,GoR_8.2.group.two_thirds_avg,GoR_8.2.group.best_guess,GoR_8.2.group.num_winners,GoR_8.2.group.high_info,GoR_8.2.group.split,GoR_8.2.subsession.round_number,GoR_8.3.player.id_in_group,GoR_8.3.player.guess,GoR_8.3.player.is_winner,GoR_8.3.player.strategy_guess,GoR_8.3.player.timeout,GoR_8.3.player.payoff,GoR_8.3.group.id_in_subsession,GoR_8.3.group.two_thirds_avg,GoR_8.3.group.best_guess,GoR_8.3.group.num_winners,GoR_8.3.group.high_info,GoR_8.3.group.split,GoR_8.3.subsession.round_number,GoR_8.4.player.id_in_group,GoR_8.4.player.guess,GoR_8.4.player.is_winner,GoR_8.4.player.strategy_guess,GoR_8.4.player.timeout,GoR_8.4.player.payoff,GoR_8.4.group.id_in_subsession,GoR_8.4.group.two_thirds_avg,GoR_8.4.group.best_guess,GoR_8.4.group.num_winners,GoR_8.4.group.high_info,GoR_8.4.group.split,GoR_8.4.subsession.round_number,GoR_8.5.player.id_in_group,GoR_8.5.player.guess,GoR_8.5.player.is_winner,GoR_8.5.player.strategy_guess,GoR_8.5.player.timeout,GoR_8.5.player.payoff,GoR_8.5.group.id_in_subsession,GoR_8.5.group.two_thirds_avg,GoR_8.5.group.best_guess,GoR_8.5.group.num_winners,GoR_8.5.group.high_info,GoR_8.5.group.split,GoR_8.5.subsession.round_number,GoR_8.6.player.id_in_group,GoR_8.6.player.guess,GoR_8.6.player.is_winner,GoR_8.6.player.strategy_guess,GoR_8.6.player.timeout,GoR_8.6.player.payoff,GoR_8.6.group.id_in_subsession,GoR_8.6.group.two_thirds_avg,GoR_8.6.group.best_guess,GoR_8.6.group.num_winners,GoR_8.6.group.high_info,GoR_8.6.group.split,GoR_8.6.subsession.round_number,GoR_8.7.player.id_in_group,GoR_8.7.player.guess,GoR_8.7.player.is_winner,GoR_8.7.player.strategy_guess,GoR_8.7.player.timeout,GoR_8.7.player.payoff,GoR_8.7.group.id_in_subsession,GoR_8.7.group.two_thirds_avg,GoR_8.7.group.best_guess,GoR_8.7.group.num_winners,GoR_8.7.group.high_info,GoR_8.7.group.split,GoR_8.7.subsession.round_number,GoR_8.8.player.id_in_group,GoR_8.8.player.guess,GoR_8.8.player.is_winner,GoR_8.8.player.strategy_guess,GoR_8.8.player.timeout,GoR_8.8.player.payoff,GoR_8.8.group.id_in_subsession,GoR_8.8.group.two_thirds_avg,GoR_8.8.group.best_guess,GoR_8.8.group.num_winners,GoR_8.8.group.high_info,GoR_8.8.group.split,GoR_8.8.subsession.round_number
11,16srkezv,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:10.467284+00:00,1,A35D31QHYQUF9V,3E7TUJ2EGD5R65PTZPZS1H89WIW9D3,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,11,1,0,0.00,1,1,11,0,0,0.00,1,2,11,0,0,0.00,1,3,11,0,0,0.00,1,4,11,0,0,0.00,1,5,11,0,0,0.00,1,6,11,0,0,0.00,1,7,11,0,0,0.00,1,8,2,34,0,,0,0.00,4,18.0,27,1,1,0,1,2,23,0,,0,0.00,4,11.0,0,4,1,0,2,2,0,1,,1,0.00,4,6.58,0,4,1,0,3,2,0,0,,1,0.00,4,6.42,5,2,1,0,4,2,0,1,,1,0.00,4,1.33,0,5,1,0,5,2,0,1,,1,0.00,4,0.5,0,6,1,0,6,2,0,1,,1,0.00,4,0.25,0,6,1,0,7,2,0,1,,1,0.00,4,0.17,0,6,1,0,8
12,qzwwsi3x,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:10.511039+00:00,1,A1JRP3B1LNXJRP,3T111IHZ5F9L7F8YHQUC66PDBJNR9R,0.21,$0.46,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,12,1,0,0.00,1,1,12,0,0,0.00,1,2,12,0,0,0.00,1,3,12,0,0,0.00,1,4,12,0,0,0.00,1,5,12,0,0,0.00,1,6,12,0,0,0.00,1,7,12,0,0,0.00,1,8,1,65,0,,0,0.00,2,37.33,45,1,0,1,1,1,42,0,,0,0.00,2,26.58,24,1,0,1,2,1,10,0,,0,0.00,2,20.58,22,1,0,1,3,1,30,0,,0,0.00,2,24.58,26,1,0,1,4,1,22,0,,0,0.00,2,29.25,30,1,0,1,5,1,25,0,,0,0.00,2,22.0,23,1,0,1,6,1,21,1,,0,0.21,2,22.0,21,1,0,1,7,1,22,0,Trying to get close to the previous rounds while trying to think of what others might guess. ,0,0.00,2,16.0,19,1,0,1,8
13,q8mcujy8,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:10.529527+00:00,1,AZDRKFTM4LARP,3N8OEVH1FS9LHPKORNWQ91FXVVPOOT,0.45,$0.70,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,13,1,0,0.00,1,1,13,0,0,0.00,1,2,13,0,0,0.00,1,3,13,0,0,0.00,1,4,13,0,0,0.00,1,5,13,0,0,0.00,1,6,13,0,0,0.00,1,7,13,0,0,0.00,1,8,5,54,0,,0,0.00,2,37.33,45,1,0,1,1,5,12,0,,0,0.00,2,26.58,24,1,0,1,2,5,65,0,,0,0.00,2,20.58,22,1,0,1,3,5,26,1,,0,0.26,2,24.58,26,1,0,1,4,5,89,0,,0,0.00,2,29.25,30,1,0,1,5,5,33,0,,0,0.00,2,22.0,23,1,0,1,6,5,49,0,,0,0.00,2,22.0,21,1,0,1,7,5,19,1,I jumped around hoping that the number would also jump around when people kept there guess close to their previous guess.,0,0.19,2,16.0,19,1,0,1,8
14,g29pc5nw,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:10.789683+00:00,1,ATOPSQ6JDYZ6H,39RP059MEICDYSA3A2CRBDQTTWRBMX,0.23,$0.48,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,14,1,0,0.00,1,1,14,0,0,0.00,1,2,14,0,0,0.00,1,3,14,0,0,0.00,1,4,14,0,0,0.00,1,5,14,0,0,0.00,1,6,14,0,0,0.00,1,7,14,0,0,0.00,1,8,7,67,0,,0,0.00,2,37.33,45,1,0,1,1,7,48,0,,0,0.00,2,26.58,24,1,0,1,2,7,10,0,,0,0.00,2,20.58,22,1,0,1,3,7,10,0,,0,0.00,2,24.58,26,1,0,1,4,7,20,0,,0,0.00,2,29.25,30,1,0,1,5,7,23,1,,0,0.23,2,22.0,23,1,0,1,6,7,32,0,,0,0.00,2,22.0,21,1,0,1,7,7,24,0,I tried to look at what numbers others were picking and then try to guess appropriately.  Sometimes I would guess lower for the next round assuming others were also doing the same.,0,0.00,2,16.0,19,1,0,1,8
15,f2zzaep5,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:11.155439+00:00,1,ANPCXN619ACW9,3LO69W1SU4WPJR0TQC3QCB2194TGLH,0.69,$0.94,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,15,1,0,0.00,1,1,15,0,0,0.00,1,2,15,0,0,0.00,1,3,15,0,0,0.00,1,4,15,0,0,0.00,1,5,15,0,0,0.00,1,6,15,0,0,0.00,1,7,15,0,0,0.00,1,8,6,45,1,,0,0.45,2,37.33,45,1,0,1,1,6,24,1,,0,0.24,2,26.58,24,1,0,1,2,6,45,0,,0,0.00,2,20.58,22,1,0,1,3,6,35,0,,0,0.00,2,24.58,26,1,0,1,4,6,40,0,,0,0.00,2,29.25,30,1,0,1,5,6,60,0,,0,0.00,2,22.0,23,1,0,1,6,6,35,0,,0,0.00,2,22.0,21,1,0,1,7,6,22,0,somehow earn more money,0,0.00,2,16.0,19,1,0,1,8
16,dzotgy48,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:11.326847+00:00,1,AAWX7QFQUNM6D,3PMBY0YE28MH1DJFZT4HHBQRBIK9C3,0.05,$0.30,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,16,1,0,0.00,1,1,16,0,0,0.00,1,2,16,0,0,0.00,1,3,16,0,0,0.00,1,4,16,0,0,0.00,1,5,16,0,0,0.00,1,6,16,0,0,0.00,1,7,16,0,0,0.00,1,8,4,56,0,,0,0.00,5,10.5,0,6,0,1,1,4,25,0,,0,0.00,5,7.92,0,6,0,1,2,4,15,0,,0,0.00,5,5.42,0,6,0,1,3,4,5,1,,0,0.05,5,5.42,5,1,0,1,4,4,7,0,,0,0.00,5,3.08,0,6,0,1,5,4,0,1,,1,0.00,5,0.08,0,7,0,1,6,4,0,1,,1,0.00,5,0.42,0,7,0,1,7,4,0,1,,1,0.00,5,0.08,0,7,0,1,8
17,97ufw6sh,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:12.048384+00:00,1,A1T0ND039EWAVV,37TRT2X24RANXK4I75ZZVLYCP2WBJT,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,17,1,0,0.00,1,1,17,0,0,0.00,1,2,17,0,0,0.00,1,3,17,0,0,0.00,1,4,17,0,0,0.00,1,5,17,0,0,0.00,1,6,17,0,0,0.00,1,7,17,0,0,0.00,1,8,8,17,0,,0,0.00,2,37.33,45,1,0,1,1,8,56,0,,0,0.00,2,26.58,24,1,0,1,2,8,35,0,,0,0.00,2,20.58,22,1,0,1,3,8,45,0,,0,0.00,2,24.58,26,1,0,1,4,8,25,0,,0,0.00,2,29.25,30,1,0,1,5,8,25,0,,0,0.00,2,22.0,23,1,0,1,6,8,29,0,,0,0.00,2,22.0,21,1,0,1,7,8,21,0,I tried to see if I could sync up with what the average was twice in a row but it didn't seem like anyone else fell in sync,0,0.00,2,16.0,19,1,0,1,8
18,0nxfn76i,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:12.196998+00:00,1,A2XM6C78S9L8UG,351SEKWQS106DP8NOY3X63ETWH3MDF,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,18,0,1,0.00,1,1,18,0,0,0.00,1,2,18,0,0,0.00,1,3,18,0,0,0.00,1,4,18,0,0,0.00,1,5,18,0,0,0.00,1,6,18,0,0,0.00,1,7,18,0,0,0.00,1,8,4,0,0,,1,0.00,3,4.75,7,1,0,0,1,4,0,1,,1,0.00,3,6.25,0,7,0,0,2,4,0,1,,1,0.00,3,8.33,0,7,0,0,3,4,0,1,,1,0.00,3,0.58,0,7,0,0,4,4,0,1,,1,0.00,3,0.17,0,7,0,0,5,4,0,1,,1,0.00,3,0.0,0,8,0,0,6,4,0,1,,1,0.00,3,0.0,0,8,0,0,7,4,0,1,,1,0.00,3,0.0,0,8,0,0,8
19,2lz7lkkz,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:12.382230+00:00,1,A2C84POENS2UNY,3FE2ERCCZYR32PWP6N95Y1KN50LOPA,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,19,0,1,0.00,1,1,19,0,0,0.00,1,2,19,0,0,0.00,1,3,19,0,0,0.00,1,4,19,0,0,0.00,1,5,19,0,0,0.00,1,6,19,0,0,0.00,1,7,19,0,0,0.00,1,8,8,0,0,,1,0.00,3,4.75,7,1,0,0,1,8,0,1,,1,0.00,3,6.25,0,7,0,0,2,8,0,1,,1,0.00,3,8.33,0,7,0,0,3,8,0,1,,1,0.00,3,0.58,0,7,0,0,4,8,0,1,,1,0.00,3,0.17,0,7,0,0,5,8,0,1,,1,0.00,3,0.0,0,8,0,0,6,8,0,1,,1,0.00,3,0.0,0,8,0,0,7,8,0,1,,1,0.00,3,0.0,0,8,0,0,8
20,cj0z3ci9,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:14.937434+00:00,1,A2IPO6UJZDIQ91,37M28K1J0RWIEAZQ1RZ30AE67KBJA6,0.07,$0.32,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,20,1,0,0.00,1,1,20,0,0,0.00,1,2,20,0,0,0.00,1,3,20,0,0,0.00,1,4,20,0,0,0.00,1,5,20,0,0,0.00,1,6,20,0,0,0.00,1,7,20,0,0,0.00,1,8,7,7,1,,0,0.07,3,4.75,7,1,0,0,1,7,75,0,,0,0.00,3,6.25,0,7,0,0,2,7,100,0,,0,0.00,3,8.33,0,7,0,0,3,7,7,0,,0,0.00,3,0.58,0,7,0,0,4,7,2,0,,0,0.00,3,0.17,0,7,0,0,5,7,0,1,,1,0.00,3,0.0,0,8,0,0,6,7,0,1,,1,0.00,3,0.0,0,8,0,0,7,7,0,1,,1,0.00,3,0.0,0,8,0,0,8
21,q4lm4b43,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:15.893174+00:00,1,A1YGENVE7OI5JL,3OONKJ5DKD21YVVFNIR43HFYOW6BOC,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,21,1,0,0.00,1,1,21,0,0,0.00,1,2,21,0,0,0.00,1,3,21,0,0,0.00,1,4,21,0,0,0.00,1,5,21,0,0,0.00,1,6,21,0,0,0.00,1,7,21,0,0,0.00,1,8,7,70,0,,0,0.00,5,10.5,0,6,0,1,1,7,70,0,,0,0.00,5,7.92,0,6,0,1,2,7,50,0,,0,0.00,5,5.42,0,6,0,1,3,7,60,0,,0,0.00,5,5.42,5,1,0,1,4,7,30,0,,0,0.00,5,3.08,0,6,0,1,5,7,1,0,,0,0.00,5,0.08,0,7,0,1,6,7,5,0,,0,0.00,5,0.42,0,7,0,1,7,7,1,0,I put numbers in.  no strategy,0,0.00,5,0.08,0,7,0,1,8
22,m4yeyz56,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:16.535172+00:00,1,A2Z9HR2IBD75R9,3NOKK93PR2RDT7UA3VQYZDR5NRDEEB,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,22,1,0,0.00,1,1,22,0,0,0.00,1,2,22,0,0,0.00,1,3,22,0,0,0.00,1,4,22,0,0,0.00,1,5,22,0,0,0.00,1,6,22,0,0,0.00,1,7,22,0,0,0.00,1,8,5,0,1,,1,0.00,7,0.0,0,8,1,0,1,5,2,0,,0,0.00,7,0.17,0,7,1,0,2,5,0,1,,1,0.00,7,0.0,0,8,1,0,3,5,0,1,,1,0.00,7,0.0,0,8,1,0,4,5,0,1,,1,0.00,7,0.0,0,8,1,0,5,5,0,1,,1,0.00,7,0.0,0,8,1,0,6,5,0,1,,1,0.00,7,0.0,0,8,1,0,7,5,0,1,,1,0.00,7,0.0,0,8,1,0,8
23,ftp5x2yv,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:07:19.346175+00:00,1,A1L1SQ488YCCFJ,3WI0P0II62BXA5LFT6ZES283242RD8,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,23,1,0,0.00,1,1,23,0,0,0.00,1,2,23,0,0,0.00,1,3,23,0,0,0.00,1,4,23,0,0,0.00,1,5,23,0,0,0.00,1,6,23,0,0,0.00,1,7,23,0,0,0.00,1,8,4,0,1,,1,0.00,7,0.0,0,8,1,0,1,4,0,1,,1,0.00,7,0.17,0,7,1,0,2,4,0,1,,1,0.00,7,0.0,0,8,1,0,3,4,0,1,,1,0.00,7,0.0,0,8,1,0,4,4,0,1,,1,0.00,7,0.0,0,8,1,0,5,4,0,1,,1,0.00,7,0.0,0,8,1,0,6,4,0,1,,1,0.00,7,0.0,0,8,1,0,7,4,0,1,,1,0.00,7,0.0,0,8,1,0,8
24,lhzfjoke,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:08:17.725300+00:00,1,A2F93SIUUV5HQH,3K772S5NP9UPDHLCTWY4KGOIF75EHR,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,24,1,0,0.00,1,1,24,0,0,0.00,1,2,24,0,0,0.00,1,3,24,0,0,0.00,1,4,24,0,0,0.00,1,5,24,0,0,0.00,1,6,24,0,0,0.00,1,7,24,0,0,0.00,1,8,6,0,1,,1,0.00,7,0.0,0,8,1,0,1,6,0,1,,1,0.00,7,0.17,0,7,1,0,2,6,0,1,,1,0.00,7,0.0,0,8,1,0,3,6,0,1,,1,0.00,7,0.0,0,8,1,0,4,6,0,1,,1,0.00,7,0.0,0,8,1,0,5,6,0,1,,1,0.00,7,0.0,0,8,1,0,6,6,0,1,,1,0.00,7,0.0,0,8,1,0,7,6,0,1,,1,0.00,7,0.0,0,8,1,0,8
25,nsur2t4r,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:08:18.487761+00:00,1,A1DJD0J0BTE1X8,351SEKWQS106DP8NOY3X63ETWH3MDF,0.05,$0.30,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,25,1,0,0.00,1,1,25,0,0,0.00,1,2,25,0,0,0.00,1,3,25,0,0,0.00,1,4,25,0,0,0.00,1,5,25,0,0,0.00,1,6,25,0,0,0.00,1,7,25,0,0,0.00,1,8,7,66,0,,0,0.00,4,18.0,27,1,1,0,1,7,25,0,,0,0.00,4,11.0,0,4,1,0,2,7,15,0,,0,0.00,4,6.58,0,4,1,0,3,7,5,1,,0,0.05,4,6.42,5,2,1,0,4,7,6,0,,0,0.00,4,1.33,0,5,1,0,5,7,3,0,,0,0.00,4,0.5,0,6,1,0,6,7,0,1,,1,0.00,4,0.25,0,6,1,0,7,7,0,1,,1,0.00,4,0.17,0,6,1,0,8
26,6p9kg471,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:11:34.337737+00:00,1,A3JVG39ZC5U3AE,3IXQG4FA2UHYR8R9LT8M6RK9TXK9BW,0.22,$0.47,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,26,1,0,0.00,1,1,26,0,0,0.00,1,2,26,0,0,0.00,1,3,26,0,0,0.00,1,4,26,0,0,0.00,1,5,26,0,0,0.00,1,6,26,0,0,0.00,1,7,26,0,0,0.00,1,8,5,54,0,,0,0.00,4,18.0,27,1,1,0,1,5,22,1,,0,0.22,4,11.0,0,4,1,0,2,5,34,0,,0,0.00,4,6.58,0,4,1,0,3,5,55,0,,0,0.00,4,6.42,5,2,1,0,4,5,5,0,,0,0.00,4,1.33,0,5,1,0,5,5,2,0,,0,0.00,4,0.5,0,6,1,0,6,5,2,0,,0,0.00,4,0.25,0,6,1,0,7,5,1,0,"I did not use one, I guessed randomly",0,0.00,4,0.17,0,6,1,0,8
27,i8d38e63,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:11:45.639817+00:00,1,A1BHR5XQ16T7LA,3G5W44VEU81EZLIB5CRPXBPMK4OGKE,0.06,$0.31,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,27,1,0,0.00,1,1,27,0,0,0.00,1,2,27,0,0,0.00,1,3,27,0,0,0.00,1,4,27,0,0,0.00,1,5,27,0,0,0.00,1,6,27,0,0,0.00,1,7,27,0,0,0.00,1,8,3,35,0,,0,0.00,4,18.0,27,1,1,0,1,3,30,0,,0,0.00,4,11.0,0,4,1,0,2,3,15,0,,0,0.00,4,6.58,0,4,1,0,3,3,5,1,,0,0.05,4,6.42,5,2,1,0,4,3,5,0,,0,0.00,4,1.33,0,5,1,0,5,3,1,1,,0,0.01,4,0.5,0,6,1,0,6,3,1,0,,0,0.00,4,0.25,0,6,1,0,7,3,1,0,Didn't really use one,0,0.00,4,0.17,0,6,1,0,8
28,0gvafd8r,,0,64,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-18 14:11:59.953631+00:00,1,A2VBSFSJXLZZ7A,3GDTJDAPVVUUWUCW7QSHKB0SLQ6M89,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,28,1,0,0.00,1,1,28,0,0,0.00,1,2,28,0,0,0.00,1,3,28,0,0,0.00,1,4,28,0,0,0.00,1,5,28,0,0,0.00,1,6,28,0,0,0.00,1,7,28,0,0,0.00,1,8,3,0,1,,1,0.00,7,0.0,0,8,1,0,1,3,0,1,,1,0.00,7,0.17,0,7,1,0,2,3,0,1,,1,0.00,7,0.0,0,8,1,0,3,3,0,1,,1,0.00,7,0.0,0,8,1,0,4,3,0,1,,1,0.00,7,0.0,0,8,1,0,5,3,0,1,,1,0.00,7,0.0,0,8,1,0,6,3,0,1,,1,0.00,7,0.0,0,8,1,0,7,3,0,1,,1,0.00,7,0.0,0,8,1,0,8
29,znenb8mx,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.212881+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,29,0,1,0.00,1,1,29,0,0,0.00,1,2,29,0,0,0.00,1,3,29,0,0,0.00,1,4,29,0,0,0.00,1,5,29,0,0,0.00,1,6,29,0,0,0.00,1,7,29,0,0,0.00,1,8,6,0,0,,1,0.00,3,4.75,7,1,0,0,1,6,0,1,,1,0.00,3,6.25,0,7,0,0,2,6,0,1,,1,0.00,3,8.33,0,7,0,0,3,6,0,1,,1,0.00,3,0.58,0,7,0,0,4,6,0,1,,1,0.00,3,0.17,0,7,0,0,5,6,0,1,,1,0.00,3,0.0,0,8,0,0,6,6,0,1,,1,0.00,3,0.0,0,8,0,0,7,6,0,1,,1,0.00,3,0.0,0,8,0,0,8
30,qw69rfk2,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.242649+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,30,0,1,0.00,1,1,30,0,0,0.00,1,2,30,0,0,0.00,1,3,30,0,0,0.00,1,4,30,0,0,0.00,1,5,30,0,0,0.00,1,6,30,0,0,0.00,1,7,30,0,0,0.00,1,8,6,0,0,,1,0.00,4,18.0,27,1,1,0,1,6,0,1,,1,0.00,4,11.0,0,4,1,0,2,6,0,1,,1,0.00,4,6.58,0,4,1,0,3,6,0,0,,1,0.00,4,6.42,5,2,1,0,4,6,0,1,,1,0.00,4,1.33,0,5,1,0,5,6,0,1,,1,0.00,4,0.5,0,6,1,0,6,6,0,1,,1,0.00,4,0.25,0,6,1,0,7,6,0,1,,1,0.00,4,0.17,0,6,1,0,8
31,z12ns78o,,0,64,64,GoR_8,8,FinalResultsAndDebrief,127.0.0.1,2018-01-18 14:13:28.274013+00:00,1,,,0.00,$0.25,pcv9vutj,,,3WJGKMRWVISRIJY2L74HFODTEJODC6,33D52F3J55ONVY24BOEM7MBKBM7WVO,,0,0.01,$0.25,31,0,1,0.00,1,1,31,0,0,0.00,1,2,31,0,0,0.00,1,3,31,0,0,0.00,1,4,31,0,0,0.00,1,5,31,0,0,0.00,1,6,31,0,0,0.00,1,7,31,0,0,0.00,1,8,8,0,0,,1,0.00,4,18.0,27,1,1,0,1,8,0,1,,1,0.00,4,11.0,0,4,1,0,2,8,0,1,,1,0.00,4,6.58,0,4,1,0,3,8,0,0,,1,0.00,4,6.42,5,2,1,0,4,8,0,1,,1,0.00,4,1.33,0,5,1,0,5,8,0,1,,1,0.00,4,0.5,0,6,1,0,6,8,0,1,,1,0.00,4,0.25,0,6,1,0,7,8,0,1,,1,0.00,4,0.17,0,6,1,0,8
