participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8.1.player.id_in_group,GoR_8.1.player.guess,GoR_8.1.player.is_winner,GoR_8.1.player.strategy_guess,GoR_8.1.player.timeout,GoR_8.1.player.payoff,GoR_8.1.group.id_in_subsession,GoR_8.1.group.two_thirds_avg,GoR_8.1.group.best_guess,GoR_8.1.group.num_winners,GoR_8.1.group.high_info,GoR_8.1.group.split,GoR_8.1.subsession.round_number,GoR_8.2.player.id_in_group,GoR_8.2.player.guess,GoR_8.2.player.is_winner,GoR_8.2.player.strategy_guess,GoR_8.2.player.timeout,GoR_8.2.player.payoff,GoR_8.2.group.id_in_subsession,GoR_8.2.group.two_thirds_avg,GoR_8.2.group.best_guess,GoR_8.2.group.num_winners,GoR_8.2.group.high_info,GoR_8.2.group.split,GoR_8.2.subsession.round_number,GoR_8.3.player.id_in_group,GoR_8.3.player.guess,GoR_8.3.player.is_winner,GoR_8.3.player.strategy_guess,GoR_8.3.player.timeout,GoR_8.3.player.payoff,GoR_8.3.group.id_in_subsession,GoR_8.3.group.two_thirds_avg,GoR_8.3.group.best_guess,GoR_8.3.group.num_winners,GoR_8.3.group.high_info,GoR_8.3.group.split,GoR_8.3.subsession.round_number,GoR_8.4.player.id_in_group,GoR_8.4.player.guess,GoR_8.4.player.is_winner,GoR_8.4.player.strategy_guess,GoR_8.4.player.timeout,GoR_8.4.player.payoff,GoR_8.4.group.id_in_subsession,GoR_8.4.group.two_thirds_avg,GoR_8.4.group.best_guess,GoR_8.4.group.num_winners,GoR_8.4.group.high_info,GoR_8.4.group.split,GoR_8.4.subsession.round_number,GoR_8.5.player.id_in_group,GoR_8.5.player.guess,GoR_8.5.player.is_winner,GoR_8.5.player.strategy_guess,GoR_8.5.player.timeout,GoR_8.5.player.payoff,GoR_8.5.group.id_in_subsession,GoR_8.5.group.two_thirds_avg,GoR_8.5.group.best_guess,GoR_8.5.group.num_winners,GoR_8.5.group.high_info,GoR_8.5.group.split,GoR_8.5.subsession.round_number,GoR_8.6.player.id_in_group,GoR_8.6.player.guess,GoR_8.6.player.is_winner,GoR_8.6.player.strategy_guess,GoR_8.6.player.timeout,GoR_8.6.player.payoff,GoR_8.6.group.id_in_subsession,GoR_8.6.group.two_thirds_avg,GoR_8.6.group.best_guess,GoR_8.6.group.num_winners,GoR_8.6.group.high_info,GoR_8.6.group.split,GoR_8.6.subsession.round_number,GoR_8.7.player.id_in_group,GoR_8.7.player.guess,GoR_8.7.player.is_winner,GoR_8.7.player.strategy_guess,GoR_8.7.player.timeout,GoR_8.7.player.payoff,GoR_8.7.group.id_in_subsession,GoR_8.7.group.two_thirds_avg,GoR_8.7.group.best_guess,GoR_8.7.group.num_winners,GoR_8.7.group.high_info,GoR_8.7.group.split,GoR_8.7.subsession.round_number,GoR_8.8.player.id_in_group,GoR_8.8.player.guess,GoR_8.8.player.is_winner,GoR_8.8.player.strategy_guess,GoR_8.8.player.timeout,GoR_8.8.player.payoff,GoR_8.8.group.id_in_subsession,GoR_8.8.group.two_thirds_avg,GoR_8.8.group.best_guess,GoR_8.8.group.num_winners,GoR_8.8.group.high_info,GoR_8.8.group.split,GoR_8.8.subsession.round_number
61,53fuxnjk,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:12:47.653375+00:00,1,A1Y6YA93AFCHPY,3DHE4R9OCXUJI5ELG6LLXF3S381G2Z,0.10,$2.10,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,61,1,0,0.00,1,1,61,0,0,0.00,1,2,61,0,0,0.00,1,3,61,0,0,0.00,1,4,61,0,0,0.00,1,5,61,0,0,0.00,1,6,61,0,0,0.00,1,7,61,0,0,0.00,1,8,3,100,0,,0,0.00,7,41.33,33,1,1,0,1,3,50,0,,0,0.00,7,33.17,40,1,1,0,2,3,40,0,,0,0.00,7,26.0,34,1,1,0,3,3,30,0,,0,0.00,7,18.17,22,1,1,0,4,3,10,1,,0,0.10,7,13.0,10,1,1,0,5,3,100,0,,0,0.00,7,17.75,15,1,1,0,6,3,13,0,,0,0.00,7,11.25,12,2,1,0,7,3,10,0,"Well, it would have been nice if everyone had picked 100.  I was hoping that was the case.  It was not.  So, the next time I picked closer to the number everyone had picked before but it kept going lower, so I burned a turn and put in 100 to drive the average higher  and it did go a little higher - for somebody else!",0,0.00,7,7.08,8,1,1,0,8
62,7h54eowc,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:12:49.921039+00:00,1,A26AL0UK4XSTUX,386CSBG1O05YDVR06420H6O6P0CQ6L,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,62,1,0,0.00,1,1,62,0,0,0.00,1,2,62,0,0,0.00,1,3,62,0,0,0.00,1,4,62,0,0,0.00,1,5,62,0,0,0.00,1,6,62,0,0,0.00,1,7,62,0,0,0.00,1,8,7,14,0,,0,0.00,9,25.25,22,1,0,0,1,7,73,0,,0,0.00,9,25.92,28,1,0,0,2,7,73,0,,0,0.00,9,22.5,24,1,0,0,3,7,25,0,,0,0.00,9,20.33,22,1,0,0,4,7,25,0,,0,0.00,9,14.58,18,1,0,0,5,7,25,0,,0,0.00,9,12.17,12,1,0,0,6,7,10,0,,0,0.00,9,13.83,13,1,0,0,7,7,10,0,"I didn't really have one, I started by picking favorite numbers and then started following the trends of the average.",0,0.00,9,8.42,9,1,0,0,8
63,wqp71rj9,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:12:52.123285+00:00,1,A7NZ814Q5MX2R,3RXPCZQMQQUCTKWPX2L7SWTNB2NG1I,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,63,1,0,0.00,1,1,63,0,0,0.00,1,2,63,0,0,0.00,1,3,63,0,0,0.00,1,4,63,0,0,0.00,1,5,63,0,0,0.00,1,6,63,0,0,0.00,1,7,63,0,0,0.00,1,8,2,29,0,,0,0.00,7,41.33,33,1,1,0,1,2,73,0,,0,0.00,7,33.17,40,1,1,0,2,2,35,0,,0,0.00,7,26.0,34,1,1,0,3,2,42,0,,0,0.00,7,18.17,22,1,1,0,4,2,22,0,,0,0.00,7,13.0,10,1,1,0,5,2,13,0,,0,0.00,7,17.75,15,1,1,0,6,2,19,0,,0,0.00,7,11.25,12,2,1,0,7,2,14,0,"I figured that most people would move in the general direction of the previous average.  Accordingly, I tried to generally move in that direction",0,0.00,7,7.08,8,1,1,0,8
64,ntio9h7z,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:12:52.712191+00:00,1,A10LGIY5HFYMZM,31JLPPHS2VDWV0R28PCYLYHM08SO35,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,64,1,0,0.00,1,1,64,0,0,0.00,1,2,64,0,0,0.00,1,3,64,0,0,0.00,1,4,64,0,0,0.00,1,5,64,0,0,0.00,1,6,64,0,0,0.00,1,7,64,0,0,0.00,1,8,3,0,0,,1,0.00,6,27.17,25,1,0,0,1,3,70,0,,0,0.00,6,22.92,21,1,0,0,2,3,50,0,,0,0.00,6,18.75,18,1,0,0,3,3,75,0,,0,0.00,6,22.0,23,1,0,0,4,3,38,0,,0,0.00,6,16.42,19,1,0,0,5,3,15,0,,0,0.00,6,10.25,7,1,0,0,6,3,20,0,,0,0.00,6,10.08,11,1,0,0,7,3,40,0,guessing,0,0.00,6,17.17,13,1,0,0,8
65,gfrzvdgq,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:12:54.462785+00:00,1,A25FCZ6HFS6SQL,3R8YZBNQ9I1HHV55PE7SNKO2KBWQ7K,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,65,1,0,0.00,1,1,65,0,0,0.00,1,2,65,0,0,0.00,1,3,65,0,0,0.00,1,4,65,0,0,0.00,1,5,65,0,0,0.00,1,6,65,0,0,0.00,1,7,65,0,0,0.00,1,8,6,65,0,,0,0.00,9,25.25,22,1,0,0,1,6,30,0,,0,0.00,9,25.92,28,1,0,0,2,6,26,0,,0,0.00,9,22.5,24,1,0,0,3,6,25,0,,0,0.00,9,20.33,22,1,0,0,4,6,22,0,,0,0.00,9,14.58,18,1,0,0,5,6,16,0,,0,0.00,9,12.17,12,1,0,0,6,6,9,0,,0,0.00,9,13.83,13,1,0,0,7,6,11,0,i Started off high but as the average lowered i lowered my guess. then i started guessing around the same number as the last winner. Even though i was close i never won.,0,0.00,9,8.42,9,1,0,0,8
66,nkjgj2ix,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 15:12:54.861438+00:00,1,A1TK0ZMZ571GG0,3EQHHY4HQTBBH2X8YPNJVM64NISG50,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,66,0,1,0.00,1,1,66,0,0,0.00,1,2,66,0,0,0.00,1,3,66,0,0,0.00,1,4,66,0,0,0.00,1,5,66,0,0,0.00,1,6,66,0,0,0.00,1,7,66,0,0,0.00,1,8,66,,0,,0,0.00,1,,,,0,0,1,66,,0,,0,0.00,1,,,,0,0,2,66,,0,,0,0.00,1,,,,0,0,3,66,,0,,0,0.00,1,,,,0,0,4,66,,0,,0,0.00,1,,,,0,0,5,66,,0,,0,0.00,1,,,,0,0,6,66,,0,,0,0.00,1,,,,0,0,7,66,,0,,0,0.00,1,,,,0,0,8
67,wudakjos,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:12:56.997274+00:00,1,A360G7Q6RO5XRL,38F71OA9GUF3B9MJF4YNU3HE8YIFMQ,0.69,$2.69,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,67,1,0,0.00,1,1,67,0,0,0.00,1,2,67,0,0,0.00,1,3,67,0,0,0.00,1,4,67,0,0,0.00,1,5,67,0,0,0.00,1,6,67,0,0,0.00,1,7,67,0,0,0.00,1,8,2,13,0,,0,0.00,6,27.17,25,1,0,0,1,2,21,1,,0,0.21,6,22.92,21,1,0,0,2,2,18,1,,0,0.18,6,18.75,18,1,0,0,3,2,16,0,,0,0.00,6,22.0,23,1,0,0,4,2,19,1,,0,0.19,6,16.42,19,1,0,0,5,2,15,0,,0,0.00,6,10.25,7,1,0,0,6,2,11,1,,0,0.11,6,10.08,11,1,0,0,7,2,8,0,"I figured most people would guess somewhere near where the previous round's winner was, so I would go to about 2/3 of that total, and then adjust slightly up or down depending on how many people I thought were understanding the rules.",0,0.00,6,17.17,13,1,0,0,8
68,okjuewge,,0,0,64,,,,,,1,A2OVWCQ4B9AHFY,3WJ1OXY92BZTUT37AN2CBK5SRDGA8K,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,68,0,0,0.00,1,1,68,0,0,0.00,1,2,68,0,0,0.00,1,3,68,0,0,0.00,1,4,68,0,0,0.00,1,5,68,0,0,0.00,1,6,68,0,0,0.00,1,7,68,0,0,0.00,1,8,68,,0,,0,0.00,1,,,,0,0,1,68,,0,,0,0.00,1,,,,0,0,2,68,,0,,0,0.00,1,,,,0,0,3,68,,0,,0,0.00,1,,,,0,0,4,68,,0,,0,0.00,1,,,,0,0,5,68,,0,,0,0.00,1,,,,0,0,6,68,,0,,0,0.00,1,,,,0,0,7,68,,0,,0,0.00,1,,,,0,0,8
69,n9sxb185,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:02.743295+00:00,1,A2RTJ6BDY0DZVZ,33C7UALJVMHX05Q7E49J0JCPNJA81U,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,69,1,0,0.00,1,1,69,0,0,0.00,1,2,69,0,0,0.00,1,3,69,0,0,0.00,1,4,69,0,0,0.00,1,5,69,0,0,0.00,1,6,69,0,0,0.00,1,7,69,0,0,0.00,1,8,1,65,0,,0,0.00,6,27.17,25,1,0,0,1,1,33,0,,0,0.00,6,22.92,21,1,0,0,2,1,25,0,,0,0.00,6,18.75,18,1,0,0,3,1,25,0,,0,0.00,6,22.0,23,1,0,0,4,1,26,0,,0,0.00,6,16.42,19,1,0,0,5,1,15,0,,0,0.00,6,10.25,7,1,0,0,6,1,5,0,,0,0.00,6,10.08,11,1,0,0,7,1,85,0,I really didn't have one other than initially trying to pick a number closer to the average in the previous game,0,0.00,6,17.17,13,1,0,0,8
70,eefm7bkp,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:06.402876+00:00,1,ARATMF3Y0TNK7,369J354OFET706XM38XONSK4JD3G6G,0.22,$2.22,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,70,1,0,0.00,1,1,70,0,0,0.00,1,2,70,0,0,0.00,1,3,70,0,0,0.00,1,4,70,0,0,0.00,1,5,70,0,0,0.00,1,6,70,0,0,0.00,1,7,70,0,0,0.00,1,8,1,100,0,,0,0.00,7,41.33,33,1,1,0,1,1,45,0,,0,0.00,7,33.17,40,1,1,0,2,1,45,0,,0,0.00,7,26.0,34,1,1,0,3,1,22,1,,0,0.22,7,18.17,22,1,1,0,4,1,20,0,,0,0.00,7,13.0,10,1,1,0,5,1,6,0,,0,0.00,7,17.75,15,1,1,0,6,1,18,0,,0,0.00,7,11.25,12,2,1,0,7,1,15,0,it seemed the trend was lower each time as others' chased the right number down. ,0,0.00,7,7.08,8,1,1,0,8
71,ovlwehm1,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:08.237336+00:00,1,A33GCACT7NHF0Y,3I3WADAZ9RNZ9FE6M80R0VF6E4JO5V,0.25,$2.25,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,71,1,0,0.00,1,1,71,0,0,0.00,1,2,71,0,0,0.00,1,3,71,0,0,0.00,1,4,71,0,0,0.00,1,5,71,0,0,0.00,1,6,71,0,0,0.00,1,7,71,0,0,0.00,1,8,6,25,1,,0,0.25,8,31.83,25,1,0,1,1,6,19,0,,0,0.00,8,24.5,25,1,0,1,2,6,100,0,,0,0.00,8,23.67,25,1,0,1,3,6,77,0,,0,0.00,8,24.25,24,1,0,1,4,6,40,0,,0,0.00,8,24.5,24,4,0,1,5,6,55,0,,0,0.00,8,19.92,24,5,0,1,6,6,25,0,,0,0.00,8,19.33,20,2,0,1,7,6,20,0,None; I just chose numbers that came to mind at random.,0,0.00,8,14.08,19,2,0,1,8
72,3k5va6i2,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:08.846822+00:00,1,A2UA3QR3EUAT9K,3LPW2N6LKULUMKY3IUC0Z17VWQ75UP,0.28,$2.28,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,72,1,0,0.00,1,1,72,0,0,0.00,1,2,72,0,0,0.00,1,3,72,0,0,0.00,1,4,72,0,0,0.00,1,5,72,0,0,0.00,1,6,72,0,0,0.00,1,7,72,0,0,0.00,1,8,8,84,0,,0,0.00,11,33.0,38,1,0,1,1,8,8,0,,0,0.00,11,27.58,30,1,0,1,2,8,28,1,,0,0.28,11,27.58,28,1,0,1,3,8,28,0,,0,0.00,11,17.17,12,1,0,1,4,8,20,0,,0,0.00,11,17.25,15,1,0,1,5,8,16,0,,0,0.00,11,20.25,18,1,0,1,6,8,20,0,,0,0.00,11,12.42,10,1,0,1,7,8,12,0,followed the previous number,0,0.00,11,9.17,7,1,0,1,8
73,88n2lroe,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 15:13:09.509455+00:00,1,A3VE4S20AUTQS5,3PB5A5BD0WPQ46BRMI2GT6K0EONG7F,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,73,0,1,0.00,1,1,73,0,0,0.00,1,2,73,0,0,0.00,1,3,73,0,0,0.00,1,4,73,0,0,0.00,1,5,73,0,0,0.00,1,6,73,0,0,0.00,1,7,73,0,0,0.00,1,8,73,,0,,0,0.00,1,,,,0,0,1,73,,0,,0,0.00,1,,,,0,0,2,73,,0,,0,0.00,1,,,,0,0,3,73,,0,,0,0.00,1,,,,0,0,4,73,,0,,0,0.00,1,,,,0,0,5,73,,0,,0,0.00,1,,,,0,0,6,73,,0,,0,0.00,1,,,,0,0,7,73,,0,,0,0.00,1,,,,0,0,8
74,uppgp5eq,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:11.417384+00:00,1,A25NAHLUFAMN98,3QBD8R3Z222HDWA683HHV39SE8OO4Q,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,74,1,0,0.00,1,1,74,0,0,0.00,1,2,74,0,0,0.00,1,3,74,0,0,0.00,1,4,74,0,0,0.00,1,5,74,0,0,0.00,1,6,74,0,0,0.00,1,7,74,0,0,0.00,1,8,5,45,0,,0,0.00,8,31.83,25,1,0,1,1,5,34,0,,0,0.00,8,24.5,25,1,0,1,2,5,15,0,,0,0.00,8,23.67,25,1,0,1,3,5,72,0,,0,0.00,8,24.25,24,1,0,1,4,5,55,0,,0,0.00,8,24.5,24,4,0,1,5,5,39,0,,0,0.00,8,19.92,24,5,0,1,6,5,75,0,,0,0.00,8,19.33,20,2,0,1,7,5,29,0,none....,0,0.00,8,14.08,19,2,0,1,8
75,1qt6vchs,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 15:13:13.154146+00:00,1,AE3830OQLJ6Q4,3WJ1OXY92BZTUT37AN2CBK5SRDGA8K,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,75,0,1,0.00,1,1,75,0,0,0.00,1,2,75,0,0,0.00,1,3,75,0,0,0.00,1,4,75,0,0,0.00,1,5,75,0,0,0.00,1,6,75,0,0,0.00,1,7,75,0,0,0.00,1,8,75,,0,,0,0.00,1,,,,0,0,1,75,,0,,0,0.00,1,,,,0,0,2,75,,0,,0,0.00,1,,,,0,0,3,75,,0,,0,0.00,1,,,,0,0,4,75,,0,,0,0.00,1,,,,0,0,5,75,,0,,0,0.00,1,,,,0,0,6,75,,0,,0,0.00,1,,,,0,0,7,75,,0,,0,0.00,1,,,,0,0,8
76,6990pekl,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:28.439955+00:00,1,A2KI7W45F6HRVY,34FNN24DCNSB3TI8SV9P2MD8SEI5YN,0.09,$2.09,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,76,1,0,0.00,1,1,76,0,0,0.00,1,2,76,0,0,0.00,1,3,76,0,0,0.00,1,4,76,0,0,0.00,1,5,76,0,0,0.00,1,6,76,0,0,0.00,1,7,76,0,0,0.00,1,8,5,45,0,,0,0.00,9,25.25,22,1,0,0,1,5,45,0,,0,0.00,9,25.92,28,1,0,0,2,5,25,0,,0,0.00,9,22.5,24,1,0,0,3,5,25,0,,0,0.00,9,20.33,22,1,0,0,4,5,22,0,,0,0.00,9,14.58,18,1,0,0,5,5,15,0,,0,0.00,9,12.17,12,1,0,0,6,5,88,0,,0,0.00,9,13.83,13,1,0,0,7,5,9,1,I tried to guess what the next average was going to be.,0,0.09,9,8.42,9,1,0,0,8
77,h8oyen7d,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:29.581112+00:00,1,A31J3022SQPIMW,3DIP6YHAPDBWK6KJQS4Y73VJCSE8ED,0.80,$2.80,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,77,1,0,0.00,1,1,77,0,0,0.00,1,2,77,0,0,0.00,1,3,77,0,0,0.00,1,4,77,0,0,0.00,1,5,77,0,0,0.00,1,6,77,0,0,0.00,1,7,77,0,0,0.00,1,8,4,22,1,,0,0.22,9,25.25,22,1,0,0,1,4,19,0,,0,0.00,9,25.92,28,1,0,0,2,4,24,1,,0,0.24,9,22.5,24,1,0,0,3,4,22,1,,0,0.22,9,20.33,22,1,0,0,4,4,20,0,,0,0.00,9,14.58,18,1,0,0,5,4,12,1,,0,0.12,9,12.17,12,1,0,0,6,4,10,0,,0,0.00,9,13.83,13,1,0,0,7,4,13,0,Tried to predict how others would guess and undershot it just a bit,0,0.00,9,8.42,9,1,0,0,8
78,iqp6p1uh,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:31.199546+00:00,1,AV7UX8QQXABSK,3ZWFC4W1UVQU8PZBKCU4G2BOELHFRE,0.11,$2.11,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,78,1,0,0.00,1,1,78,0,0,0.00,1,2,78,0,0,0.00,1,3,78,0,0,0.00,1,4,78,0,0,0.00,1,5,78,0,0,0.00,1,6,78,0,0,0.00,1,7,78,0,0,0.00,1,8,4,55,0,,0,0.00,8,31.83,25,1,0,1,1,4,22,0,,0,0.00,8,24.5,25,1,0,1,2,4,27,0,,0,0.00,8,23.67,25,1,0,1,3,4,25,0,,0,0.00,8,24.25,24,1,0,1,4,4,24,1,,0,0.06,8,24.5,24,4,0,1,5,4,24,1,,0,0.05,8,19.92,24,5,0,1,6,4,24,0,,0,0.00,8,19.33,20,2,0,1,7,4,21,0,Guessing close to the trend of numbers,0,0.00,8,14.08,19,2,0,1,8
79,hpkekx8x,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:32.355506+00:00,1,A1O75XZ8398XRD,3300DTYQT302QAKFCMLYTUGJ6Y0QE6,0.13,$2.13,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,79,1,0,0.00,1,1,79,0,0,0.00,1,2,79,0,0,0.00,1,3,79,0,0,0.00,1,4,79,0,0,0.00,1,5,79,0,0,0.00,1,6,79,0,0,0.00,1,7,79,0,0,0.00,1,8,3,45,0,,0,0.00,9,25.25,22,1,0,0,1,3,12,0,,0,0.00,9,25.92,28,1,0,0,2,3,34,0,,0,0.00,9,22.5,24,1,0,0,3,3,30,0,,0,0.00,9,20.33,22,1,0,0,4,3,28,0,,0,0.00,9,14.58,18,1,0,0,5,3,22,0,,0,0.00,9,12.17,12,1,0,0,6,3,13,1,,0,0.13,9,13.83,13,1,0,0,7,3,14,0,I just sort of guessed the trend. We would ahve gotten bigger bonuses if we had higher averages.,0,0.00,9,8.42,9,1,0,0,8
80,lzo9f08p,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:13:41.014177+00:00,1,A2ZJNH3UIFII1G,3LWJHTCVCD5UWOKB7X54BC1JIZFQFO,0.05,$2.05,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,80,1,0,0.00,1,1,80,0,0,0.00,1,2,80,0,0,0.00,1,3,80,0,0,0.00,1,4,80,0,0,0.00,1,5,80,0,0,0.00,1,6,80,0,0,0.00,1,7,80,0,0,0.00,1,8,3,55,0,,0,0.00,8,31.83,25,1,0,1,1,3,45,0,,0,0.00,8,24.5,25,1,0,1,2,3,10,0,,0,0.00,8,23.67,25,1,0,1,3,3,20,0,,0,0.00,8,24.25,24,1,0,1,4,3,23,0,,0,0.00,8,24.5,24,4,0,1,5,3,24,1,,0,0.05,8,19.92,24,5,0,1,6,3,22,0,,0,0.00,8,19.33,20,2,0,1,7,3,20,0,The average stayed around the 20's and I tried to work around that. It didn't work very well.,0,0.00,8,14.08,19,2,0,1,8
