participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8.1.player.id_in_group,GoR_8.1.player.guess,GoR_8.1.player.is_winner,GoR_8.1.player.strategy_guess,GoR_8.1.player.timeout,GoR_8.1.player.payoff,GoR_8.1.group.id_in_subsession,GoR_8.1.group.two_thirds_avg,GoR_8.1.group.best_guess,GoR_8.1.group.num_winners,GoR_8.1.group.high_info,GoR_8.1.group.split,GoR_8.1.subsession.round_number,GoR_8.2.player.id_in_group,GoR_8.2.player.guess,GoR_8.2.player.is_winner,GoR_8.2.player.strategy_guess,GoR_8.2.player.timeout,GoR_8.2.player.payoff,GoR_8.2.group.id_in_subsession,GoR_8.2.group.two_thirds_avg,GoR_8.2.group.best_guess,GoR_8.2.group.num_winners,GoR_8.2.group.high_info,GoR_8.2.group.split,GoR_8.2.subsession.round_number,GoR_8.3.player.id_in_group,GoR_8.3.player.guess,GoR_8.3.player.is_winner,GoR_8.3.player.strategy_guess,GoR_8.3.player.timeout,GoR_8.3.player.payoff,GoR_8.3.group.id_in_subsession,GoR_8.3.group.two_thirds_avg,GoR_8.3.group.best_guess,GoR_8.3.group.num_winners,GoR_8.3.group.high_info,GoR_8.3.group.split,GoR_8.3.subsession.round_number,GoR_8.4.player.id_in_group,GoR_8.4.player.guess,GoR_8.4.player.is_winner,GoR_8.4.player.strategy_guess,GoR_8.4.player.timeout,GoR_8.4.player.payoff,GoR_8.4.group.id_in_subsession,GoR_8.4.group.two_thirds_avg,GoR_8.4.group.best_guess,GoR_8.4.group.num_winners,GoR_8.4.group.high_info,GoR_8.4.group.split,GoR_8.4.subsession.round_number,GoR_8.5.player.id_in_group,GoR_8.5.player.guess,GoR_8.5.player.is_winner,GoR_8.5.player.strategy_guess,GoR_8.5.player.timeout,GoR_8.5.player.payoff,GoR_8.5.group.id_in_subsession,GoR_8.5.group.two_thirds_avg,GoR_8.5.group.best_guess,GoR_8.5.group.num_winners,GoR_8.5.group.high_info,GoR_8.5.group.split,GoR_8.5.subsession.round_number,GoR_8.6.player.id_in_group,GoR_8.6.player.guess,GoR_8.6.player.is_winner,GoR_8.6.player.strategy_guess,GoR_8.6.player.timeout,GoR_8.6.player.payoff,GoR_8.6.group.id_in_subsession,GoR_8.6.group.two_thirds_avg,GoR_8.6.group.best_guess,GoR_8.6.group.num_winners,GoR_8.6.group.high_info,GoR_8.6.group.split,GoR_8.6.subsession.round_number,GoR_8.7.player.id_in_group,GoR_8.7.player.guess,GoR_8.7.player.is_winner,GoR_8.7.player.strategy_guess,GoR_8.7.player.timeout,GoR_8.7.player.payoff,GoR_8.7.group.id_in_subsession,GoR_8.7.group.two_thirds_avg,GoR_8.7.group.best_guess,GoR_8.7.group.num_winners,GoR_8.7.group.high_info,GoR_8.7.group.split,GoR_8.7.subsession.round_number,GoR_8.8.player.id_in_group,GoR_8.8.player.guess,GoR_8.8.player.is_winner,GoR_8.8.player.strategy_guess,GoR_8.8.player.timeout,GoR_8.8.player.payoff,GoR_8.8.group.id_in_subsession,GoR_8.8.group.two_thirds_avg,GoR_8.8.group.best_guess,GoR_8.8.group.num_winners,GoR_8.8.group.high_info,GoR_8.8.group.split,GoR_8.8.subsession.round_number
73,9d0ul3eh,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:56:25.905159+00:00,1,AS1FX27IZDP8Q,3E47SOBEYRFACECI3NAUU4PUUCCCI2,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,73,0,0,0.00,1,1,73,0,0,0.00,1,2,73,0,0,0.00,1,3,73,0,0,0.00,1,4,73,0,0,0.00,1,5,73,0,0,0.00,1,6,73,0,0,0.00,1,7,73,0,0,0.00,1,8,73,,0,,0,0.00,1,,,,0,0,1,73,,0,,0,0.00,1,,,,0,0,2,73,,0,,0,0.00,1,,,,0,0,3,73,,0,,0,0.00,1,,,,0,0,4,73,,0,,0,0.00,1,,,,0,0,5,73,,0,,0,0.00,1,,,,0,0,6,73,,0,,0,0.00,1,,,,0,0,7,73,,0,,0,0.00,1,,,,0,0,8
74,e78tx1d0,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:30.525139+00:00,1,A16JMJHOUC2MGE,3JCG6DTRV49RNDAKLDGYNB5XP1UQQO,0.15,$2.15,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,74,1,0,0.00,1,1,74,0,0,0.00,1,2,74,0,0,0.00,1,3,74,0,0,0.00,1,4,74,0,0,0.00,1,5,74,0,0,0.00,1,6,74,0,0,0.00,1,7,74,0,0,0.00,1,8,5,63,0,,0,0.00,11,30.92,24,2,0,1,1,5,41,0,,0,0.00,11,23.67,27,1,0,1,2,5,25,0,,0,0.00,11,17.5,15,1,0,1,3,5,10,1,,0,0.05,11,13.17,10,2,0,1,4,5,9,1,,0,0.09,11,8.58,9,1,0,1,5,5,7,0,,0,0.00,11,5.92,6,2,0,1,6,5,3,1,,0,0.01,11,3.42,3,2,0,1,7,5,1,0,To keep going lower each time.,0,0.00,11,4.83,4,1,0,1,8
75,socyi2jh,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:56:32.327162+00:00,1,A308FEI88TJ8WV,3570Y55XZQ29JQ7S9RSG6J4XIN2GYM,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,75,1,0,0.00,1,1,75,0,0,0.00,1,2,75,0,0,0.00,1,3,75,0,0,0.00,1,4,75,0,0,0.00,1,5,75,0,0,0.00,1,6,75,0,0,0.00,1,7,75,0,0,0.00,1,8,6,100,0,,0,0.00,10,45.25,45,1,1,0,1,6,50,0,,0,0.00,10,,,,1,0,2,6,,0,,0,0.00,10,,,,1,0,3,6,,0,,0,0.00,10,,,,1,0,4,6,,0,,0,0.00,10,,,,1,0,5,6,,0,,0,0.00,10,,,,1,0,6,6,,0,,0,0.00,10,,,,1,0,7,6,,0,,0,0.00,10,,,,1,0,8
76,cb2ue9k0,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:56:36.461685+00:00,1,AN098C29EGJ6,3IRIK4HM3B3UJUHH1M15X1ZPLLHC68,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,76,0,1,0.00,1,1,76,0,0,0.00,1,2,76,0,0,0.00,1,3,76,0,0,0.00,1,4,76,0,0,0.00,1,5,76,0,0,0.00,1,6,76,0,0,0.00,1,7,76,0,0,0.00,1,8,76,,0,,0,0.00,1,,,,0,0,1,76,,0,,0,0.00,1,,,,0,0,2,76,,0,,0,0.00,1,,,,0,0,3,76,,0,,0,0.00,1,,,,0,0,4,76,,0,,0,0.00,1,,,,0,0,5,76,,0,,0,0.00,1,,,,0,0,6,76,,0,,0,0.00,1,,,,0,0,7,76,,0,,0,0.00,1,,,,0,0,8
77,0f2nbku2,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:43.849700+00:00,1,A14ADQ7RUN6TDY,333U7HK6IAYGCH22L1Q5QBMCSRDJDL,0.27,$2.27,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,77,1,0,0.00,1,1,77,0,0,0.00,1,2,77,0,0,0.00,1,3,77,0,0,0.00,1,4,77,0,0,0.00,1,5,77,0,0,0.00,1,6,77,0,0,0.00,1,7,77,0,0,0.00,1,8,7,50,0,,0,0.00,11,30.92,24,2,0,1,1,7,27,1,,0,0.27,11,23.67,27,1,0,1,2,7,30,0,,0,0.00,11,17.5,15,1,0,1,3,7,22,0,,0,0.00,11,13.17,10,2,0,1,4,7,20,0,,0,0.00,11,8.58,9,1,0,1,5,7,12,0,,0,0.00,11,5.92,6,2,0,1,6,7,8,0,,0,0.00,11,3.42,3,2,0,1,7,7,26,0,observe the results and guess was my strategy,0,0.00,11,4.83,4,1,0,1,8
78,8paegane,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:56:48.657299+00:00,1,A17AMTRIYI2Z2D,38YMOXR4MVI3XSNMID169V6SD1ZW61,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,78,0,0,0.00,1,1,78,0,0,0.00,1,2,78,0,0,0.00,1,3,78,0,0,0.00,1,4,78,0,0,0.00,1,5,78,0,0,0.00,1,6,78,0,0,0.00,1,7,78,0,0,0.00,1,8,78,,0,,0,0.00,1,,,,0,0,1,78,,0,,0,0.00,1,,,,0,0,2,78,,0,,0,0.00,1,,,,0,0,3,78,,0,,0,0.00,1,,,,0,0,4,78,,0,,0,0.00,1,,,,0,0,5,78,,0,,0,0.00,1,,,,0,0,6,78,,0,,0,0.00,1,,,,0,0,7,78,,0,,0,0.00,1,,,,0,0,8
79,ftf2vh04,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:56:50.066318+00:00,1,A1EK1N6M8VCQ66,3OLQQLKKNT8L4NG2HW1PWT4XS3EJEE,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,79,1,0,0.00,1,1,79,0,0,0.00,1,2,79,0,0,0.00,1,3,79,0,0,0.00,1,4,79,0,0,0.00,1,5,79,0,0,0.00,1,6,79,0,0,0.00,1,7,79,0,0,0.00,1,8,5,95,0,,0,0.00,10,45.25,45,1,1,0,1,5,70,0,,0,0.00,10,,,,1,0,2,5,,0,,0,0.00,10,,,,1,0,3,5,,0,,0,0.00,10,,,,1,0,4,5,,0,,0,0.00,10,,,,1,0,5,5,,0,,0,0.00,10,,,,1,0,6,5,,0,,0,0.00,10,,,,1,0,7,5,,0,,0,0.00,10,,,,1,0,8
80,d91tpjfx,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:49.900704+00:00,1,A2DC6TG86OSCRK,3I7DHKZYGOJ5321DN5H1D16SM3YF56,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,80,1,0,0.00,1,1,80,0,0,0.00,1,2,80,0,0,0.00,1,3,80,0,0,0.00,1,4,80,0,0,0.00,1,5,80,0,0,0.00,1,6,80,0,0,0.00,1,7,80,0,0,0.00,1,8,5,85,0,,0,0.00,9,29.67,27,1,0,0,1,5,33,0,,0,0.00,9,30.5,32,1,0,0,2,5,58,0,,0,0.00,9,22.0,20,1,0,0,3,5,50,0,,0,0.00,9,23.08,26,1,0,0,4,5,30,0,,0,0.00,9,18.17,20,1,0,0,5,5,24,0,,0,0.00,9,13.83,18,1,0,0,6,5,15,0,,0,0.00,9,10.83,10,1,0,0,7,5,8,0,I didn't really have a strategy. ,0,0.00,9,9.58,10,1,0,0,8
81,2jfs8m0b,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:01.473184+00:00,1,A3FFVN6DPKFDVG,30OG32W0SVUHND7NWUTHP0LE1NJEND,0.15,$2.15,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,81,1,0,0.00,1,1,81,0,0,0.00,1,2,81,0,0,0.00,1,3,81,0,0,0.00,1,4,81,0,0,0.00,1,5,81,0,0,0.00,1,6,81,0,0,0.00,1,7,81,0,0,0.00,1,8,6,50,0,,0,0.00,11,30.92,24,2,0,1,1,6,75,0,,0,0.00,11,23.67,27,1,0,1,2,6,15,1,,0,0.15,11,17.5,15,1,0,1,3,6,20,0,,0,0.00,11,13.17,10,2,0,1,4,6,15,0,,0,0.00,11,8.58,9,1,0,1,5,6,10,0,,0,0.00,11,5.92,6,2,0,1,6,6,6,0,,0,0.00,11,3.42,3,2,0,1,7,6,3,0,"I tried to guess near 50 at first, then followed the trending numbers. It did not work out well for me!",0,0.00,11,4.83,4,1,0,1,8
82,q02zogkz,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:01.983722+00:00,1,A362RXUHDXF7EA,3AAPLD8UCD0R2039JRNZJ2OJILXTH9,0.17,$2.17,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,82,1,0,0.00,1,1,82,0,0,0.00,1,2,82,0,0,0.00,1,3,82,0,0,0.00,1,4,82,0,0,0.00,1,5,82,0,0,0.00,1,6,82,0,0,0.00,1,7,82,0,0,0.00,1,8,5,45,0,,0,0.00,8,30.08,35,2,0,1,1,5,50,0,,0,0.00,8,29.0,39,1,0,1,2,5,18,0,,0,0.00,8,23.08,28,2,0,1,3,5,25,0,,0,0.00,8,16.5,20,1,0,1,4,5,25,0,,0,0.00,8,18.0,17,1,0,1,5,5,70,0,,0,0.00,8,17.17,18,1,0,1,6,5,12,1,,0,0.12,8,12.83,12,1,0,1,7,5,10,1,I began to see a pattern that the winning numbers were lowered in each round. ,0,0.05,8,9.75,10,2,0,1,8
83,h96r2u5m,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:03.905982+00:00,1,A2WQTNO91C05GC,3J4Q2Z4UTZMW7A66XMF4F0NJD2BWQY,0.31,$2.31,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,83,1,0,0.00,1,1,83,0,0,0.00,1,2,83,0,0,0.00,1,3,83,0,0,0.00,1,4,83,0,0,0.00,1,5,83,0,0,0.00,1,6,83,0,0,0.00,1,7,83,0,0,0.00,1,8,7,18,0,,0,0.00,8,30.08,35,2,0,1,1,7,64,0,,0,0.00,8,29.0,39,1,0,1,2,7,28,1,,0,0.14,8,23.08,28,2,0,1,3,7,25,0,,0,0.00,8,16.5,20,1,0,1,4,7,17,1,,0,0.17,8,18.0,17,1,0,1,5,7,15,0,,0,0.00,8,17.17,18,1,0,1,6,7,18,0,,0,0.00,8,12.83,12,1,0,1,7,7,9,0,"Each round, the average was lower. I made guesses that were a little lower than the average from the round before.",0,0.00,8,9.75,10,2,0,1,8
84,fl2vw3jb,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:05.081909+00:00,1,A2JSDX3J1ZYTWS,3HVVDCPGTFBDOVTYTRRN52JM8HATY8,0.18,$2.18,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,84,1,0,0.00,1,1,84,0,0,0.00,1,2,84,0,0,0.00,1,3,84,0,0,0.00,1,4,84,0,0,0.00,1,5,84,0,0,0.00,1,6,84,0,0,0.00,1,7,84,0,0,0.00,1,8,8,35,1,,0,0.18,8,30.08,35,2,0,1,1,8,45,0,,0,0.00,8,29.0,39,1,0,1,2,8,40,0,,0,0.00,8,23.08,28,2,0,1,3,8,25,0,,0,0.00,8,16.5,20,1,0,1,4,8,7,0,,0,0.00,8,18.0,17,1,0,1,5,8,7,0,,0,0.00,8,17.17,18,1,0,1,6,8,10,0,,0,0.00,8,12.83,12,1,0,1,7,8,15,0,Try to decrease it by a little every time,0,0.00,8,9.75,10,2,0,1,8
85,grnatk91,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:57:05.803693+00:00,1,A3EZEVKRB0VRNM,3BF51CHDTWTQMR6ILPZPZRMELA0H0L,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,85,0,1,0.00,1,1,85,0,0,0.00,1,2,85,0,0,0.00,1,3,85,0,0,0.00,1,4,85,0,0,0.00,1,5,85,0,0,0.00,1,6,85,0,0,0.00,1,7,85,0,0,0.00,1,8,85,,0,,0,0.00,1,,,,0,0,1,85,,0,,0,0.00,1,,,,0,0,2,85,,0,,0,0.00,1,,,,0,0,3,85,,0,,0,0.00,1,,,,0,0,4,85,,0,,0,0.00,1,,,,0,0,5,85,,0,,0,0.00,1,,,,0,0,6,85,,0,,0,0.00,1,,,,0,0,7,85,,0,,0,0.00,1,,,,0,0,8
86,vucphd6s,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:05.988934+00:00,1,A2IBBAOTG3O140,3ZDAD0O1T2WOOQ3OOV5LMOCD6BGTX2,0.53,$2.53,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,86,1,0,0.00,1,1,86,0,0,0.00,1,2,86,0,0,0.00,1,3,86,0,0,0.00,1,4,86,0,0,0.00,1,5,86,0,0,0.00,1,6,86,0,0,0.00,1,7,86,0,0,0.00,1,8,3,42,0,,0,0.00,8,30.08,35,2,0,1,1,3,39,1,,0,0.39,8,29.0,39,1,0,1,2,3,28,1,,0,0.14,8,23.08,28,2,0,1,3,3,36,0,,0,0.00,8,16.5,20,1,0,1,4,3,15,0,,0,0.00,8,18.0,17,1,0,1,5,3,22,0,,0,0.00,8,17.17,18,1,0,1,6,3,36,0,,0,0.00,8,12.83,12,1,0,1,7,3,15,0,"I tried to look at what other players had been guessing and decide if they would continue to guess higher or lower. The 2/3 seemed to start to drift downwards, so I guessed lower than I might have thought.",0,0.00,8,9.75,10,2,0,1,8
87,ikt2cp10,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:07.118198+00:00,1,A2PZTQJUNCG4WH,3ZGVPD4G6U0DTL33PDT6J9SOEBETZZ,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,87,1,0,0.00,1,1,87,0,0,0.00,1,2,87,0,0,0.00,1,3,87,0,0,0.00,1,4,87,0,0,0.00,1,5,87,0,0,0.00,1,6,87,0,0,0.00,1,7,87,0,0,0.00,1,8,4,76,0,,0,0.00,8,30.08,35,2,0,1,1,4,13,0,,0,0.00,8,29.0,39,1,0,1,2,4,33,0,,0,0.00,8,23.08,28,2,0,1,3,4,1,0,,0,0.00,8,16.5,20,1,0,1,4,4,90,0,,0,0.00,8,18.0,17,1,0,1,5,4,45,0,,0,0.00,8,17.17,18,1,0,1,6,4,25,0,,0,0.00,8,12.83,12,1,0,1,7,4,31,0,"I started out just guessing, then tried to guess numbers that were close to the previous averages.",0,0.00,8,9.75,10,2,0,1,8
88,f2qsoxen,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:57:08.978393+00:00,1,A2FLJBCGH8T3O5,3HVVDCPGTFBDOVTYTRRN52JM8HAYTD,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,88,1,0,0.00,1,1,88,0,0,0.00,1,2,88,0,0,0.00,1,3,88,0,0,0.00,1,4,88,0,0,0.00,1,5,88,0,0,0.00,1,6,88,0,0,0.00,1,7,88,0,0,0.00,1,8,8,50,0,,0,0.00,10,45.25,45,1,1,0,1,8,45,0,,0,0.00,10,,,,1,0,2,8,,0,,0,0.00,10,,,,1,0,3,8,,0,,0,0.00,10,,,,1,0,4,8,,0,,0,0.00,10,,,,1,0,5,8,,0,,0,0.00,10,,,,1,0,6,8,,0,,0,0.00,10,,,,1,0,7,8,,0,,0,0.00,10,,,,1,0,8
89,ujo7izf5,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:57:21.234556+00:00,1,ALU79S27U05N,3SNVL38CI5B1I9263QV67K47MG1CKD,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,89,1,0,0.00,1,1,89,0,0,0.00,1,2,89,0,0,0.00,1,3,89,0,0,0.00,1,4,89,0,0,0.00,1,5,89,0,0,0.00,1,6,89,0,0,0.00,1,7,89,0,0,0.00,1,8,1,100,0,,0,0.00,10,45.25,45,1,1,0,1,1,100,0,,0,0.00,10,,,,1,0,2,1,,0,,0,0.00,10,,,,1,0,3,1,,0,,0,0.00,10,,,,1,0,4,1,,0,,0,0.00,10,,,,1,0,5,1,,0,,0,0.00,10,,,,1,0,6,1,,0,,0,0.00,10,,,,1,0,7,1,,0,,0,0.00,10,,,,1,0,8
90,fbkceovb,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:57:30.744007+00:00,1,A38G99MUB98LXL,36H9ULYP63DDA1GYC7LVEBPX44TJFW,0.45,$2.45,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,90,1,0,0.00,1,1,90,0,0,0.00,1,2,90,0,0,0.00,1,3,90,0,0,0.00,1,4,90,0,0,0.00,1,5,90,0,0,0.00,1,6,90,0,0,0.00,1,7,90,0,0,0.00,1,8,3,45,1,,0,0.45,10,45.25,45,1,1,0,1,3,87,0,,0,0.00,10,,,,1,0,2,3,,0,,0,0.00,10,,,,1,0,3,3,,0,,0,0.00,10,,,,1,0,4,3,,0,,0,0.00,10,,,,1,0,5,3,,0,,0,0.00,10,,,,1,0,6,3,,0,,0,0.00,10,,,,1,0,7,3,,0,,0,0.00,10,,,,1,0,8
91,12wglkgd,,0,21,64,GoR_8,1,Results,172.16.176.137,2018-01-20 17:57:33.125086+00:00,1,A3AUIYZ27TBTP9,38YMOXR4MVI3XSNMID169V6SD1ZW61,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,91,1,0,0.00,1,1,91,0,0,0.00,1,2,91,0,0,0.00,1,3,91,0,0,0.00,1,4,91,0,0,0.00,1,5,91,0,0,0.00,1,6,91,0,0,0.00,1,7,91,0,0,0.00,1,8,7,47,0,,0,0.00,10,45.25,45,1,1,0,1,7,,0,,0,0.00,10,,,,1,0,2,7,,0,,0,0.00,10,,,,1,0,3,7,,0,,0,0.00,10,,,,1,0,4,7,,0,,0,0.00,10,,,,1,0,5,7,,0,,0,0.00,10,,,,1,0,6,7,,0,,0,0.00,10,,,,1,0,7,7,,0,,0,0.00,10,,,,1,0,8
92,l4mwf24u,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:36.639742+00:00,1,A1Y9ZU5VKFMS5V,3A1PQ49WVI0QTGR0H83PDW5OQ26H1O,0.01,$2.01,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,92,1,0,0.00,1,1,92,0,0,0.00,1,2,92,0,0,0.00,1,3,92,0,0,0.00,1,4,92,0,0,0.00,1,5,92,0,0,0.00,1,6,92,0,0,0.00,1,7,92,0,0,0.00,1,8,1,65,0,,0,0.00,11,30.92,24,2,0,1,1,1,11,0,,0,0.00,11,23.67,27,1,0,1,2,1,35,0,,0,0.00,11,17.5,15,1,0,1,3,1,35,0,,0,0.00,11,13.17,10,2,0,1,4,1,17,0,,0,0.00,11,8.58,9,1,0,1,5,1,17,0,,0,0.00,11,5.92,6,2,0,1,6,1,3,1,,0,0.01,11,3.42,3,2,0,1,7,1,20,0,Try to guess the average total and choose 2/3 of that. ,0,0.00,11,4.83,4,1,0,1,8
93,l32h6qb9,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:57:37.869493+00:00,1,A2TG7EEQ2XG2IK,3L4D84MIL0BXOX747X9VHW1AKJ6JHU,0.00,$2.00,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0,0.01,$2.00,93,0,0,0.00,1,1,93,0,0,0.00,1,2,93,0,0,0.00,1,3,93,0,0,0.00,1,4,93,0,0,0.00,1,5,93,0,0,0.00,1,6,93,0,0,0.00,1,7,93,0,0,0.00,1,8,93,,0,,0,0.00,1,,,,0,0,1,93,,0,,0,0.00,1,,,,0,0,2,93,,0,,0,0.00,1,,,,0,0,3,93,,0,,0,0.00,1,,,,0,0,4,93,,0,,0,0.00,1,,,,0,0,5,93,,0,,0,0.00,1,,,,0,0,6,93,,0,,0,0.00,1,,,,0,0,7,93,,0,,0,0.00,1,,,,0,0,8
